Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200706_154750_100045998,9.0,0.031081,0.027574,-2.882013,-5.0,30.95216155052185,0.0, 0.0, 0.0,0
20200706_154750_100079330,9.0,0.047464,0.029346,-2.892873,-6.0,30.95216155052185,0.0, 0.0, 0.0,0
20200706_154751_100112662,10.0,0.074495,0.031665,-2.912952,-8.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154751_100145994,10.0,0.095856,0.03219,-2.930892,-10.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154751_100179326,10.0,0.110464,0.029822,-2.946701,-12.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154751_100195992,11.0,0.112655,0.029762,-2.962021,-13.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154751_100229324,11.0,0.109474,0.02953,-2.969289,-13.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154751_100262656,11.0,0.097282,0.029448,-2.983303,-13.0,30.555427074432373,0.0, 0.0, 0.0,2
20200706_154751_100279322,12.0,0.079738,0.030462,-2.996703,-14.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100329320,12.0,0.071272,0.030884,-3.002609,-14.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100362652,12.0,0.056056,0.031524,-3.016777,-15.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100379318,13.0,0.061112,0.034554,-3.024199,-16.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100429316,13.0,0.061564,0.034737,-3.026683,-16.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100445982,14.0,0.077289,0.032915,-3.030229,-17.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100479314,14.0,0.081509,0.030495,-3.030166,-18.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100512646,14.0,0.093804,0.027788,-3.029585,-18.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100545978,14.0,0.090861,0.025054,-3.027701,-19.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100562644,15.0,0.09182,0.023382,-3.024462,-20.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100595976,15.0,0.09265,0.025304,-3.023066,-20.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100629308,15.0,0.093421,0.024224,-3.017404,-21.0,28.57099175453186,0.0, 0.0, 0.0,2
20200706_154751_100662640,16.0,0.102653,0.030286,-3.012357,-22.0,28.967726230621338,0.0, 0.0, 0.0,2
20200706_154751_100695972,16.0,0.113103,0.037741,-3.006421,-24.0,28.967726230621338,0.0, 0.0, 0.0,2
20200706_154751_100745970,16.0,0.130616,0.042127,-2.998412,-25.0,28.967726230621338,0.0, 0.0, 0.0,2
20200706_154751_100779302,17.0,0.155987,0.034582,-2.981546,-27.0,28.967726230621338,0.0, 0.0, 0.0,2
20200706_154751_100795968,17.0,0.171452,0.030255,-2.969738,-29.0,28.967726230621338,0.0, 0.0, 0.0,2
20200706_154751_100829300,18.0,0.177649,0.029278,-2.963678,-30.0,28.967726230621338,0.0, 0.0, 0.0,2
20200706_154751_100845966,18.0,0.205406,0.022822,-2.948783,-33.0,28.967726230621338,0.0, 0.0, 0.0,2
20200706_154751_100895964,18.0,0.225347,0.020923,-2.940772,-34.0,28.967726230621338,0.0, 0.0, 0.0,2
20200706_154751_100912630,19.0,0.302736,0.031718,-2.917731,-40.0,28.967726230621338,0.0, 0.0, 0.0,2
20200706_154751_100945962,19.0,0.338403,0.033847,-2.907892,-42.0,29.364460706710815,0.0, 0.0, 0.0,2
20200706_154751_100979294,19.0,0.418191,0.039555,-2.886743,-48.0,29.364460706710815,0.0, 0.0, 0.0,2
