,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Unnamed: 22,Label
167,20200518_160543_2873485056,1370.5842289999998,-4.808455467,0.029114212999999996,0.0, 0.00.0,0,0, ,0
168,20200518_160543_2873518388,1360.498779,-4.818970203,0.029114212999999996,0.0, 0.00.0,0,0, ,0
169,20200518_160543_2873551720,1340.549805,-4.8400583269999995,0.029114212999999996,0.0, 0.00.0,0,0, ,0
170,20200518_160543_2873585052,1320.893311,-4.8611407280000005,0.029114212999999996,0.0, 0.00.0,0,0, ,0
171,20200518_160543_2873618384,1301.525024,-4.882228851,0.029114212999999996,0.0, 0.00.0,0,0, ,0
172,20200518_160543_2873635050,1282.440674,-4.903315544,0.029114212999999996,0.0, 0.00.0,0,0, ,0
173,20200518_160543_2873685048,1273.0036619999998,-4.9138364789999995,0.029114212999999996,0.0, 0.00.0,0,0, ,0
174,20200518_160543_2873701714,1245.107544,-4.945510387,0.02838178,0.0, 0.00.0,0,0, ,0
175,20200518_160543_2873751712,1235.9453130000002,-4.955920696000001,0.028168155,0.0, 0.00.0,0,0, ,0
176,20200518_160543_2873768378,1208.861084,-4.986673832,0.028107117999999997,0.0, 0.00.0,0,0, ,0
177,20200518_160543_2873818376,1199.965698,-4.996931076,0.027954528,0.0, 0.00.0,0,0, ,0
178,20200518_160544_2873835042,1173.669922,-5.027666569,0.027740901000000002,0.0, 0.00.0,0,0, ,0
179,20200518_160544_2873868374,1165.033325,-5.037916183,0.027740901000000002,0.0, 0.00.0,0,0, ,0
180,20200518_160544_2873901706,1147.950439,-5.057306767,0.027740901000000002,0.0, 0.00.0,0,0, ,0
181,20200518_160544_2873935038,1131.118042,-5.077525616,0.027740901000000002,0.0, 0.00.0,0,0, ,0
182,20200518_160544_2873951704,1114.532349,-5.097763062,0.027588312,0.0, 0.00.0,0,0, ,0
183,20200518_160544_2873985036,1106.331055,-5.107859135,0.02731365,0.0, 0.00.0,0,0, ,0
184,20200518_160544_2874035034,1090.1088869999999,-5.128395081,0.026398107,0.0, 0.00.0,0,0, ,0
185,20200518_160544_2874051700,1066.220581,-5.15952158,0.025757229,0.0, 0.00.0,0,0, ,0
186,20200518_160544_2874085032,1058.374634,-5.1699337960000005,0.025696192000000003,0.0, 0.00.0,0,0, ,0
187,20200518_160544_2874118364,1042.8557130000002,-5.190914154,0.025696192000000003,0.0, 0.00.0,0,0, ,0
188,20200518_160544_2874151696,1027.564331,-5.212036133,0.025696192000000003,0.0, 0.00.0,0,0, ,0
189,20200518_160544_2874185028,1012.4970699999999,-5.233160973,0.025696192000000003,0.0, 0.00.0,0,0, ,0
190,20200518_160544_2874218360,997.6508788999998,-5.2543067930000005,0.025696192000000003,0.0, 0.00.0,0,0, ,0
191,20200518_160544_2874251692,983.0222777999999,-5.275428772,0.025696192000000003,0.0, 0.00.0,0,0, ,0
192,20200518_160544_2874268358,968.6082152999999,-5.296536446,0.025696192000000003,0.0, 0.00.0,0,0, ,0
193,20200518_160544_2874301690,961.4806518999999,-5.307103634,0.025696192000000003,0.0, 0.00.0,0,0, ,0
194,20200518_160544_2874335022,947.3823853,-5.328216076,0.025696192000000003,0.0, 0.00.0,0,0, ,0
195,20200518_160544_2874368354,933.4909058000001,-5.3492269519999995,0.025696192000000003,0.0, 0.00.0,0,0, ,0
196,20200518_160544_2874401686,919.8031616000001,-5.369803905,0.025726711,0.0, 0.00.0,0,0, ,0
197,20200518_160544_2874435018,906.31604,-5.390348434,0.025726711,0.0, 0.00.0,0,0, ,0
198,20200518_160544_2874468350,893.0267333999999,-5.41092205,0.025726711,0.0, 0.00.0,0,0, ,0
199,20200518_160544_2874501682,879.932251,-5.431319714,0.025726711,0.0, 0.00.0,0,0, ,0
200,20200518_160544_2874518348,867.0297852,-5.451604842999999,0.025726711,0.0, 0.00.0,0,0, ,0
201,20200518_160544_2874551680,860.6497191999999,-5.461727142000001,0.025726711,0.0, 0.00.0,0,0, ,0
202,20200518_160544_2874585012,848.0300292999999,-5.482010841,0.025726711,0.0, 0.00.0,0,0, ,0
203,20200518_160544_2874618344,835.5953369,-5.502416611,0.025726711,0.0, 0.00.0,0,0, ,0
204,20200518_160544_2874651676,823.3430176,-5.52312088,0.025726711,0.0, 0.00.0,0,0, ,0
205,20200518_160544_2874685008,811.2703247000001,-5.544011116,0.025726711,0.0, 0.00.0,0,0, ,0
206,20200518_160544_2874718340,799.3746338,-5.564873695,0.025726711,0.0, 0.00.0,0,0, ,0
207,20200518_160544_2874735006,787.6533812999999,-5.586046696,0.025726711,0.0, 0.00.0,0,0, ,0
208,20200518_160544_2874768338,781.8573607999999,-5.596615314,0.025726711,0.0, 0.00.0,0,0, ,0
209,20200518_160544_2874818336,770.3929443,-5.617794037,0.025726711,0.0, 0.00.0,0,0, ,0
210,20200518_160545_2874835002,753.5107422,-5.649528027000001,0.025726711,0.0, 0.00.0,0,0, ,0
211,20200518_160545_2874868334,747.9659424,-5.660096645,0.025726711,0.0, 0.00.0,0,0, ,0
212,20200518_160545_2874901666,736.9984741000001,-5.681272507,0.025726711,0.0, 0.00.0,0,0, ,0
213,20200518_160545_2874934998,726.1918335,-5.7024312020000005,0.025726711,0.0, 0.00.0,0,0, ,0
214,20200518_160545_2874951664,715.5436401000001,-5.7233228679999995,0.025726711,0.0, 0.00.0,0,0, ,0
215,20200518_160545_2874984996,710.2782593,-5.733628273,0.025726711,0.0, 0.00.0,0,0, ,0
216,20200518_160545_2875018328,699.8634033,-5.754254341,0.025726711,0.0, 0.00.0,0,0, ,0
217,20200518_160545_2875051660,689.6013184,-5.774868011000001,0.025726711,0.0, 0.00.0,0,0, ,0
218,20200518_160545_2875084992,679.489624,-5.795305729,0.025726711,0.0, 0.00.0,0,0, ,0
219,20200518_160545_2875118324,669.5263062000001,-5.815500258999999,0.025726711,0.0, 0.00.0,0,0, ,0
220,20200518_160545_2875151656,659.7090454,-5.835813046,0.025726711,0.0, 0.00.0,0,0, ,0
221,20200518_160545_2875168322,650.0357666,-5.856097221000001,0.025726711,0.0, 0.00.0,0,0, ,0
222,20200518_160545_2875218320,645.2524414,-5.86639452,0.025726711,0.0, 0.00.0,0,0, ,0
223,20200518_160545_2875234986,632.9961548,-5.897750378,0.025726711,0.0, 0.00.0,0,0, ,0
224,20200518_160545_2875268318,629.5356445,-5.908194542,0.025726711,0.0, 0.00.0,0,0, ,0
225,20200518_160545_2875318316,623.4262085,-5.929215908,0.025726711,0.0, 0.00.0,0,0, ,0
226,20200518_160545_2875334982,616.010437,-5.96099472,0.025726711,0.0, 0.00.0,0,0, ,0
227,20200518_160545_2875368314,613.9370727999999,-5.97161293,0.025726711,0.0, 0.00.0,0,0, ,0
228,20200518_160545_2875401646,610.2991333,-5.992864609,0.025726711,0.0, 0.00.0,0,0, ,0
229,20200518_160545_2875434978,607.2527466,-6.014065266,0.025726711,0.0, 0.00.0,0,0, ,0
230,20200518_160545_2875451644,604.7063598999999,-6.035290718,0.025726711,0.0, 0.00.0,0,0, ,0
231,20200518_160545_2875501642,603.59552,-6.04590559,0.025726711,0.0, 0.00.0,0,0, ,0
232,20200518_160545_2875518308,600.8095703,-6.077146053,0.025726711,0.0, 0.00.0,0,0, ,0
