,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200706_155055_283605322,24962.03125,354.9457092285156,-1.107440710067749,0.4444342851638794, 0.00.0,0.0,0.0, ,0
20200706_155055_283621988,24962.033203125,354.9427795410156,-0.8443278670310974,0.456343948841095, 0.00.0,0.0,0.0, ,0
20200706_155055_283655320,24962.033203125,354.9418029785156,-0.7161845564842224,0.456343948841095, 0.00.0,0.0,0.0, ,0
20200706_155055_283688652,24962.033203125,354.9397888183594,-0.6329008936882019,0.4603112936019898, 0.00.0,0.0,0.0, ,0
20200706_155055_283705318,24962.03515625,354.9377746582031,-0.43970641493797297,0.4603112936019898, 0.00.0,0.0,0.0, ,0
20200706_155055_283738650,24962.03515625,354.936767578125,-0.315733402967453,0.4603112936019898, 0.00.0,0.0,0.0, ,0
20200706_155055_283788648,24962.03515625,354.93475341796875,-0.11063212156295776,0.456343948841095, 0.00.0,0.0,0.0, ,0
20200706_155055_283805314,24962.037109375,354.931640625,-0.007632207125425339,0.4603112936019898, 0.00.0,0.0,0.0, ,0
20200706_155055_283838646,24962.037109375,354.9306335449219,0.023215709254145626,0.4603112936019898, 0.00.0,0.0,0.0, ,0
20200706_155055_283871978,24962.0390625,354.9285583496094,0.10570692270994186,0.4603112936019898, 0.00.0,0.0,0.0, ,0
20200706_155055_283905310,24962.0390625,354.926513671875,0.16723529994487762,0.4603112936019898, 0.00.0,0.0,0.0, ,0
20200706_155055_283921976,24962.0390625,354.9244079589844,0.20874857902526853,0.4603112936019898, 0.00.0,0.0,0.0, ,0
20200706_155055_283955308,24962.041015625,354.92333984375,0.21634572744369507,0.4642786383628845, 0.00.0,0.0,0.0, ,0
20200706_155055_283988640,24962.041015625,354.9212341308594,0.19619563221931455,0.4642786383628845, 0.00.0,0.0,0.0, ,0
20200706_155055_284038638,24962.04296875,354.91912841796875,0.1635095179080963,0.4642786383628845, 0.00.0,0.0,0.0, ,0
20200706_155055_284055304,24962.04296875,354.9158935546875,0.06004227325320244,0.4682459831237793, 0.00.0,0.0,0.0, ,0
20200706_155055_284088636,24962.04296875,354.9148254394531,0.01654781773686409,0.4722133278846741, 0.00.0,0.0,0.0, ,0
20200706_155055_284121968,24962.044921875,354.91265869140625,-0.05629188567399978,0.4761806726455689, 0.00.0,0.0,0.0, ,0
20200706_155055_284138634,24962.044921875,354.910400390625,-0.11549539864063264,0.4801480174064636, 0.00.0,0.0,0.0, ,0
20200706_155055_284188632,24962.046875,354.9093017578125,-0.11292488127946855,0.4801480174064636, 0.00.0,0.0,0.0, ,0
20200706_155055_284205298,24962.046875,354.9059143066406,-0.12942349910736084,0.4801480174064636, 0.00.0,0.0,0.0, ,0
20200706_155055_284238630,24962.046875,354.90478515625,-0.1322539448738098,0.4801480174064636, 0.00.0,0.0,0.0, ,0
20200706_155055_284271962,24962.048828125,354.9024963378906,-0.14146403968334198,0.4880903363227844, 0.00.0,0.0,0.0, ,0
20200706_155055_284305294,24962.048828125,354.9001770019531,-0.1438686102628708,0.4880903363227844, 0.00.0,0.0,0.0, ,0
20200706_155055_284338626,24962.05078125,354.8978271484375,-0.17915013432502747,0.4920576810836792, 0.00.0,0.0,0.0, ,0
20200706_155055_284371958,24962.05078125,354.8960266113281,-0.19544672966003415,0.496025025844574, 0.00.0,0.0,0.0, ,0
20200706_155055_284388624,24962.052734375,354.8955078125,-0.1962977647781372,0.4999923706054688, 0.00.0,0.0,0.0, ,0
20200706_155055_284421956,24962.052734375,354.8954162597656,-0.1957576870918274,0.4999923706054688, 0.00.0,0.0,0.0, ,0
20200706_155055_284455288,24962.052734375,354.8953552246094,-0.1870216727256775,0.4999923706054688, 0.00.0,0.0,0.0, ,0
20200706_155056_284488620,24962.0546875,354.89532470703125,-0.16456866264343262,0.5, 0.00.0,0.0,0.0, ,0
20200706_155056_284521952,24962.0546875,354.89532470703125,-0.124058797955513,0.5, 0.00.0,0.0,0.0, ,0
20200706_155056_284555284,24962.056640625,354.89532470703125,-0.0962335839867592,0.5, 0.00.0,0.0,0.0, ,0
20200706_155056_284588616,24962.056640625,354.89532470703125,-0.07077859342098236,0.5039063096046448, 0.00.0,0.0,0.0, ,0
20200706_155056_284605282,24962.05859375,354.89532470703125,-0.03603501617908478,0.5, 0.00.0,0.0,0.0, ,0
20200706_155056_284655280,24962.05859375,354.89532470703125,-0.02045160718262196,0.5, 0.00.0,0.0,0.0, ,0
20200706_155056_284688612,24962.060546875,354.89532470703125,-0.012428062036633492,0.5, 0.00.0,0.0,0.0, ,0
20200706_155056_284721944,24962.060546875,354.89532470703125,-0.027452854439616203,0.5078126192092896, 0.00.0,0.0,0.0, ,0
20200706_155056_284738610,24962.0625,354.89532470703125,-0.04431067779660225,0.5078126192092896, 0.00.0,0.0,0.0, ,0
20200706_155056_284771942,24962.0625,354.89532470703125,-0.05140401795506477,0.5078126192092896, 0.00.0,0.0,0.0, ,0
20200706_155056_284821940,24962.064453125,354.89532470703125,-0.060981161892414086,0.5078126192092896, 0.00.0,0.0,0.0, ,0
20200706_155056_284855272,24962.064453125,354.89532470703125,-0.049823235720396035,0.5078126192092896, 0.00.0,0.0,0.0, ,0
20200706_155056_284871938,24962.06640625,354.89532470703125,-0.03619223833084106,0.5117189288139343, 0.00.0,0.0,0.0, ,0
20200706_155056_284905270,24962.06640625,354.89532470703125,-0.0286699291318655,0.5117189288139343, 0.00.0,0.0,0.0, ,0
20200706_155056_284938602,24962.068359375,354.89532470703125,-0.005596823990345,0.5156252384185791, 0.00.0,0.0,0.0, ,0
20200706_155056_284971934,24962.068359375,354.89532470703125,0.01892451010644436,0.5156252384185791, 0.00.0,0.0,0.0, ,0
20200706_155056_284988600,24962.0703125,354.89532470703125,0.03867455944418907,0.5195315480232239, 0.00.0,0.0,0.0, ,0
20200706_155056_285021932,24962.0703125,354.89532470703125,0.045759785920381546,0.5195315480232239, 0.00.0,0.0,0.0, ,0
20200706_155056_285055264,24962.0703125,354.89532470703125,0.06919417530298233,0.5195315480232239, 0.00.0,0.0,0.0, ,0
20200706_155056_285088596,24962.072265625,354.89532470703125,0.09847842901945114,0.5195315480232239, 0.00.0,0.0,0.0, ,0
20200706_155056_285121928,24962.072265625,354.89532470703125,0.10240272432565688,0.5195315480232239, 0.00.0,0.0,0.0, ,0
20200706_155056_285155260,24962.07421875,354.89532470703125,0.12259529531002045,0.5234378576278687, 0.00.0,0.0,0.0, ,0
20200706_155056_285171926,24962.07421875,354.89532470703125,0.1348477005958557,0.5234378576278687, 0.00.0,0.0,0.0, ,0
20200706_155056_285205258,24962.076171875,354.89532470703125,0.14063355326652527,0.5234378576278687, 0.00.0,0.0,0.0, ,0
20200706_155056_285238590,24962.076171875,354.89520263671875,0.15168556571006775,0.5234378576278687, 0.00.0,0.0,0.0, ,0
20200706_155056_285271922,24962.078125,354.8951110839844,0.17996668815612793,0.5234378576278687, 0.00.0,0.0,0.0, ,0
20200706_155056_285305254,24962.078125,354.89501953125,0.18596172332763672,0.5234378576278687, 0.00.0,0.0,0.0, ,0
20200706_155056_285321920,24962.080078125,354.8948974609375,0.1996489465236664,0.5234378576278687, 0.00.0,0.0,0.0, ,0
20200706_155056_285355252,24962.080078125,354.8948669433594,0.20574772357940674,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155056_285405250,24962.08203125,354.8947448730469,0.21219322085380554,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155056_285421916,24962.08203125,354.892578125,0.17939184606075287,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155056_285455248,24962.083984375,354.89166259765625,0.1785341650247574,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285488580,24962.083984375,354.8897705078125,0.141338512301445,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285521912,24962.0859375,354.8878479003906,0.09038853645324707,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285571910,24962.0859375,354.8858947753906,0.04379333928227425,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285588576,24962.087890625,354.88299560546875,0.004350783303380013,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285621908,24962.087890625,354.8820495605469,-0.003691477701067925,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285655240,24962.08984375,354.8800964355469,-0.015916503965854645,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285671906,24962.08984375,354.87811279296875,-0.019487913697957996,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285705238,24962.091796875,354.87713623046875,-0.02078407071530819,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285738570,24962.091796875,354.8751525878906,-0.026115449145436287,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285771902,24962.09375,354.8731689453125,-0.02786589227616787,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285805234,24962.09375,354.8712158203125,-0.054442934691905975,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285838566,24962.095703125,354.8692321777344,-0.06720492243766785,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285871898,24962.095703125,354.86724853515625,-0.05329054966568947,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285888564,24962.09765625,354.8652648925781,-0.03975085541605949,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285938562,24962.09765625,354.8642578125,-0.037291910499334335,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_285955228,24962.099609375,354.8612365722656,-0.047493360936641686,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286005226,24962.099609375,354.8602294921875,-0.03895801678299904,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286021892,24962.1015625,354.8572082519531,-0.03416137024760246,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286055224,24962.1015625,354.856201171875,-0.035994842648506165,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286088556,24962.103515625,354.8541564941406,-0.037913043051958084,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286121888,24962.10546875,354.85211181640625,-0.01168726570904255,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286155220,24962.10546875,354.85003662109375,0.014562205411493778,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286188552,24962.107421875,354.8479919433594,0.009313519112765787,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286221884,24962.107421875,354.8459167480469,0.0032875388860702515,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286255216,24962.109375,354.8438720703125,0.0018691548611968762,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286271882,24962.109375,354.841796875,0.0001006756428978406,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286305214,24962.111328125,354.8407287597656,-0.001283606281504035,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286338546,24962.111328125,354.838623046875,-0.001356417196802795,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286355212,24962.11328125,354.8365478515625,0.0001489574060542509,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286421876,24962.11328125,354.8354797363281,0.00034760806011036033,0.5273441672325134, 0.00.0,0.0,0.0, ,0
20200706_155057_286438542,24962.115234375,354.8312072753906,-3.901149466400966e-05,0.5312504768371582, 0.00.0,0.0,0.0, ,0
20200706_155057_286471874,24962.1171875,354.83013916015625,-0.00014816501061432064,0.5312504768371582, 0.00.0,0.0,0.0, ,0
20200706_155058_286488540,24962.1171875,354.8280029296875,-0.0002469385217409581,0.5312504768371582, 0.00.0,0.0,0.0, ,0
20200706_155058_286538538,24962.119140625,354.8269348144531,-0.0006801046547479928,0.5312504768371582, 0.00.0,0.0,0.0, ,0
20200706_155058_286555204,24962.12109375,354.82366943359375,-0.0009841031860560179,0.5312504768371582, 0.00.0,0.0,0.0, ,0
20200706_155058_286588536,24962.12109375,354.82257080078125,-0.0009142931085079908,0.5312504768371582, 0.00.0,0.0,0.0, ,0
20200706_155058_286621868,24962.12109375,354.8204040527344,-0.0008210239466279745,0.5312504768371582, 0.00.0,0.0,0.0, ,0
20200706_155058_286655200,24962.123046875,354.8182067871094,-0.0007821247563697398,0.5312504768371582, 0.00.0,0.0,0.0, ,0
20200706_155058_286688532,24962.125,354.8160095214844,-0.0007671540952287613,0.5312504768371582, 0.00.0,0.0,0.0, ,0
20200706_155058_286721864,24962.125,354.8138122558594,-0.0007713228696957232,0.535156786441803, 0.00.0,0.0,0.0, ,0
20200706_155058_286738530,24962.126953125,354.81158447265625,-0.0008008506847545505,0.535156786441803, 0.00.0,0.0,0.0, ,0
20200706_155058_286788528,24962.126953125,354.8104553222656,-0.0008147428743541241,0.535156786441803, 0.00.0,0.0,0.0, ,0
20200706_155058_286805194,24962.12890625,354.80706787109375,-0.0008388361893594265,0.535156786441803, 0.00.0,0.0,0.0, ,0
20200706_155058_286838526,24962.12890625,354.8059387207031,-0.000839828047901392,0.535156786441803, 0.00.0,0.0,0.0, ,0
20200706_155058_286855192,24962.130859375,354.80364990234375,-0.0008446561987511814,0.535156786441803, 0.00.0,0.0,0.0, ,0
20200706_155058_286921856,24962.130859375,354.8025207519531,-0.0008456564974039793,0.535156786441803, 0.00.0,0.0,0.0, ,0
20200706_155058_286938522,24962.134765625,354.7979431152344,-0.000781686045229435,0.535156786441803, 0.00.0,0.0,0.0, ,0
20200706_155058_286971854,24962.134765625,354.7967834472656,-0.0008002219838090241,0.535156786441803, 0.00.0,0.0,0.0, ,0
20200706_155058_287005186,24962.13671875,354.7944641113281,-0.0008601215085946022,0.5390630960464478, 0.00.0,0.0,0.0, ,0
20200706_155058_287038518,24962.13671875,354.7921447753906,-0.0008804707904346287,0.5390630960464478, 0.00.0,0.0,0.0, ,0
20200706_155058_287055184,24962.138671875,354.7897644042969,-0.0007328874780796468,0.5390630960464478, 0.00.0,0.0,0.0, ,0
20200706_155058_287088516,24962.138671875,354.7886047363281,-0.0013142934767529366,0.5429694056510925, 0.00.0,0.0,0.0, ,0
20200706_155058_287121848,24962.140625,354.7862243652344,-0.0018040314316749575,0.5390630960464478, 0.00.0,0.0,0.0, ,0
20200706_155058_287155180,24962.142578125,354.78387451171875,-0.001691133831627667,0.5429694056510925, 0.00.0,0.0,0.0, ,0
20200706_155058_287171846,24962.142578125,354.7814636230469,-0.0015704936813563108,0.5429694056510925, 0.00.0,0.0,0.0, ,0
20200706_155058_287221844,24962.14453125,354.7802734375,-0.0015464030439034107,0.5429694056510925, 0.00.0,0.0,0.0, ,0
20200706_155058_287255176,24962.146484375,354.77667236328125,0.049222949892282486,0.5429694056510925, 0.00.0,0.0,0.0, ,0
20200706_155058_287271842,24962.146484375,354.7742614746094,0.045452922582626336,0.5429694056510925, 0.00.0,0.0,0.0, ,0
20200706_155058_287305174,24962.1484375,354.7730712890625,0.04221473634243012,0.5429694056510925, 0.00.0,0.0,0.0, ,0
20200706_155058_287321840,24962.1484375,354.7706604003906,0.03873968869447708,0.5429694056510925, 0.00.0,0.0,0.0, ,0
20200706_155058_287355172,24962.150390625,354.7694396972656,0.03805246949195862,0.5429694056510925, 0.00.0,0.0,0.0, ,0
20200706_155058_287405170,24962.150390625,354.7669982910156,0.04059436172246933,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155058_287421836,24962.15234375,354.7633056640625,0.06384328007698059,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155058_287455168,24962.154296875,354.7620849609375,0.06654293835163116,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155059_287471834,24962.154296875,354.7596435546875,0.06578098982572557,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155059_287521832,24962.15625,354.7583923339844,0.06467394530773163,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155059_287555164,24962.158203125,354.754638671875,0.03229910135269165,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155059_287588496,24962.158203125,354.7521667480469,-0.0072140791453421125,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155059_287621828,24962.16015625,354.7496643066406,-0.013326345011591913,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155059_287655160,24962.162109375,354.7471923828125,-0.007071502041071653,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155059_287671826,24962.1640625,354.74468994140625,-0.0022949059493839736,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155059_287705158,24962.1640625,354.7434387207031,-0.0010732673108577726,0.5468757152557373, 0.00.0,0.0,0.0, ,0
20200706_155059_287755156,24962.166015625,354.74090576171875,-0.00015987713413778692,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_287788488,24962.16796875,354.73712158203125,0.00029431734583340585,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_287821820,24962.16796875,354.7345886230469,0.0006702607497572899,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_287838486,24962.169921875,354.7320251464844,-0.0009511044481769203,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_287871818,24962.169921875,354.7307434082031,-0.00343525898642838,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_287888484,24962.171875,354.7281799316406,-0.0062821744941174975,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_287921816,24962.173828125,354.7268981933594,-0.006415518932044506,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_287971814,24962.173828125,354.72430419921875,-0.005062988959252834,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288005146,24962.17578125,354.720458984375,-0.004199740942567587,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288038478,24962.177734375,354.7178649902344,-0.0008700196631252767,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288055144,24962.1796875,354.71527099609375,5.092588253319264e-05,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288088476,24962.1796875,354.7139587402344,-0.0010386924259364603,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288121808,24962.181640625,354.7113342285156,-0.003157767001539469,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288138474,24962.18359375,354.708740234375,-0.044102221727371216,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288188472,24962.18359375,354.7080383300781,-0.06326056271791458,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288205138,24962.185546875,354.7073669433594,-0.11893649399280548,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288238470,24962.1875,354.70733642578125,-0.18654394149780276,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288255136,24962.1875,354.7073059082031,-0.27907222509384155,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288305134,24962.189453125,354.707275390625,-0.2911815047264099,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288321800,24962.19140625,354.707275390625,-0.209623783826828,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288355132,24962.19140625,354.707275390625,-0.19728545844554898,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288388464,24962.193359375,354.707275390625,-0.11330972611904146,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155059_288438462,24962.1953125,354.707275390625,0.06509578227996826,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288455128,24962.197265625,354.707275390625,0.15300936996936798,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288471794,24962.197265625,354.707275390625,0.15764768421649933,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288488460,24962.19921875,354.707275390625,0.17322616279125214,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288538458,24962.19921875,354.707275390625,0.20857349038124084,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288555124,24962.201171875,354.707275390625,0.2268471717834473,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288605122,24962.203125,354.707275390625,0.2222891002893448,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288638454,24962.205078125,354.707275390625,0.2193847894668579,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288671786,24962.20703125,354.707275390625,0.17963175475597382,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288705118,24962.208984375,354.707275390625,0.11641202867031095,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288738450,24962.208984375,354.707275390625,0.05681931972503663,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288771782,24962.2109375,354.707275390625,0.020075684413313862,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288821780,24962.212890625,354.707275390625,-0.003188458038493991,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288838446,24962.21484375,354.707275390625,-0.0003791003837250173,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288871778,24962.216796875,354.707275390625,0.0011269531678408384,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288888444,24962.216796875,354.707275390625,0.005495463032275438,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288921776,24962.21875,354.707275390625,0.01149248518049717,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288971774,24962.220703125,354.707275390625,0.024372262880206108,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_288988440,24962.22265625,354.707275390625,0.042840037494897835,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289021772,24962.22265625,354.707275390625,0.043746773153543465,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289055104,24962.224609375,354.7071533203125,0.04622985050082207,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289071770,24962.2265625,354.7070617675781,0.035742007195949554,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289105102,24962.2265625,354.70703125,0.028202809393405918,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289121768,24962.228515625,354.7069396972656,0.0020986972376704216,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289171766,24962.228515625,354.7068786621094,-0.01917593739926815,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289188432,24962.232421875,354.70623779296875,-0.06734687089920044,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289221764,24962.232421875,354.70550537109375,-0.07808881998062134,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289271762,24962.234375,354.7037353515625,-0.08969198167324066,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289305094,24962.236328125,354.70086669921875,-0.07468506693840027,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289321760,24962.23828125,354.6989440917969,-0.036973726004362106,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289355092,24962.23828125,354.6979675292969,-0.020042788237333298,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289371758,24962.240234375,354.696044921875,-0.004419858567416668,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155100_289438422,24962.240234375,354.6950988769531,0.003318154951557517,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289471754,24962.244140625,354.69122314453125,0.0036285999231040478,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289488420,24962.24609375,354.6893005371094,-5.418692308012396e-05,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289538418,24962.24609375,354.6883239746094,-0.0005653357948176563,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289555084,24962.25,354.6854248046875,-2.7408474124968052e-05,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289605082,24962.25,354.6844482421875,0.00019441908807493746,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289621748,24962.251953125,354.68157958984375,0.001036219415254891,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289655080,24962.25390625,354.68060302734375,0.0011127213947474957,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289688412,24962.25390625,354.6786804199219,0.0008622600580565631,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289705078,24962.255859375,354.6767272949219,0.0006179233896546067,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289755076,24962.2578125,354.67572021484375,0.0005739781190641223,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289788408,24962.259765625,354.6727600097656,0.0006419413257390262,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289805074,24962.26171875,354.6708068847656,0.0006821201532147825,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289838406,24962.26171875,354.6697998046875,0.0006997899035923183,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289871738,24962.263671875,354.6678466796875,0.000738325878046453,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289905070,24962.265625,354.6658630371094,0.0007878928445279597,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289938402,24962.267578125,354.66387939453125,0.0008256129221990705,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_289955068,24962.267578125,354.6618957519531,0.0002305298112332821,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290005066,24962.26953125,354.6609191894531,-0.0007347687496803701,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290021732,24962.271484375,354.657958984375,-0.004044020548462868,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290071730,24962.2734375,354.656982421875,-0.005735455546528101,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290088396,24962.275390625,354.6540222167969,-0.014028714038431644,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290121728,24962.275390625,354.65301513671875,-0.018107270821928974,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290155060,24962.27734375,354.65106201171875,-0.032911371439695365,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290188392,24962.279296875,354.6490478515625,-0.05242476239800453,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290205058,24962.28125,354.64703369140625,-0.10608356446027756,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290238390,24962.28125,354.6460266113281,-0.1093909665942192,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290271722,24962.283203125,354.6440124511719,-0.09552184492349623,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290305054,24962.28515625,354.6419982910156,-0.07799793034791946,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290338386,24962.287109375,354.6399841308594,-0.0553632490336895,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290371718,24962.2890625,354.6379699707031,-0.0051139993593096724,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290388384,24962.2890625,354.6359558105469,0.01860102824866772,0.5507820248603821, 0.00.0,0.0,0.0, ,0
20200706_155101_290421716,24962.291015625,354.63494873046875,0.014446493238210678,0.5507820248603821, 0.00.0,0.0,0.0, ,0
