Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1,Timecheck
20200715_171730_3796548132,44,0.000634,-0.003033,0.160709,4,1.190203428,0,0,0,0,0:04:18
20200715_171730_3796581464,44,0.000671,-0.003207,0.162317,4,1.586937904,0,0,0,0,0:04:18
20200715_171730_3796614796,44,0.000495,-0.002416,0.163164,4,2.381169796,0,0,0,0,0:04:18
20200715_171730_3796631462,44,0.000353,-0.002717,0.162872,4,2.381169796,0,0,0,0,0:04:18
20200715_171730_3796664794,44,0.000324,-0.002896,0.162317,4,2.381169796,0,0,0,0,0:04:18
20200715_171730_3796681460,44,0.000345,8.40E-05,0.16048,4,2.381169796,0,0,0,0,0:04:18
20200715_171730_3796714792,44,0.000346,0.002006,0.159415,4,2.381169796,0,0,0,0,0:04:18
20200715_171730_3796731458,44,0.000339,0.006663,0.157041,4,2.381169796,0,0,0,0,0:04:18
20200715_171730_3796764790,44,0.000538,0.004461,0.155616,4,2.381169796,0,0,0,0,0:04:18
20200715_171730_3796798122,44,0.000791,3.80E-05,0.15371,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3796848120,44,0.000585,-0.003465,0.150609,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3796864786,44,0.000329,-0.013372,0.145774,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3796898118,44,0.000429,-0.017252,0.144023,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3796931450,44,0.000156,-0.018692,0.140658,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3796964782,44,-0.000217,-0.00772,0.136744,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3796981448,44,0.000212,0.002203,0.13406,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3797014780,44,0.000473,0.005975,0.132675,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3797048112,44,0.000605,0.011045,0.129929,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3797098110,44,0.00042,0.009133,0.127085,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3797114776,44,-0.000456,-0.000671,0.122741,4,2.777904272,0,0,0,0,0:04:18
20200715_171730_3797148108,44,-0.002506,-0.004309,0.121322,4,3.174638748,0,0,0,0,0:04:18
20200715_171730_3797164774,44,-0.008306,-0.006975,0.11857,5,3.174638748,0,0,0,0,0:04:18
20200715_171730_3797214772,44,-0.01606,-0.007605,0.117219,5,3.174638748,0,0,0,0,0:04:18
20200715_171730_3797248104,44,-0.079322,0.001018,0.113752,6,3.174638748,0,0,0,0,0:04:18
20200715_171730_3797281436,44,-0.149607,0.010401,0.111823,8,3.174638748,0,0,0,1,0:04:18
20200715_171730_3797298102,44,-0.219355,0.018165,0.109889,10,3.174638748,0,0,0,1,0:04:18
20200715_171730_3797348100,44,-0.265043,0.019941,0.109111,10,3.571373224,0,0,0,1,0:04:18
20200715_171730_3797364766,44,-0.363569,0.019396,0.106347,13,3.571373224,0,0,0,1,0:04:18
20200715_171730_3797381432,44,-0.37713,0.014464,0.105191,13,3.571373224,0,0,0,1,0:04:18
20200715_171730_3797414764,44,-0.372274,0.007509,0.103669,14,3.9681077,0,0,0,1,0:04:18
20200715_171730_3797448096,44,-0.381459,-0.013323,0.100871,16,3.9681077,0,0,0,1,0:04:18
20200715_171731_3797481428,44,-0.368159,-0.026914,0.097523,16,3.9681077,0,0,0,1,0:04:19
20200715_171731_3797514760,44,-0.314505,-0.030731,0.093226,18,3.9681077,0,0,0,1,0:04:19
20200715_171731_3797531426,44,-0.283427,-0.030473,0.089272,19,3.9681077,0,0,0,1,0:04:19
20200715_171731_3797581424,44,-0.271446,-0.026076,0.087424,19,3.9681077,0,0,0,1,0:04:19
20200715_171731_3797598090,44,-0.247189,-0.005743,0.082348,21,3.9681077,0,0,0,1,0:04:19
20200715_171731_3797631422,44,-0.245881,0.000388,0.080872,21,3.9681077,0,0,0,1,0:04:19
20200715_171731_3797664754,44,-0.260009,0.007152,0.078159,22,4.364842176,0,0,0,1,0:04:19
20200715_171731_3797698086,44,-0.246142,0.010326,0.074514,24,4.364842176,0,0,0,1,0:04:19
20200715_171731_3797731418,44,-0.260517,0.012022,0.071607,24,4.364842176,0,0,0,1,0:04:19
20200715_171731_3797764750,44,-0.250165,0.012207,0.067836,25,4.364842176,0,0,0,1,0:04:19
20200715_171731_3797798082,44,-0.210297,0.007581,0.062846,26,4.364842176,0,0,0,1,0:04:19
20200715_171731_3797831414,44,-0.199414,-0.000546,0.058749,27,4.761576653,0,0,0,1,0:04:19
20200715_171731_3797864746,44,-0.218375,-0.004526,0.05606,28,4.761576653,0,0,0,1,0:04:19
20200715_171731_3797881412,44,-0.229063,-0.002321,0.053427,30,4.761576653,0,0,0,1,0:04:19
20200715_171731_3797931410,44,-0.24718,-0.001774,0.052535,30,4.761576653,0,0,0,1,0:04:19
20200715_171731_3797948076,44,-0.317781,0.008384,0.050355,33,4.761576653,0,0,0,1,0:04:19
20200715_171731_3797981408,44,-0.339457,0.011552,0.049588,34,4.761576653,0,0,0,1,0:04:19
20200715_171731_3797998074,44,-0.40083,0.01696,0.04937,36,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798031406,44,-0.406758,0.018269,0.048232,36,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798064738,44,-0.412571,0.009651,0.045325,38,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798098070,44,-0.425313,-0.000774,0.043036,41,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798131402,44,-0.47918,-0.010942,0.043957,43,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798164734,44,-0.499673,-0.01312,0.043682,45,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798198066,44,-0.517738,-0.016639,0.04295,48,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798231398,44,-0.5659,-0.011153,0.044112,51,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798264730,44,-0.609491,-0.001799,0.045874,53,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798281396,44,-0.609115,0.007337,0.045079,56,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798314728,44,-0.615827,0.008208,0.045124,58,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798331394,44,-0.652578,0.011685,0.047717,60,4.761576653,0,0,0,1,0:04:19
20200715_171731_3798364726,44,-0.665281,0.013622,0.048501,61,4.364842176,0,0,0,1,0:04:19
20200715_171731_3798414724,44,-0.645999,0.008969,0.046332,64,4.364842176,0,0,0,1,0:04:19
20200715_171731_3798431390,44,-0.586529,-0.007381,0.039219,66,4.364842176,0,0,0,1,0:04:19
20200715_171732_3798464722,44,-0.565978,-0.015338,0.036455,67,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798498054,44,-0.489618,-0.019844,0.027528,68,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798531386,44,-0.409267,-0.024925,0.01859,70,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798564718,44,-0.361972,-0.019321,0.01348,71,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798581384,44,-0.318126,-0.011393,0.009492,72,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798614716,44,-0.309606,-0.00582,0.008954,74,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798648048,44,-0.327889,0.00736,0.011741,75,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798664714,44,-0.338851,0.015137,0.013612,76,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798714712,44,-0.350812,0.018483,0.014831,77,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798748044,44,-0.378184,0.020768,0.016359,79,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798781376,44,-0.380034,0.017035,0.015031,81,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798798042,44,-0.350651,0.007244,0.009967,82,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798848040,44,-0.336187,-0.000617,0.007426,82,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798864706,44,-0.299714,-0.016999,0.000931,84,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798898038,44,-0.291253,-0.018691,-0.000482,84,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798931370,44,-0.270378,-0.018597,-0.003149,86,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798964702,44,-0.256023,-0.013725,-0.004654,87,4.364842176,0,0,0,1,0:04:20
20200715_171732_3798998034,44,-0.255369,-0.004971,-0.004505,88,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799031366,44,-0.260581,0.0059,-0.00395,89,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799064698,44,-0.250409,0.009754,-0.005655,89,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799098030,44,-0.229101,0.011945,-0.009752,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799114696,44,-0.19732,0.007181,-0.015949,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799148028,44,-0.181364,0.004899,-0.019148,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799181360,44,-0.133802,0.000267,-0.027623,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799214692,44,-0.075778,-0.002393,-0.036195,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799248024,44,-0.040375,-0.003925,-0.041076,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799281356,44,-0.020784,-0.005096,-0.043445,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799298022,44,-0.003146,-0.004001,-0.045499,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799331354,44,-0.001216,-0.001053,-0.045757,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799364686,44,0.000513,-0.001489,-0.045253,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799398018,44,-0.003543,0.003147,-0.045373,90,4.364842176,0,0,0,1,0:04:20
20200715_171732_3799431350,44,-0.002453,0.001348,-0.046031,90,4.364842176,0,0,0,1,0:04:20
20200715_171733_3799464682,44,-0.004766,0.00326,-0.046255,90,4.364842176,0,0,0,1,0:04:21
20200715_171733_3799514680,44,-0.001866,0.002029,-0.046575,90,4.364842176,0,0,0,1,0:04:21
20200715_171733_3799531346,44,0.00244,-0.004331,-0.047279,90,4.364842176,0,0,0,1,0:04:21
20200715_171733_3799564678,44,-0.002613,-0.002308,-0.046993,90,4.364842176,0,0,0,1,0:04:21
20200715_171733_3799598010,44,-0.004994,-0.0007,-0.047096,90,4.364842176,0,0,0,1,0:04:21
20200715_171733_3799631342,44,-0.003248,0.001069,-0.047519,90,4.364842176,0,0,0,1,0:04:21
20200715_171733_3799664674,44,-0.001431,0.002117,-0.04792,90,4.761576653,0,0,0,1,0:04:21
20200715_171733_3799698006,44,-0.00334,0.003691,-0.048297,90,4.761576653,0,0,0,1,0:04:21
20200715_171733_3799731338,44,0.010148,0.003248,-0.050443,90,5.158311129,0,0,0,1,0:04:21
20200715_171733_3799764670,44,0.052132,0.004084,-0.056732,89,5.158311129,0,0,0,1,0:04:21
20200715_171733_3799798002,44,0.120567,0.006665,-0.066654,88,5.158311129,0,0,0,1,0:04:21
20200715_171733_3799831334,44,0.180922,0.008081,-0.075461,87,4.761576653,0,0,0,1,0:04:21
20200715_171733_3799864666,44,0.235003,0.001341,-0.083009,86,4.761576653,0,0,0,1,0:04:21
20200715_171733_3799897998,44,0.259718,-0.006292,-0.087054,85,4.761576653,0,0,0,1,0:04:21
20200715_171733_3799914664,44,0.244862,-0.010234,-0.085595,84,4.761576653,0,0,0,1,0:04:21
20200715_171733_3799947996,44,0.227021,-0.010819,-0.08318,84,4.761576653,0,0,0,1,0:04:21
20200715_171733_3799981328,44,0.183944,-0.013473,-0.077527,83,4.761576653,0,0,0,1,0:04:21
20200715_171733_3799997994,44,0.162011,-0.010647,-0.074849,82,4.761576653,0,0,0,1,0:04:21
20200715_171733_3800047992,44,0.166604,-0.007111,-0.075541,81,4.761576653,0,0,0,1,0:04:21
20200715_171733_3800064658,44,0.270959,0.011361,-0.087546,78,4.761576653,0,0,0,1,0:04:21
20200715_171733_3800097990,44,0.330219,0.01489,-0.094224,77,4.761576653,0,0,0,1,0:04:21
20200715_171733_3800131322,44,0.441332,0.018622,-0.10671,74,4.761576653,0,0,0,1,0:04:21
20200715_171733_3800164654,44,0.556868,0.012731,-0.118315,71,4.761576653,0,0,0,1,0:04:21
20200715_171733_3800181320,44,0.644301,0.000491,-0.126126,69,4.364842176,0,0,0,1,0:04:21
20200715_171733_3800214652,44,0.653877,-0.008302,-0.126052,67,4.364842176,0,0,0,1,0:04:21
20200715_171733_3800231318,44,0.681941,-0.025257,-0.125949,64,4.364842176,0,0,0,1,0:04:21
20200715_171733_3800264650,44,0.690984,-0.028088,-0.12481,63,4.364842176,0,0,0,1,0:04:21
20200715_171733_3800281316,44,0.63892,-0.031629,-0.116135,62,4.364842176,0,0,0,1,0:04:21
20200715_171733_3800331314,44,0.578385,-0.027005,-0.108616,62,4.364842176,0,0,0,1,0:04:21
20200715_171733_3800347980,44,0.367458,-0.005245,-0.083363,62,4.364842176,0,0,0,1,0:04:21
20200715_171733_3800397978,44,0.29826,0.007825,-0.075575,62,4.364842176,0,0,0,1,0:04:21
20200715_171734_3800414644,44,0.055719,0.028208,-0.050403,62,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800464642,44,0.001,0.028556,-0.045242,62,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800497974,44,-0.103768,0.019107,-0.036452,63,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800531306,44,-0.147598,0.012773,-0.032716,65,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800547972,44,-0.207017,0.003897,-0.026026,67,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800581304,44,-0.244584,0.002346,-0.021717,68,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800614636,44,-0.333377,0.002771,-0.011726,70,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800647968,44,-0.426256,0.009744,-0.000957,72,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800664634,44,-0.499082,0.014672,0.007329,75,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800697966,44,-0.521513,0.015907,0.009841,75,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800731298,44,-0.534361,0.01139,0.010596,77,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800747964,44,-0.503796,-0.001814,0.006236,78,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800781296,44,-0.488666,-0.011797,0.004021,79,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800797962,44,-0.386112,-0.021792,-0.008888,79,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800864626,44,-0.326321,-0.023685,-0.016579,79,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800881292,44,-0.097744,-0.018157,-0.04321,79,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800914624,44,-0.054221,-0.015459,-0.047777,79,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800931290,44,-0.001106,-0.009556,-0.05295,79,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800964622,44,0.009711,-0.00524,-0.053768,79,4.364842176,0,0,0,1,0:04:22
20200715_171734_3800997954,44,-0.00333,-0.002499,-0.050838,79,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801031286,44,-0.000926,-0.00834,-0.049699,79,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801064618,44,0.028917,0.004628,-0.05335,78,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801114616,44,0.120492,0.008798,-0.063622,75,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801131282,44,0.29774,0.019602,-0.082299,71,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801181280,44,0.397376,0.015774,-0.092141,70,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801197946,44,0.692319,0.006438,-0.119133,63,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801231278,44,0.78863,-0.002054,-0.127305,62,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801264610,44,0.926037,-0.009073,-0.136031,56,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801297942,44,1.044156,-0.026784,-0.139911,51,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801331274,44,1.197973,-0.032979,-0.14509,45,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801364606,44,1.287497,-0.034147,-0.141839,39,4.364842176,0,0,0,1,0:04:22
20200715_171734_3801397938,44,1.360251,-0.024092,-0.134629,33,4.364842176,0,0,0,1,0:04:22
20200715_171735_3801414604,44,1.493488,-0.013443,-0.12822,27,4.364842176,0,0,0,1,0:04:23
20200715_171735_3801447936,44,1.46373,-0.002299,-0.120776,22,4.364842176,0,0,0,1,0:04:23
20200715_171735_3801464602,44,1.612338,0.00541,-0.110642,13,4.364842176,0,0,0,1,0:04:23
20200715_171735_3801514600,44,1.676203,0.016821,-0.104267,10,4.364842176,0,0,0,1,0:04:23
20200715_171735_3801531266,44,1.620046,0.03062,-0.08005,3,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801564598,44,1.576401,0.018795,-0.072348,1,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801597930,44,1.375225,-0.002998,-0.056125,-2,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801631262,44,1.205985,-0.020017,-0.045465,-5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801664594,44,0.862679,-0.01549,-0.034827,-6,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801697926,44,0.576391,-0.03245,-0.030684,-6,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801714592,44,0.326465,-0.010978,-0.029448,-5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801747924,44,0.218216,-0.002917,-0.02942,-5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801781256,44,-0.004176,0.020451,-0.029895,-3,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801814588,44,-0.196633,0.008612,-0.03081,-2,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801831254,44,-0.30313,0.01196,-0.03101,0,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801881252,44,-0.332529,0.003416,-0.030902,1,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801914584,44,-0.359408,-0.002258,-0.029963,2,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801947916,44,-0.350714,0.000864,-0.029099,3,4.364842176,0,0,0,0,0:04:23
20200715_171735_3801964582,44,-0.291191,-0.000635,-0.02847,4,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802014580,44,-0.269311,0.001122,-0.028292,4,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802031246,44,-0.204139,0.008753,-0.028023,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802064578,44,-0.164273,0.007932,-0.028069,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802097910,44,-0.092742,0.010537,-0.028361,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802131242,44,-0.043675,0.015063,-0.02843,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802164574,44,-0.008499,0.013421,-0.028367,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802197906,44,0.007394,0.013751,-0.028224,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802214572,44,0.011582,0.007544,-0.028166,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802247904,44,0.009852,0.006265,-0.028041,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802264570,44,0.004863,0.00196,-0.027909,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802297902,44,0.003701,-0.003699,-0.027909,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802331234,44,-0.00249,-0.006479,-0.027892,5,4.364842176,0,0,0,0,0:04:23
20200715_171735_3802364566,44,-0.002218,-0.0014,-0.027623,5,4.364842176,0,0,0,0,0:04:23
20200715_171736_3802397898,44,-0.000154,0.003103,-0.027251,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802431230,44,0.000499,0.005839,-0.026908,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802447896,44,0.000287,0.006696,-0.026587,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802481228,44,9.20E-05,0.008272,-0.026381,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802514560,44,-3.00E-05,0.007568,-0.026124,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802547892,44,-3.80E-05,0.002594,-0.026003,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802564558,44,-0.00031,0.00194,-0.025866,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802597890,44,-0.000284,0.001267,-0.025803,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802631222,44,-0.00015,0.001003,-0.025677,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802664554,44,-4.20E-05,0.000679,-0.025557,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802697886,44,-6.80E-05,0.001227,-0.025454,5,4.364842176,0,0,0,0,0:04:24
20200715_171736_3802731218,44,-7.10E-05,0.000964,-0.025363,5,4.364842176,0,0,1,4,0:04:24
20200715_171736_3802747884,44,-8.30E-05,0.001022,-0.025277,5,4.364842176,0,0,1,4,0:04:24
20200715_171736_3802797882,44,0.005553,0.000901,-0.025271,4,4.364842176,0,0,1,4,0:04:24
20200715_171736_3802831214,44,0.039056,0.002847,-0.025351,4,4.364842176,0,0,1,4,0:04:24
20200715_171736_3802847880,44,0.058182,0.002908,-0.02538,3,4.364842176,0,0,1,4,0:04:24
20200715_171736_3802881212,44,0.074055,0.002107,-0.025425,3,4.364842176,0,0,1,4,0:04:24
20200715_171736_3802914544,44,0.121239,0.000753,-0.025569,1,4.364842176,0,0,1,4,0:04:24
20200715_171736_3802947876,44,0.226948,0.002288,-0.02554,0,4.364842176,0,0,1,4,0:04:24
20200715_171736_3802964542,44,0.275499,0.01034,-0.025219,-2,4.364842176,0,0,1,4,0:04:24
20200715_171736_3803014540,44,0.302418,0.009429,-0.025013,-3,4.364842176,0,0,1,4,0:04:24
20200715_171736_3803031206,44,0.425408,0.011193,-0.023806,-7,4.364842176,0,0,1,4,0:04:24
20200715_171736_3803064538,44,0.474566,0.012746,-0.022948,-8,4.364842176,0,0,1,4,0:04:24
20200715_171736_3803097870,44,0.567061,0.015959,-0.02051,-11,4.364842176,0,0,1,4,0:04:24
20200715_171736_3803131202,44,0.629669,0.011121,-0.017569,-15,4.364842176,0,0,0,4,0:04:24
20200715_171736_3803147868,44,0.715766,0.006033,-0.014227,-18,4.364842176,0,0,0,4,0:04:24
20200715_171736_3803181200,44,0.771219,0.003114,-0.011898,-20,4.364842176,0,0,0,4,0:04:24
20200715_171736_3803214532,44,0.793275,-0.002351,-0.008825,-22,4.364842176,0,0,0,4,0:04:24
20200715_171736_3803247864,44,0.706116,-0.021168,-0.009048,-23,4.364842176,0,0,0,4,0:04:24
20200715_171736_3803281196,44,0.586521,-0.029014,-0.011011,-24,4.364842176,0,0,0,4,0:04:24
20200715_171736_3803314528,44,0.430581,-0.02922,-0.01453,-24,4.364842176,0,0,0,4,0:04:24
20200715_171736_3803347860,44,0.251687,-0.022719,-0.019211,-24,4.364842176,0,0,0,4,0:04:24
20200715_171737_3803381192,44,0.104643,-0.020186,-0.023549,-24,4.364842176,0,0,0,4,0:04:25
20200715_171737_3803397858,44,0.041086,-0.009435,-0.0253,-24,4.364842176,0,0,0,4,0:04:25
20200715_171737_3803447856,44,0.022735,-0.004674,-0.025672,-24,4.364842176,0,0,0,4,0:04:25
20200715_171737_3803464522,44,-0.010642,-0.001483,-0.026169,-24,4.364842176,0,0,0,4,0:04:25
20200715_171737_3803497854,44,-0.012252,-0.001057,-0.026158,-24,4.364842176,0,0,0,4,0:04:25
20200715_171737_3803531186,44,-0.009262,-0.000464,-0.026072,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803564518,44,-0.009317,0.005029,-0.026032,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803597850,45,-0.01679,0.01152,-0.026135,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803631182,45,-0.020356,0.009819,-0.026146,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803664514,45,-0.014,0.009197,-0.025855,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803697846,45,-0.005048,0.007661,-0.025471,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803714512,45,-0.00149,0.007715,-0.025294,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803731178,45,0.000975,0.006162,-0.025197,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803764510,45,0.001461,0.005565,-0.025174,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803797842,45,-0.001796,0.004761,-0.025277,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803831174,45,-0.004827,0.003769,-0.02538,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803864506,45,-0.004415,0.003251,-0.025322,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803881172,45,-0.003847,0.002314,-0.025237,-24,4.364842176,0,0,1,4,0:04:25
20200715_171737_3803914504,45,-0.003555,0.002692,-0.025202,-24,4.364842176,0,0,0,4,0:04:25
20200715_171737_3803947836,45,-0.002766,0.002028,-0.025122,-24,4.364842176,0,0,0,4,0:04:25
20200715_171737_3803981168,45,0.000205,0.001834,-0.024991,-24,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804014500,45,-0.005075,0.001905,-0.025145,-23,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804047832,45,-0.014583,0.002066,-0.025454,-23,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804081164,45,-0.029225,0.002137,-0.025906,-23,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804097830,45,-0.043358,0.002252,-0.026324,-23,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804131162,45,-0.050054,0.001982,-0.026513,-23,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804164494,45,-0.06808,0.000521,-0.027028,-22,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804197826,45,-0.077529,-0.000294,-0.027257,-22,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804231158,45,-0.072869,-0.002944,-0.026993,-22,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804247824,45,-0.055866,-0.002276,-0.026295,-22,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804281156,45,-0.046834,-0.001971,-0.025923,-22,4.364842176,0,0,0,4,0:04:25
20200715_171737_3804314488,45,-0.033083,8.50E-05,-0.025385,-22,4.364842176,0,0,1,4,0:04:25
20200715_171738_3804331154,45,-0.015434,0.001142,-0.02479,-21,4.364842176,0,0,1,4,0:04:26
20200715_171738_3804397818,45,-0.018503,0.00082,-0.024888,-21,4.364842176,0,0,1,4,0:04:26
20200715_171738_3804414484,45,-0.050182,0.002608,-0.025929,-21,4.364842176,0,0,1,4,0:04:26
20200715_171738_3804447816,45,-0.062645,0.001714,-0.026318,-20,4.364842176,0,0,1,4,0:04:26
20200715_171738_3804481148,45,-0.109863,-0.001018,-0.027663,-19,4.364842176,0,0,1,4,0:04:26
20200715_171738_3804514480,45,-0.167711,0.0014,-0.029191,-18,4.364842176,0,0,1,4,0:04:26
20200715_171738_3804547812,45,-0.242703,0.001378,-0.030942,-16,4.364842176,0,0,1,4,0:04:26
20200715_171738_3804581144,45,-0.306653,-0.001778,-0.032252,-14,4.364842176,0,0,1,4,0:04:26
