Timestamp,Odometer,Gear(dashboard),RPM,            Fuel_level,Avg_fuel_consumption,Velocity,            Acceleration_x,Acceleration_y,Acceleration_z,            Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,            Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,            Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right)
20200610_152221_447548764, 24896.693359375, 0.0, 1541.6904296875, 61.14780044555664, 0.4339817762374878, 181.69557189941406, 0.7323503494262695, -0.19824139773845673, -0.8546993136405945, -27824.685546875, 7.887381553649902, -2444.004150390625, 0.029708465561270714, -0.005371450446546078, 0.0001468111149733886, -0.006851300597190857, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152221_447582096, 24896.7109375, 0.0, 1542.1453857421875, 61.132816314697266, 0.43398210406303406, 181.74798583984375, 0.7301073670387268, -0.14588865637779236, -0.856896698474884, -27824.83984375, 7.867353439331055, -2444.8310546875, 0.02950185537338257, -0.005388335790485144, 0.00019925179367419332, -0.008285649120807648, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152221_447615428, 24896.7421875, 0.0, 1542.9764404296875, 61.102840423583984, 0.4339827299118042, 181.85369873046875, 0.7812519073486328, -0.00858517736196518, -0.8633514046669006, -27825.14453125, 7.827280044555664, -2446.486572265625, 0.02898280881345272, -0.00542453583329916, 0.00033308553975075483, -0.009201190434396267, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152221_447648760, 24896.7734375, 0.0, 1543.8292236328125, 61.072853088378906, 0.43398335576057434, 181.96014404296875, 0.7502084374427795, 0.14406080543994904, -0.8703325986862183, -27825.44140625, 7.787215232849121, -2448.144287109375, 0.02837519533932209, -0.005465289577841759, 0.0005006528226658702, -0.008651865646243095, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152221_447682092, 24896.806640625, 0.0, 1544.718505859375, 61.04285430908203, 0.4339839816093445, 182.0651092529297, 0.6854522824287415, 0.24021539092063904, -0.8758488297462463, -27825.73046875, 7.747050762176514, -2449.803955078125, 0.027811314910650253, -0.0055076745338737965, 0.0006493232795037329, -0.006698710843920708, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152221_447715424, 24896.837890625, 0.0, 1545.5849609375, 61.012847900390625, 0.43398457765579224, 182.16775512695312, 0.46210137009620667, 0.24393488466739655, -0.8736743927001953, -27826.017578125, 7.706479072570801, -2451.46533203125, 0.027458561584353447, -0.00554998405277729, 0.0006835880922153592, -0.004287784919142723, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152221_447748756, 24896.87109375, 0.0, 1546.4715576171875, 60.982826232910156, 0.4339852035045624, 182.2720947265625, -0.02712826430797577, 0.22447341680526733, -0.873537003993988, -27826.3046875, 7.66549825668335, -2453.1279296875, 0.027322130277752876, -0.005578215233981609, 0.0005270629189908504, -0.0015716792549937963, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152221_447782088, 24896.90234375, 0.0, 1547.255859375, 60.952796936035156, 0.4339858293533325, 182.37818908691406, -0.5328622460365295, 0.17469462752342224, -0.874177873134613, -27826.59375, 7.624507904052734, -2454.791015625, 0.0273996964097023, -0.005580833647400141, 0.0002035775687545538, 0.0024109254591166973, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152221_447815420, 24896.93359375, 0.0, 1548.0775146484375, 60.92276382446289, 0.43398645520210266, 182.48379516601562, -0.9488561153411865, 0.08494216948747635, -0.8727816343307495, -27826.884765625, 7.583579063415527, -2456.45458984375, 0.027632957324385643, -0.005567324813455343, -0.00019329434144310653, 0.004730296786874533, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_447832086, 24896.966796875, 0.0, 1548.8907470703125, 60.89271545410156, 0.4339870512485504, 182.5880889892578, -1.1980279684066772, -0.010270761325955391, -0.871660053730011, -27827.18359375, 7.542639255523682, -2458.1181640625, 0.027992263436317444, -0.0055521465837955475, -0.0005631111562252045, 0.005920500494539738, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_447882084, 24896.982421875, 0.0, 1549.292724609375, 60.877689361572266, 0.4339873790740967, 182.63771057128906, -1.2195333242416382, -0.06481119245290756, -0.8680435419082642, -27827.333984375, 7.522037029266357, -2458.949951171875, 0.028202898800373077, -0.005545809864997864, -0.0007157279178500175, 0.006286717019975185, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_447915416, 24897.03125, 0.0, 1550.4627685546875, 60.83259201049805, 0.4339883029460907, 182.7818603515625, -0.9927906394004822, -0.2356024831533432, -0.8496407866477966, -27827.791015625, 7.459306716918945, -2461.4453125, 0.02884453907608986, -0.005555903539061546, -0.0009402513969689608, 0.006836041808128357, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_447932082, 24897.0625, 0.0, 1551.2503662109375, 60.802513122558594, 0.43398892879486084, 182.8793182373047, -0.7251941561698914, -0.3300500214099884, -0.8352435827255249, -27828.1015625, 7.416558265686035, -2463.109130859375, 0.02924158237874508, -0.005570398643612862, -0.0008957413374446332, 0.00714122224599123, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_447982080, 24897.078125, 0.0, 1551.67529296875, 60.787471771240234, 0.4339892566204071, 182.9307098388672, -0.5739481449127197, -0.31972506642341614, -0.8327028751373291, -27828.259765625, 7.395116329193115, -2463.94091796875, 0.029435480013489723, -0.005579809192568064, -0.0008466019062325358, 0.0072938124649226665, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_447998746, 24897.126953125, 0.0, 1552.9344482421875, 60.74232482910156, 0.4339901804924011, 183.08433532714844, -0.15564852952957153, -0.22997277975082397, -0.8271179795265198, -27828.736328125, 7.330519676208496, -2466.43701171875, 0.030047276988625526, -0.005619538016617298, -0.000642834638711065, 0.007354848552495241, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448032078, 24897.142578125, 0.0, 1553.364013671875, 60.727272033691406, 0.433990478515625, 183.13568115234375, -0.09075771272182465, -0.17051799595355988, -0.8299791216850281, -27828.8984375, 7.308924198150635, -2467.26904296875, 0.030258433893322945, -0.0056316424161195755, -0.0005815905751660466, 0.007507438771426678, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448065410, 24897.17578125, 0.0, 1554.1943359375, 60.6971549987793, 0.43399110436439514, 183.23731994628906, -0.03683287277817726, -0.06435763090848923, -0.837486743927002, -27829.224609375, 7.265552520751953, -2468.93310546875, 0.0306877288967371, -0.005653612781316042, -0.0004973895265720785, 0.007660028990358114, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448098742, 24897.20703125, 0.0, 1555.0123291015625, 60.66703414916992, 0.4339917302131653, 183.33999633789062, -0.03502834215760231, 0.07793173938989639, -0.8518152832984924, -27829.556640625, 7.221982479095459, -2470.59716796875, 0.031124884262681007, -0.005672509782016277, -0.00046225200640037656, 0.007537956815212965, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448132074, 24897.240234375, 0.0, 1555.857421875, 60.63690185546875, 0.43399232625961304, 183.44256591796875, 0.00981042068451643, 0.11274302005767822, -0.8531200289726257, -27829.892578125, 7.178359031677246, -2472.26123046875, 0.03155474364757538, -0.005695239175111055, -0.00043728385935537517, 0.007324330508708954, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448148740, 24897.2734375, 0.0, 1556.6993408203125, 60.60676193237305, 0.43399298191070557, 183.54672241210938, -0.0330510213971138, 0.11547397822141647, -0.8569195866584778, -27830.234375, 7.134738922119141, -2473.92529296875, 0.03197016566991806, -0.005698995664715767, -0.0004142888938076794, 0.006866559851914644, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448198738, 24897.2890625, 0.0, 1557.1085205078125, 60.5916862487793, 0.43399325013160706, 183.59750366210938, -0.022433429956436157, 0.07931438833475113, -0.8553173542022705, -27830.40625, 7.11287784576416, -2474.757568359375, 0.032163068652153015, -0.005700058303773403, -0.00040434717084281147, 0.006836041808128357, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448215404, 24897.337890625, 0.0, 1558.392578125, 60.546443939208984, 0.43399420380592346, 183.75413513183594, 0.03596234321594238, 0.14707469940185547, -0.8613830804824829, -27830.927734375, 7.0475687980651855, -2477.254150390625, 0.03270070254802704, -0.00571717182174325, -0.00036845073918811977, 0.00634775310754776, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448248736, 24897.353515625, 0.0, 1558.812744140625, 60.53135681152344, 0.4339945316314697, 183.8055419921875, 0.0878305658698082, 0.1566334068775177, -0.8627105951309204, -27831.103515625, 7.0258259773254395, -2478.08642578125, 0.03287297487258911, -0.005720966029912233, -0.00035566312726587057, 0.006286717019975185, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448265402, 24897.384765625, 0.0, 1559.65771484375, 60.50117874145508, 0.4339951276779175, 183.90843200683594, 0.15267819166183472, 0.15847167372703552, -0.8615432381629944, -27831.45703125, 6.9823784828186035, -2479.751220703125, 0.033217743039131165, -0.005730907898396254, -0.00034166121622547507, 0.006286717019975185, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448315400, 24897.40234375, 0.0, 1560.0738525390625, 60.486083984375, 0.43399545550346375, 183.95957946777344, 0.15676237642765045, 0.1488146185874939, -0.8617263436317444, -27831.63671875, 6.960667610168457, -2480.583740234375, 0.03339410200715065, -0.005731552839279175, -0.0003404469753149897, 0.006317235063761473, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448332066, 24897.451171875, 0.0, 1561.3197021484375, 60.4407844543457, 0.43399637937545776, 184.11248779296875, 0.07661271095275879, 0.1772986650466919, -0.8583387136459351, -27832.177734375, 6.895580768585205, -2483.081298828125, 0.03393048420548439, -0.005742822773754597, -0.00035714299883693457, 0.006134126801043749, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448365398, 24897.466796875, 0.0, 1561.7333984375, 60.42567825317383, 0.43399667739868164, 184.16302490234375, 0.07818199694156647, 0.15693236887454987, -0.8551342487335205, -27832.359375, 6.873896598815918, -2483.913818359375, 0.034107379615306854, -0.005747262388467789, -0.0003622656222432852, 0.0061036087572574615, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448398730, 24897.498046875, 0.0, 1562.5615234375, 60.39546203613281, 0.43399733304977417, 184.26446533203125, 0.022635962814092636, 0.13217172026634216, -0.8505792617797852, -27832.728515625, 6.830564975738525, -2485.5791015625, 0.03445335850119591, -0.005754927638918161, -0.0003722452966030687, 0.0061036087572574615, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448432062, 24897.53125, 0.0, 1563.384765625, 60.365234375, 0.4339979290962219, 184.3654327392578, -0.007489043287932873, 0.12520235776901245, -0.8477867841720581, -27833.099609375, 6.787239074707031, -2487.244384765625, 0.03479602560400963, -0.005761036649346352, -0.00037972055724821985, 0.005920500494539738, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448465394, 24897.564453125, 0.0, 1564.210205078125, 60.334999084472656, 0.4339985251426697, 184.46585083007812, 0.0036476650275290012, 0.11742113530635834, -0.8438270092010498, -27833.474609375, 6.743893623352051, -2488.909912109375, 0.03513140603899956, -0.005768777336925268, -0.0003813901566900313, 0.005523765925318003, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448498726, 24897.595703125, 0.0, 1565.0264892578125, 60.30475616455078, 0.4339991807937622, 184.56610107421875, 0.042993757873773575, 0.10359254479408264, -0.8407598733901978, -27833.853515625, 6.700571060180664, -2490.57568359375, 0.035442572087049484, -0.005774203687906265, -0.000375129166059196, 0.005340657662600279, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448532058, 24897.62890625, 0.0, 1565.8465576171875, 60.274497985839844, 0.43399980664253235, 184.6666259765625, 0.08171674609184265, 0.10162443667650223, -0.8393635749816895, -27834.236328125, 6.657240867614746, -2492.241455078125, 0.035728007555007935, -0.00577936414629221, -0.00036029246984981, 0.004791332874447107, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448548724, 24897.662109375, 0.0, 1566.6832275390625, 60.244232177734375, 0.4340004026889801, 184.76904296875, 0.13289466500282288, 0.08793389797210693, -0.8409886956214905, -27834.62109375, 6.613888740539551, -2493.90771484375, 0.03598025068640709, -0.005785397719591856, -0.0003298981173429638, 0.004333562217652798, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448598722, 24897.677734375, 0.0, 1567.0887451171875, 60.229095458984375, 0.43400076031684875, 184.81927490234375, 0.15268881618976593, 0.07945885509252548, -0.8406224846839905, -27834.814453125, 6.592217445373535, -2494.740966796875, 0.03609626367688179, -0.005783841945230961, -0.00031373335514217615, 0.004180971998721361, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448615388, 24897.7265625, 0.0, 1568.3095703125, 60.18367004394531, 0.4340018332004547, 184.9683380126953, 0.17832228541374207, 0.04122297093272209, -0.8375095725059509, -27835.396484375, 6.527132511138916, -2497.241455078125, 0.03642379865050316, -0.005782096181064844, -0.0002701339835766703, 0.003936827648431063, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448648720, 24897.7421875, 0.0, 1568.7135009765625, 60.16851806640625, 0.4340021312236786, 185.01803588867188, 0.1687299758195877, 0.02727993205189705, -0.8360675573348999, -27835.591796875, 6.505405426025391, -2498.0751953125, 0.0365317240357399, -0.0057811858132481575, -0.00026322787743993104, 0.003784237429499626, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448682052, 24897.775390625, 0.0, 1569.52294921875, 60.138214111328125, 0.4340028762817383, 185.11680603027344, 0.1609632670879364, -0.0029140091501176357, -0.8342134952545166, -27835.986328125, 6.461878299713135, -2499.74267578125, 0.03674376383423805, -0.005779971368610859, -0.0002620895393192768, 0.0035095750354230404, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448715384, 24897.80859375, 0.0, 1570.340087890625, 60.107906341552734, 0.4340035617351532, 185.2161865234375, 0.12874604761600494, -0.009275033138692379, -0.8332292437553406, -27836.380859375, 6.418340682983398, -2501.410888671875, 0.03693828359246254, -0.005778985098004341, -0.00026482160319574177, 0.0029297322034835815, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448732050, 24897.83984375, 0.0, 1571.167724609375, 60.07758712768555, 0.4340042471885681, 185.31520080566406, 0.13847479224205017, -0.015549507923424244, -0.8265913724899292, -27836.77734375, 6.374763488769531, -2503.079345703125, 0.03708023577928543, -0.005782931111752987, -0.0002514647785574198, 0.0018310826271772385, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448765382, 24897.857421875, 0.0, 1571.630615234375, 60.06242370605469, 0.43400460481643677, 185.36465454101562, 0.1559046357870102, -0.00904042087495327, -0.8259275555610657, -27836.9765625, 6.352963447570801, -2503.913818359375, 0.03712160885334015, -0.005784942302852869, -0.0002308603870915249, 0.0009460593573749065, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152222_448798714, 24897.888671875, 0.0, 1572.3895263671875, 60.03208541870117, 0.4340053200721741, 185.46490478515625, 0.27459579706192017, 0.025002822279930115, -0.8276442289352417, -27837.373046875, 6.309421062469482, -2505.583984375, 0.03709820285439491, -0.005786991212517023, -0.00013865283108316362, -0.0005645838100463152, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_448832046, 24897.921875, 0.0, 1573.2972412109375, 60.001739501953125, 0.434006005525589, 185.5651397705078, 0.34424149990081787, 0.050579603761434555, -0.8295897841453552, -27837.76953125, 6.265970230102539, -2507.255126953125, 0.037034764885902405, -0.005781071726232767, -1.551970672153402e-05, -0.0032806897070258856, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_448865378, 24897.955078125, 0.0, 1574.1005859375, 59.97138214111328, 0.4340066909790039, 185.66477966308594, 0.5836615562438965, 0.04541704058647156, -0.8301849365234375, -27838.1640625, 6.22257137298584, -2508.927734375, 0.036848414689302444, -0.005775645840913057, 0.00014616604312323034, -0.0053253984078764915, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_448898710, 24897.986328125, 0.0, 1574.9608154296875, 59.94101333618164, 0.4340074062347412, 185.76527404785156, 0.6866251826286316, 0.07492788136005402, -0.8328630328178406, -27838.552734375, 6.179301738739014, -2510.602294921875, 0.03647325187921524, -0.005772154778242111, 0.0003410541103221476, -0.0077058058232069016, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_448932042, 24898.01953125, 0.0, 1575.8193359375, 59.91063690185547, 0.43400809168815613, 185.86643981933594, 0.7625497579574585, 0.08474300801753998, -0.8363193273544312, -27838.9375, 6.136169910430908, -2512.279052734375, 0.03593587130308151, -0.005760733038187027, 0.0005607205675914884, -0.01020828541368246, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_448948708, 24898.052734375, 0.0, 1576.6385498046875, 59.880245208740234, 0.43400877714157104, 185.97744750976562, 0.7956123352050781, -0.0067243315279483795, -0.8542644381523132, -27839.314453125, 6.09376859664917, -2513.958984375, 0.03522425889968872, -0.005620334763079882, 0.0007529144641011953, -0.0120088504627347, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_448982040, 24898.068359375, 0.0, 1577.05078125, 59.865047454833984, 0.4340091645717621, 186.0345458984375, 0.8171599507331848, -0.13801907002925873, -0.8660065531730652, -27839.498046875, 6.073044776916504, -2514.800048828125, 0.034821316599845886, -0.00548627320677042, 0.0008277430315501988, -0.012405584566295147, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449015372, 24898.1015625, 0.0, 1577.938232421875, 59.83464431762695, 0.434009850025177, 186.15753173828125, 0.9694905281066895, -0.2522263526916504, -0.9041398167610168, -27839.861328125, 6.033454895019531, -2516.485107421875, 0.03400888666510582, -0.005176296457648277, 0.0009432870429009199, -0.01255817525088787, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449048704, 24898.134765625, 0.0, 1579.0135498046875, 59.80422592163086, 0.4340105354785919, 186.286376953125, 0.9764629602432251, -0.25326207280158997, -0.9518178105354309, -27840.21484375, 5.997422695159912, -2518.173095703125, 0.03329916298389435, -0.004843514412641525, 0.0009599450859241188, -0.011978331953287125, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449082036, 24898.16796875, 0.0, 1579.9775390625, 59.77379608154297, 0.4340112507343292, 186.4110870361328, 0.5553333759307861, -0.15131904184818268, -0.9931555390357971, -27840.564453125, 5.965159893035889, -2519.863525390625, 0.03265611082315445, -0.004553838633000851, 0.0008206471684388816, -0.011551079340279102, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449115368, 24898.19921875, 0.0, 1580.9532470703125, 59.743350982666016, 0.43401196599006653, 186.5294189453125, 0.27897799015045166, -0.06106803938746452, -1.0147627592086792, -27840.90625, 5.936538219451904, -2521.556396484375, 0.032027434557676315, -0.004267578013241291, 0.0006800591363571584, -0.010940718464553356, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449148700, 24898.232421875, 0.0, 1581.89404296875, 59.71289825439453, 0.43401265144348145, 186.6448211669922, 0.12343664467334747, 0.2590603530406952, -1.0171432495117188, -27841.244140625, 5.911642551422119, -2523.251708984375, 0.03143699839711189, -0.003990689758211374, 0.0005750260315835476, -0.009903104975819588, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449182032, 24898.265625, 0.0, 1582.79296875, 59.68243408203125, 0.43401333689689636, 186.7539520263672, -0.2900989353656769, 0.5179790258407593, -0.9940710663795471, -27841.57421875, 5.890322208404541, -2524.948974609375, 0.030904335901141167, -0.003742450149729848, 0.0004794413107447326, -0.00941481627523899, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449232030, 24898.298828125, 0.0, 1583.6514892578125, 59.65195846557617, 0.43401405215263367, 186.85855102539062, -0.5117477774620056, 0.6022177338600159, -0.9536718130111694, -27841.900390625, 5.872414588928223, -2526.6484375, 0.030388042330741882, -0.0034800951834768057, 0.00040468870429322124, -0.008255130611360073, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449248696, 24898.34765625, 0.0, 1584.8807373046875, 59.60622787475586, 0.43401506543159485, 187.00721740722656, -0.35981789231300354, 0.5495162606239319, -0.8944119215011597, -27842.3828125, 5.851596832275391, -2529.20068359375, 0.029792731627821922, -0.003097452688962221, 0.00031559268245473504, -0.005722133442759514, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449282028, 24898.365234375, 0.0, 1585.28173828125, 59.59097671508789, 0.4340154230594635, 187.05462646484375, -0.3921782970428467, 0.5330629348754883, -0.8753910660743713, -27842.541015625, 5.8462300300598145, -2530.05224609375, 0.02966102957725525, -0.0029688554350286722, 0.000268729985691607, -0.004257267341017723, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449315360, 24898.396484375, 0.0, 1586.02587890625, 59.56047439575195, 0.4340161383152008, 187.1489715576172, -0.6307330131530762, 0.47860515117645264, -0.840302050113678, -27842.859375, 5.837953567504883, -2531.755859375, 0.029506539925932884, -0.002707335166633129, 0.00015125074423849583, -0.0024872205685824156, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449348692, 24898.4296875, 0.0, 1586.7666015625, 59.52996063232422, 0.4340168535709381, 187.2379608154297, -0.7833185791969299, 0.3874718248844147, -0.8067237734794617, -27843.177734375, 5.832825660705566, -2533.46044921875, 0.029484141618013382, -0.0024530624505132437, -2.618239022922353e-06, -0.000747692072764039, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449365358, 24898.462890625, 0.0, 1587.464111328125, 59.49943542480469, 0.434017539024353, 187.3240966796875, -0.8322798013687134, 0.3233684003353119, -0.7759379148483276, -27843.498046875, 5.830772399902344, -2535.16552734375, 0.02956085093319416, -0.0021860399283468723, -0.00015235116006806493, -0.00038147554732859135, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449398690, 24898.48046875, 0.0, 1587.7867431640625, 59.48417663574219, 0.4340178668498993, 187.36514282226562, -0.8068149089813232, 0.26666563749313354, -0.7598010897636414, -27843.66015625, 5.830822944641113, -2536.01806640625, 0.02958100289106369, -0.0020506882574409246, -0.00019655765208881348, -0.00038147554732859135, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449432022, 24898.513671875, 0.0, 1588.4193115234375, 59.45363998413086, 0.434018611907959, 187.4425506591797, -0.6589218974113464, 0.13370606303215027, -0.7255819439888, -27843.98046875, 5.832828998565674, -2537.72412109375, 0.029577791690826416, -0.001788560883142054, -0.00019875849829986691, -0.00041199359111487865, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449465354, 24898.544921875, 0.0, 1589.0341796875, 59.423095703125, 0.4340192973613739, 187.51907348632812, -0.3955017626285553, 0.055465035140514374, -0.6948647499084473, -27844.30078125, 5.8375091552734375, -2539.430908203125, 0.029559655115008354, -0.0015309109585359693, -0.00010601971007417887, -0.0007171740289777517, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449482020, 24898.578125, 0.0, 1589.6494140625, 59.392547607421875, 0.4340199828147888, 187.59352111816406, -0.169096440076828, 0.0009324713610112667, -0.665704071521759, -27844.62109375, 5.845083236694336, -2541.138427734375, 0.029554013162851334, -0.0012789149768650532, -2.01111106434837e-06, -0.0007171740289777517, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449515352, 24898.595703125, 0.0, 1589.940673828125, 59.37726974487305, 0.43402034044265747, 187.62879943847656, -0.032377589493989944, -0.021342556923627853, -0.651421308517456, -27844.78125, 5.849879264831543, -2541.992431640625, 0.029554836452007294, -0.001159690204076469, 3.809727422776632e-05, -0.0007171740289777517, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449548684, 24898.62890625, 0.0, 1590.4892578125, 59.34670639038086, 0.4340210258960724, 187.69595336914062, 0.038922086358070374, -0.08408015221357346, -0.6197885870933533, -27845.103515625, 5.8613080978393555, -2543.700927734375, 0.0295572467148304, -0.000924238411244005, 7.78641551733017e-05, 0.0004577706567943096, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449582016, 24898.662109375, 0.0, 1591.106201171875, 59.316139221191406, 0.4340217113494873, 187.760986328125, 0.07068908214569092, -0.061194632202386856, -0.5941985249519348, -27845.423828125, 5.87514066696167, -2545.409912109375, 0.029557965695858, -0.000690721848513931, 6.211677100509405e-05, 0.0023498893715441227, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449615348, 24898.693359375, 0.0, 1591.580322265625, 59.28556442260742, 0.434022456407547, 187.82449340820312, -0.11358805000782013, 0.015671610832214355, -0.5732550024986267, -27845.74609375, 5.891541481018066, -2547.118896484375, 0.029690345749258995, -0.00047060000360943377, -2.5385535991517827e-05, 0.0023498893715441227, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449632014, 24898.7265625, 0.0, 1592.08056640625, 59.25498580932617, 0.4340231418609619, 187.88650512695312, -0.2516212463378906, 0.041838139295578, -0.5494274497032166, -27846.072265625, 5.910601615905762, -2548.828125, 0.029886793345212936, -0.00024930189829319715, -0.00015660104691050947, 0.0023498893715441227, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449682012, 24898.744140625, 0.0, 1592.3125, 59.23969268798828, 0.4340234696865082, 187.91624450683594, -0.29710593819618225, 0.040060658007860184, -0.5378913283348083, -27846.236328125, 5.921085834503174, -2549.682861328125, 0.02997092343866825, -0.00013872871932107955, -0.0002181486488552764, 0.0023498893715441227, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449698678, 24898.79296875, 0.0, 1592.9735107421875, 59.193809509277344, 0.43402451276779175, 187.9974365234375, -0.24265830218791962, -0.014479771256446838, -0.5024818778038025, -27846.728515625, 5.955761909484863, -2552.2470703125, 0.03016449138522148, 0.0001870712876552716, -0.0002887272567022592, 0.002166781108826399, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449748676, 24898.810546875, 0.0, 1593.1717529296875, 59.17851257324219, 0.4340248703956604, 188.0228729248047, -0.1895398050546646, -0.04393911361694336, -0.4908084273338318, -27846.89453125, 5.968280792236328, -2553.10205078125, 0.030222857370972633, 0.0002992002118844539, -0.00025594234466552734, 0.002166781108826399, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449765342, 24898.859375, 0.0, 1593.80126953125, 59.13261413574219, 0.43402594327926636, 188.09803771972656, -0.029190240427851677, -0.09457552433013916, -0.4559025764465332, -27847.388671875, 6.009159088134766, -2555.6669921875, 0.03039873205125332, 0.000609290786087513, -0.00010271845530951396, 0.002166781108826399, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152223_449815340, 24898.876953125, 0.0, 1593.996826171875, 59.1173095703125, 0.4340262711048126, 188.12168884277344, -0.00042408471927046776, -0.13291262090206146, -0.4433135688304901, -27847.5546875, 6.023830413818359, -2556.52197265625, 0.030460840091109276, 0.00070468574995175, -5.357903864933178e-05, 0.002166781108826399, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
