Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Label
36,0.078431375,0.625,-1,23.529411,0,3
37,0.078431375,0.625,-1,23.529411,0,3
37,0.078431375,0.625,-1,23.529411,0,3
37,0.078431375,0.3125,0,23.529411,0,3
38,0.078431375,0.3125,0,23.529411,0,3
38,0.078431375,0.1875,0,16.078432,0,3
38,0.078431375,0.1875,0,16.078432,0,3
38,0.078431375,0.1875,0,16.078432,0,3
38,0.078431375,0.1875,0,16.078432,0,3
38,0.047058824,-0.125,0,11.764706,0,3
39,0.047058824,-0.125,0,11.764706,0,0
39,0.03137255,-0.25,0,11.764706,0,0
39,0.03137255,-0.25,0,11.764706,0,0
39,0.03137255,-0.25,0,11.764706,0,0
39,0.03137255,0,0,12.54902,0,0
39,0.03137255,0,0,12.54902,0,0
39,0.015686275,-1.1875,8,12.54902,0,0
39,0.015686275,-1.1875,8,12.54902,0,0
39,0.015686275,-1.1875,8,12.54902,0,0
39,0.015686275,-3,15,11.764706,0,6
40,0.015686275,-3,15,11.764706,0,6
40,0.03137255,-4.5,19,0,0,6
40,0.03137255,-4.5,19,0,0,6
40,0.03137255,-4.5,19,0,0,6
40,0,-4.875,19,0,0,6
40,0,-4.875,19,0,0,6
40,0,-4.875,19,0,0,6
40,0,-4.5,19,0,0,6
40,0,-4.5,19,0,0,6
40,0,-4.5,19,0,0,6
40,0,-4.9375,18,0,0,6
39,0,-4.9375,18,0,0,6
39,0,-4.9375,18,0,0,6
39,-0.015686275,-3.0625,7,0,0,6
39,-0.015686275,-3.0625,7,0,0,6
39,-0.015686275,0,-3,12.54902,0,6
38,-0.015686275,0,-3,12.54902,0,6
38,-0.015686275,0,-3,12.54902,0,6
38,0.015686275,2.4375,-8,17.647058,0,6
39,0.015686275,2.4375,-8,17.647058,0,6
39,0.03137255,3.25,-11,18.82353,0,6
39,0.03137255,3.25,-11,18.82353,0,6
39,0.047058824,2.8125,-12,20,0,6
39,0.047058824,2.8125,-12,20,0,6
39,0.047058824,2.8125,-12,20,0,6
39,0.0627451,3.0625,-12,20.392157,0,6
40,0.0627451,3.0625,-12,20.392157,0,6
40,0.078431375,3.0625,-12,21.176472,0,6
40,0.078431375,3.0625,-12,21.176472,0,6
40,0.078431375,2.875,-11,21.176472,0,6
41,0.078431375,2.875,-11,21.176472,0,6
41,0.078431375,2.875,-11,21.176472,0,6
41,0.078431375,2.8125,-8,21.176472,0,6
41,0.078431375,2.8125,-8,21.176472,0,6
41,0.078431375,2.8125,-8,21.176472,0,6
41,0.078431375,1.9375,-7,20.392157,0,6
42,0.078431375,1.9375,-7,20.392157,0,6
42,0.078431375,1.5625,-3,20,0,6
42,0.078431375,1.5625,-3,20,0,6
42,0.078431375,0.25,0,20,0,0
42,0.078431375,0.25,0,20,0,0
42,0.078431375,0.375,0,20,0,0
42,0.078431375,0.375,0,20,0,0
43,0.078431375,0.375,0,20,0,0
43,0.0627451,0.125,0,18.82353,0,0
43,0.0627451,0.125,0,18.82353,0,0
43,0.0627451,0.125,0,18.82353,0,0
43,0.0627451,0.3125,0,15.294118,0,0
44,0.0627451,0.3125,0,15.294118,0,0
44,0.047058824,0.3125,0,12.156863,0,0
44,0.047058824,0.3125,0,12.156863,0,0
44,0.047058824,0.3125,0,12.156863,0,0
44,0.015686275,0,1,0,0,0
44,0.015686275,0,1,0,0,0
44,0,-0.375,1,0,0,0
44,0,-0.375,1,0,0,0
44,0,-0.375,1,0,0,0
44,0,-0.375,1,0,0,0
44,0,0.0625,0,0,0,0
44,0,0.0625,0,0,0,0
44,-0.03137255,0,1,0,0,0
43,-0.03137255,0,1,0,0,0
43,-0.015686275,0,0,0,0,0
43,-0.015686275,0,0,0,0,0
43,-0.015686275,0.75,0,0,0,0
42,-0.015686275,0.75,0,0,0,0
42,-0.015686275,0.75,0,0,0,0
42,-0.015686275,0,0,0,0,0
42,-0.015686275,0,0,0,0,0
42,-0.015686275,0.8125,0,0,0,0
41,-0.015686275,0.8125,0,0,0,0
41,-0.015686275,0.375,0,0,0,0
41,-0.015686275,0.375,0,0,0,0
41,-0.015686275,0.5625,0,0,0,0
40,-0.015686275,0.5625,0,0,0,0
40,-0.015686275,0.125,0,0,0,0
40,-0.015686275,0.125,0,0,0,0
40,-0.015686275,0.125,0,0,0,0
40,-0.015686275,0.25,0,0,0,0
39,-0.015686275,0.25,0,0,0,0
39,-0.015686275,0.0625,0,0,0,0
39,-0.015686275,0.0625,0,0,0,0
39,-0.015686275,-0.0625,0,0,0,0
39,-0.015686275,-0.0625,0,0,0,0
39,-0.015686275,-0.0625,0,0,0,0
