,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200610_152209_435449248,24885.90234375,71.56877136230469,0.5592052340507507,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435482580,24885.9296875,71.54136657714844,0.22908291220664975,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435515912,24885.95703125,71.51394653320312,0.01130913943052292,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435549244,24885.984375,71.48651885986328,-0.10867730528116226,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435565910,24886.013671875,71.4590835571289,-0.14412367343902588,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435599242,24886.02734375,71.44535827636719,-0.13642033934593198,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435632574,24886.0546875,71.41790008544922,-0.0778733417391777,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435665906,24886.08203125,71.39043426513672,0.03506192192435265,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435699238,24886.109375,71.36296844482422,0.06381876766681671,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435732570,24886.13671875,71.33548736572266,0.05232888460159302,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435765902,24886.1640625,71.30799102783203,0.0051140375435352325,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435782568,24886.193359375,71.28048706054688,0.05339045822620392,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435815900,24886.20703125,71.26673126220703,0.07696792483329773,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435849232,24886.234375,71.23921203613281,0.18606077134609225,1.0, 0.00.0,0.0,0.0, ,0
20200610_152209_435882564,24886.26171875,71.21167755126953,0.2592967748641968,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_435915896,24886.2890625,71.18413543701172,0.2594992220401764,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_435949228,24886.318359375,71.15658569335938,0.15153920650482178,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_435982560,24886.345703125,71.12902069091797,0.006754659116268158,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436015892,24886.373046875,71.10144805908203,-0.11633997410535812,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436049224,24886.400390625,71.07386779785156,-0.22358083724975586,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436082556,24886.4296875,71.04627227783203,-0.2817358076572418,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436115888,24886.45703125,71.01866912841797,-0.26446732878685003,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436132554,24886.484375,70.99105834960938,-0.2164485901594162,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436165886,24886.498046875,70.97725677490234,-0.19674912095069885,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436199218,24886.52734375,70.94962310791016,-0.16540732979774475,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436232550,24886.5546875,70.92198944091797,-0.1399029791355133,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436265882,24886.58203125,70.89434051513672,-0.11565233021974565,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436299214,24886.611328125,70.86668395996094,-0.09261883050203323,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436315880,24886.638671875,70.83901977539062,-0.0679912269115448,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436349212,24886.65234375,70.82518005371094,-0.05706588178873063,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436382544,24886.681640625,70.79750061035156,-0.04456834122538567,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436415876,24886.708984375,70.76981353759766,-0.033716317266225815,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436449208,24886.736328125,70.74211120605469,-0.029153969138860706,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436482540,24886.765625,70.71440124511719,-0.014663560315966606,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436515872,24886.79296875,70.68668365478516,0.006051700562238693,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436549204,24886.8203125,70.6589584350586,0.033077917993068695,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436565870,24886.849609375,70.63121795654297,0.06913495808839798,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436599202,24886.86328125,70.61734771728516,0.08986371755599976,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436632534,24886.890625,70.589599609375,0.1405690610408783,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436665866,24886.919921875,70.56183624267578,0.17530040442943573,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436699198,24886.947265625,70.53407287597656,0.2086169272661209,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436732530,24886.9765625,70.50629425048828,0.22292020916938785,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436765862,24887.00390625,70.47850799560547,0.2270858436822891,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436782528,24887.033203125,70.45071411132812,0.2088574469089508,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436832526,24887.046875,70.43681335449219,0.19952906668186188,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436849192,24887.087890625,70.39509582519531,0.17311611771583554,1.0, 0.00.0,0.0,0.0, ,0
20200610_152210_436899190,24887.103515625,70.38118743896484,0.15519288182258606,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_436915856,24887.14453125,70.33944702148439,0.08143186569213867,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_436949188,24887.16015625,70.32552337646484,-0.006584323942661285,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_436965854,24887.1875,70.29767608642578,-0.13481469452381134,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437015852,24887.201171875,70.28375244140625,-0.17601104080677032,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437049184,24887.244140625,70.24195861816406,-0.18444783985614774,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437082516,24887.2734375,70.21408081054689,-0.14153793454170227,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437099182,24887.30078125,70.18620300292969,0.005550823174417019,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437132514,24887.31640625,70.17225646972656,0.0619395487010479,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437165846,24887.34375,70.14435577392578,0.121519073843956,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437199178,24887.373046875,70.116455078125,0.12531867623329165,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437232510,24887.400390625,70.08853912353516,0.052951212972402566,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437249176,24887.4296875,70.06060791015625,-0.024449260905385014,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437299174,24887.443359375,70.04664611816406,-0.049595080316066735,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437332506,24887.486328125,70.00473022460939,-0.06142060831189156,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437349172,24887.513671875,69.97677612304689,-0.049660976976156235,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437382504,24887.529296875,69.96279907226561,-0.044442709535360336,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437415836,24887.556640625,69.93482971191406,-0.012110427953302859,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437449168,24887.5859375,69.90685272216797,0.03673651814460754,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437482500,24887.615234375,69.87886810302734,0.08690495789051056,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437515832,24887.642578125,69.85086822509766,0.1160573586821556,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437549164,24887.671875,69.82286834716797,0.1408054679632187,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437582496,24887.701171875,69.79485321044922,0.1596311330795288,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437599162,24887.71484375,69.76683044433594,0.13980013132095334,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437632494,24887.744140625,69.75282287597656,0.09180150926113127,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437665826,24887.771484375,69.72478485107422,0.017990240827202797,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437682492,24887.80078125,69.69673919677734,-0.06158952787518501,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437732490,24887.814453125,69.68270874023439,-0.09393727779388428,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437749156,24887.857421875,69.640625,-0.11868100613355635,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437782488,24887.873046875,69.6265869140625,-0.09017442166805267,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437815820,24887.900390625,69.5985107421875,-0.015988348051905632,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437849152,24887.9296875,69.57042694091797,0.05549350753426552,1.0, 0.00.0,0.0,0.0, ,0
20200610_152211_437899150,24887.958984375,69.54233551025389,0.08962714672088623,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_437915816,24888.001953125,69.50018310546875,0.07057340443134308,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_437949148,24888.015625,69.48612976074219,0.046570785343647,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_437965814,24888.044921875,69.4580078125,0.006085154600441456,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438015812,24888.05859375,69.44394683837889,-0.001849137246608734,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438032478,24888.1015625,69.40174865722656,-0.005685742944478989,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438065810,24888.1171875,69.38767242431639,-0.010396605357527731,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438099142,24888.14453125,69.35952758789061,-0.008580230176448822,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438132474,24888.173828125,69.33136749267578,-0.041612952947616584,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438165806,24888.203125,69.30320739746094,-0.1558757722377777,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438199138,24888.232421875,69.27503204345703,-0.2688962519168854,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438232470,24888.26171875,69.24684906005861,-0.4324997663497925,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438249136,24888.2890625,69.21865844726561,-0.5443792343139648,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438299134,24888.3046875,69.20455932617189,-0.5671891570091248,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438315800,24888.34765625,69.16225433349611,-0.4912825226783752,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438349132,24888.361328125,69.14813995361328,-0.4427939355373383,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438399130,24888.390625,69.11991882324219,-0.3029882311820984,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438415796,24888.419921875,69.07757568359375,-0.10838152468204497,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438449128,24888.44921875,69.06345367431639,-0.06769489496946335,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438465794,24888.478515625,69.03520202636719,-0.0014351136051118376,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438515792,24888.4921875,69.02108001708984,0.011567146517336369,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438532458,24888.53515625,68.97869110107422,0.031274482607841485,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438565790,24888.55078125,68.96455383300781,0.031642451882362366,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438599122,24888.580078125,68.936279296875,0.030509576201438907,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438632454,24888.609375,68.90799713134766,0.040947407484054565,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438665786,24888.638671875,68.87970733642578,0.05901365727186202,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438699118,24888.666015625,68.85140991210939,0.06022588536143302,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438732450,24888.6953125,68.82310485839844,0.043577060103416436,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438749116,24888.724609375,68.79478454589844,0.011075207963585855,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438782448,24888.740234375,68.78062438964844,-0.009678320959210396,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438815780,24888.76953125,68.75230407714844,-0.04635578021407128,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438849112,24888.798828125,68.72396850585939,-0.09266972541809082,1.0, 0.00.0,0.0,0.0, ,0
20200610_152212_438882444,24888.828125,68.69561767578125,-0.11544697731733322,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_438915776,24888.85546875,68.66726684570311,-0.201378270983696,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_438949108,24888.884765625,68.638916015625,-0.26710355281829834,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_438982440,24888.9140625,68.61054992675781,-0.33597061038017273,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_438999106,24888.943359375,68.58217620849611,-0.3391161561012268,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439032438,24888.958984375,68.56798553466797,-0.3260239660739899,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439065770,24888.98828125,68.53959655761719,-0.23866865038871765,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439099102,24889.017578125,68.51119995117189,-0.11466912925243378,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439132434,24889.046875,68.48280334472656,-0.00022974051535129547,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439165766,24889.076171875,68.45439147949219,0.07022315263748169,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439199098,24889.10546875,68.42597961425781,0.08782024681568146,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439215764,24889.134765625,68.39756011962889,0.06137800216674805,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439265762,24889.1484375,68.38333892822266,0.038185063749551766,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439282428,24889.193359375,68.34068298339844,-0.004695696756243707,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439315760,24889.20703125,68.32646179199219,-0.010444259271025658,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439349092,24889.236328125,68.29801177978516,-0.011243276298046112,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439382424,24889.265625,68.26955413818361,-0.006384461186826229,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439415756,24889.294921875,68.2410888671875,0.0020869639702141285,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439432422,24889.32421875,68.21261596679689,0.004977293778210878,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439482420,24889.33984375,68.19837951660156,0.004097359720617533,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439515752,24889.3828125,68.15564727783203,0.00392607133835554,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439549084,24889.4140625,68.12715148925781,0.016645949333906174,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439582416,24889.443359375,68.09865570068361,0.04822646826505661,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439599082,24889.47265625,68.07014465332031,0.11550061404705048,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439632414,24889.486328125,68.05588531494139,0.1636781394481659,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439665746,24889.515625,68.02736663818361,0.32343804836273193,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439699078,24889.544921875,67.99884033203125,0.4897898435592651,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439732410,24889.576171875,67.97029876708984,0.5687542557716371,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439765742,24889.60546875,67.94174957275389,0.6199929714202881,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439799074,24889.634765625,67.91320037841797,0.5954269766807556,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439815740,24889.6640625,67.88463592529297,0.4046725630760193,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439865738,24889.677734375,67.870361328125,0.2633380889892578,1.0, 0.00.0,0.0,0.0, ,0
20200610_152213_439882404,24889.72265625,67.82749938964844,0.025829574093222615,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_439915736,24889.73828125,67.81320953369139,-0.049886222928762436,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_439949068,24889.767578125,67.78462982177734,-0.21361348032951355,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_439982400,24889.796875,67.75603485107422,-0.3047704994678497,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440015732,24889.826171875,67.72743988037111,-0.3259849548339844,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440049064,24889.85546875,67.69883728027344,-0.3822261989116669,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440065730,24889.884765625,67.67022705078125,-0.4046661257743835,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440099062,24889.900390625,67.65591430664061,-0.41354066133499146,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440132394,24889.9296875,67.62728881835939,-0.39884206652641296,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440165726,24889.958984375,67.59866333007811,-0.3501361012458801,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440199058,24889.990234375,67.57003021240234,-0.28591787815093994,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440215724,24890.01953125,67.5413818359375,-0.20365023612976074,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440265722,24890.033203125,67.52706146240234,-0.1515015810728073,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440282388,24890.078125,67.48406982421875,-0.0040755290538072595,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440315720,24890.09375,67.46974182128906,0.032106928527355194,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440349052,24890.123046875,67.44107055664061,0.1152009516954422,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440382384,24890.15234375,67.41239929199219,0.15738926827907562,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440415716,24890.181640625,67.38372039794922,0.175797238945961,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440449048,24890.212890625,67.35503387451172,0.17101874947547913,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440482380,24890.2421875,67.32633972167969,0.13333076238632202,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440499046,24890.271484375,67.29763793945311,0.07167404890060425,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440532378,24890.287109375,67.28327941894531,0.043548885732889175,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440582376,24890.31640625,67.25457000732422,-0.03971084207296372,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440599042,24890.361328125,67.21149444580078,-0.1480242908000946,1.0, 0.00.0,0.0,1.0, ,0
20200610_152214_440632374,24890.375,67.19712829589844,-0.1854196786880493,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440665706,24890.40625,67.16838836669922,-0.2573833465576172,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440699038,24890.435546875,67.13964080810547,-0.3583972752094269,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440732370,24890.46484375,67.11088562011719,-0.4853329658508301,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440749036,24890.49609375,67.08212280273439,-0.6888890266418457,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440782368,24890.509765625,67.06773376464844,-0.8149198889732361,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440815700,24890.541015625,67.03895568847656,-1.1378942728042605,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440849032,24890.5703125,67.01016998291016,-1.5517958402633667,1.0, 0.00.0,0.0,0.0, ,0
20200610_152214_440865698,24890.599609375,66.98137664794922,-2.0390281677246094,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_440899030,24890.615234375,66.96697235107422,-2.301201820373535,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_440949028,24890.64453125,66.93817138671875,-2.8172407150268555,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_440982360,24890.689453125,66.89495086669922,-3.5256526470184326,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441015692,24890.71875,66.86612701416016,-3.8818373680114746,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441032358,24890.75,66.83730316162111,-4.128363132476807,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441065690,24890.763671875,66.82289123535156,-4.213941574096681,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441099022,24890.794921875,66.7940673828125,-4.323456764221191,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441115688,24890.82421875,66.76523590087889,-4.368962287902832,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441165686,24890.83984375,66.75082397460939,-4.370039939880371,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441182352,24890.8828125,66.70758056640625,-4.342222213745116,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441232350,24890.8984375,66.69316101074219,-4.327471256256104,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441265682,24890.943359375,66.64992523193361,-4.281373977661134,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441299014,24890.97265625,66.62110137939453,-4.243500232696533,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441332346,24891.00390625,66.59228515625,-4.211559295654297,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441349012,24891.033203125,66.56346893310547,-4.158654689788818,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441382344,24891.048828125,66.54906463623047,-4.113288402557373,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441415676,24891.078125,66.520263671875,-4.002399921417236,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441449008,24891.107421875,66.49147033691406,-3.854359865188599,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441482340,24891.13671875,66.46268463134766,-3.668337345123291,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441515672,24891.166015625,66.43390655517578,-3.4721033573150635,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441532338,24891.197265625,66.40514373779297,-3.3062317371368413,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441565670,24891.2109375,66.39076995849611,-3.21974515914917,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441599002,24891.240234375,66.36202239990234,-3.0724825859069824,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441649000,24891.271484375,66.33329010009766,-2.9574375152587886,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441682332,24891.314453125,66.29021453857422,-2.780693531036377,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441698998,24891.345703125,66.26151275634766,-2.661555528640747,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441732330,24891.359375,66.24716949462889,-2.58923602104187,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441765662,24891.388671875,66.21849060058594,-2.462085723876953,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441782328,24891.41796875,66.18982696533203,-2.269421100616455,1.0, 0.00.0,0.0,0.0, ,0
20200610_152215_441832326,24891.43359375,66.17549896240234,-2.1600356101989746,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441848992,24891.4765625,66.13253784179689,-1.723767876625061,1.0, 0.00.0,0.0,1.0, ,0
20200610_152215_441882324,24891.4921875,66.11822509765625,-1.5250389575958252,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_441915656,24891.521484375,66.089599609375,-1.0366098880767822,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_441948988,24891.55078125,66.06099700927734,-0.4159533679485321,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_441982320,24891.580078125,66.03240203857422,0.2682418525218964,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442015652,24891.609375,66.00382232666016,0.8695026636123657,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442032318,24891.638671875,65.97525024414061,1.427772045135498,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442082316,24891.654296875,65.96096801757811,1.6602637767791748,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442115648,24891.697265625,65.91813659667969,2.1750051975250244,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442132314,24891.7265625,65.88958740234375,2.45351243019104,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442165646,24891.7421875,65.87531280517578,2.615889072418213,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442198978,24891.771484375,65.84678649902344,2.9787111282348637,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442232310,24891.80078125,65.81825256347656,3.4530208110809326,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442248976,24891.830078125,65.78973388671875,4.049164295196533,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442282308,24891.84375,65.77548217773439,4.396763801574707,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442315640,24891.873046875,65.74696350097656,5.149829387664795,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442348972,24891.90234375,65.71846008300781,6.027446269989014,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442398970,24891.931640625,65.68995666503906,6.929033279418945,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442415636,24891.9765625,65.64720916748047,8.198732376098633,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442448968,24891.990234375,65.63296508789061,8.579843521118164,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442482300,24892.01953125,65.60448455810547,9.252774238586426,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442515632,24892.048828125,65.57600402832031,9.489287376403807,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442548964,24892.078125,65.54750823974611,9.735937118530273,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442565630,24892.107421875,65.51898193359375,8.534034729003906,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442598962,24892.123046875,65.50471496582031,7.7290496826171875,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442632294,24892.15234375,65.47615814208984,6.3368873596191415,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442665626,24892.181640625,65.44757080078125,5.093667984008789,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442698958,24892.2109375,65.41896820068361,4.3958706855773935,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442732290,24892.240234375,65.39033508300781,4.025847911834717,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442765622,24892.26953125,65.36168670654297,4.779725551605225,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442782288,24892.30078125,65.33302307128906,5.296668529510498,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442815620,24892.314453125,65.31867980957031,5.44448709487915,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442848952,24892.34375,65.29000091552734,5.5800886154174805,1.0, 0.00.0,0.0,0.0, ,0
20200610_152216_442882284,24892.373046875,65.26130676269531,5.437825679779053,1.0, 0.00.0,0.0,0.0, ,0
