,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Unnamed: 22,Label
231,20190517_141758_687817382,1541.842285,37.3302269,-0.483405828,0.0, 0.69922178983688350.6992217898368835,0,0, ,0
232,20190517_141758_687834048,1490.435791,36.25538254,-0.494270235,0.0, 0.66406500339508060.6640650033950806,0,0, ,0
233,20190517_141758_687884046,1464.2651369999999,35.71250534,-0.499610901,0.0, 0.6562523841857910.656252384185791,0,0, ,0
234,20190517_141758_687900712,1389.03479,34.066574100000004,-0.516243219,0.0, 0.63281452655792240.6328145265579224,0,0, ,0
235,20190517_141758_687917378,1364.2420650000001,33.51320648,-0.522407889,0.0, 0.62890821695327760.6289082169532776,0,0, ,0
236,20190517_141758_687934044,1339.85376,32.95730972,-0.5276569720000001,0.0, 0.6210955977439880.621095597743988,0,0, ,0
237,20190517_141758_687967376,1315.772583,32.39997482,-0.533028126,0.0, 0.61328297853469850.6132829785346985,0,0, ,0
238,20190517_141758_688017374,1263.9316410000001,31.27563095,-0.555855632,0.0, 0.59765774011611940.5976577401161194,0,0, ,0
239,20190517_141758_688050706,1193.3790279999998,29.57951736,-0.570016026,0.0, 0.59375143051147460.5937514305114746,0,0, ,0
240,20190517_141758_688084038,1148.741211,28.45062256,-0.5781948570000001,0.0, 0.58984512090682980.5898451209068298,0,0, ,0
241,20190517_141758_688100704,1104.55127,27.32068253,-0.590035856,0.0, 0.58984512090682980.5898451209068298,0,0, ,0
242,20190517_141758_688134036,1082.970093,26.75574493,-0.594277859,0.0, 0.58984512090682980.5898451209068298,0,0, ,0
243,20190517_141758_688167368,1040.74585,25.62871742,-0.603799522,0.0, 0.58984512090682980.5898451209068298,0,0, ,0
244,20190517_141758_688200700,999.5303955,24.50479698,-0.61301595,0.0, 0.59765774011611940.5976577401161194,0,0, ,0
