,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Unnamed: 22,Label
114,20200518_155841_2597312770,592.1236572,-0.171703815,0.019928282,0.0, 0.00.0,0,0, ,0
115,20200518_155841_2597329436,592.1236572,-0.172498032,0.019897765,0.0, 0.00.0,0,0, ,0
116,20200518_155841_2597379434,592.1236572,-0.172898725,0.019897765,0.0, 0.00.0,0,0, ,0
117,20200518_155841_2597396100,638.1866455,-0.174089164,0.019897765,0.055558085, 0.00.0,0,0, ,0
118,20200518_155841_2597429432,677.2234497000001,-0.17448602600000002,0.019897765,0.063492805, 0.00.0,0,0, ,0
119,20200518_155841_2597462764,774.3668213,-0.175281838,0.019897765,0.079362184, 0.00.0,0,0, ,0
120,20200518_155841_2597496096,877.3495482999999,-0.17607820000000002,0.019897765,0.09523919199999999, 0.00.0,0,0, ,0
121,20200518_155841_2597512762,992.7788086000002,-0.176872075,0.019775692,0.15872433800000002, 0.00.0,0,0, ,0
122,20200518_155841_2597562760,1055.847534,-0.177272707,0.019775692,0.17460134600000002, 0.00.0,0,0, ,0
123,20200518_155841_2597579426,1256.209839,-0.178470448,0.019775692,0.214282453, 0.00.0,0,0, ,0
124,20200518_155841_2597629424,1325.6152339999999,-0.178868115,0.019775692,0.226184487, 0.00.0,0,0, ,0
125,20200518_155841_2597646090,1524.0415039999998,-0.180063277,0.019775692,0.226184487, 0.00.0,0,0, ,0
126,20200518_155841_2597679422,1585.116455,-0.18046312,0.019775692,0.226184487, 0.00.0,0,0, ,0
127,20200518_155841_2597712754,1699.938721,-0.18125666699999998,0.019775692,0.226184487, 0.00.0,0,0, ,0
128,20200518_155841_2597746086,1805.874878,-0.182053983,0.019775692,0.226184487, 0.00.0,0,0, ,0
129,20200518_155841_2597779418,1903.935791,-0.18285054,0.019775692,0.226184487, 0.00.0,0,0, ,0
130,20200518_155841_2597829416,1994.136841,-0.183648974,0.019775692,0.226184487, 0.00.0,0,0, ,0
131,20200518_155841_2597846082,2113.006592,-0.184841499,0.019775692,0.226184487, 0.00.0,0,0, ,0
132,20200518_155841_2597896080,2148.754639,-0.185241312,0.019775692,0.226184487, 0.00.0,0,0, ,0
133,20200518_155841_2597929412,2245.852295,-0.186434165,0.019745175,0.226184487, 0.00.0,0,0, ,0
134,20200518_155841_2597946078,2303.020752,-0.18722420899999997,0.01950103,0.226184487, 0.00.0,0,0, ,0
135,20200518_155841_2597979410,2329.572998,-0.187629715,0.019134814,0.226184487, 0.00.0,0,0, ,0
136,20200518_155841_2598012742,2378.674072,-0.18842396100000003,0.018554971,0.222217143, 0.00.0,0,0, ,0
137,20200518_155842_2598046074,2419.794189,-0.18922255899999998,0.01794461,0.20238041899999998, 0.00.0,0,0, ,0
138,20200518_155842_2598079406,2450.69873,-0.190019608,0.017303731,0.182536036, 0.00.0,0,0, ,0
139,20200518_155842_2598112738,2470.891602,-0.190818772,0.016937515,0.12698558, 0.00.0,0,0, ,0
140,20200518_155842_2598129404,2479.59082,-0.19161723600000002,0.016906995,0.063492805, 0.00.0,0,0, ,0
141,20200518_155842_2598179402,2478.3283690000003,-0.192016587,0.016906995,0.05952543, 0.00.0,0,0, ,0
142,20200518_155842_2598196068,2451.528809,-0.193214014,0.016906995,0.011902033999999999, 0.00.0,0,0, ,0
143,20200518_155842_2598246066,2437.830078,-0.19361352899999998,0.016906995,0.011902033999999999, 0.00.0,0,0, ,0
144,20200518_155842_2598262732,2388.182129,-0.194810823,0.016906995,0.0, 0.00.0,0,0, ,0
145,20200518_155842_2598296064,2370.87793,-0.19520983100000003,0.016906995,0.0, 0.00.0,0,0, ,0
146,20200518_155842_2598329396,2336.3051760000003,-0.196008235,0.016906995,0.0, 0.00.0,0,0, ,0
147,20200518_155842_2598362728,2302.08252,-0.196805984,0.016906995,0.0, 0.00.0,0,0, ,0
148,20200518_155842_2598396060,2268.322021,-0.19760456699999998,0.016906995,0.0, 0.00.0,0,0, ,0
149,20200518_155842_2598429392,2235.046875,-0.1984016,0.016906995,0.0, 0.00.0,0,0, ,0
150,20200518_155842_2598446058,2202.2573239999997,-0.199200094,0.016906995,0.0, 0.00.0,0,0, ,0
151,20200518_155842_2598496056,2186.043213,-0.19959864,0.016906995,0.0, 0.00.0,0,0, ,0
152,20200518_155842_2598512722,2138.112793,-0.20079541199999998,0.016906995,0.0, 0.00.0,0,0, ,0
153,20200518_155842_2598546054,2122.37085,-0.20119434600000002,0.016906995,0.0, 0.00.0,0,0, ,0
154,20200518_155842_2598579386,2091.233398,-0.20200522199999998,0.016906995,0.0, 0.00.0,0,0, ,0
155,20200518_155842_2598612718,2060.552734,-0.202806443,0.016906995,0.0, 0.00.0,0,0, ,0
156,20200518_155842_2598646050,2030.3223879999998,-0.20359590600000002,0.016906995,0.0, 0.00.0,0,0, ,0
157,20200518_155842_2598679382,2000.535522,-0.20438145100000002,0.016906995,0.0, 0.00.0,0,0, ,0
158,20200518_155842_2598712714,1971.1855469999998,-0.20516766600000003,0.016906995,0.0, 0.00.0,0,0, ,0
159,20200518_155842_2598729380,1942.266235,-0.205959633,0.016906995,0.0, 0.00.0,0,0, ,0
160,20200518_155842_2598762712,1927.966064,-0.20635581,0.016968032,0.0, 0.00.0,0,0, ,0
161,20200518_155842_2598796044,1899.680786,-0.207149282,0.019409476000000002,0.0, 0.00.0,0,0, ,0
162,20200518_155842_2598829376,1871.8105469999998,-0.20794042899999998,0.021942474,0.0, 0.00.0,0,0, ,0
163,20200518_155842_2598862708,1844.349243,-0.20873118899999998,0.023102159,0.0, 0.00.0,0,0, ,0
164,20200518_155842_2598896040,1817.2907710000002,-0.20952466100000003,0.023773557,0.0, 0.00.0,0,0, ,0
165,20200518_155842_2598912706,1790.62915,-0.21031914699999998,0.024109256000000003,0.0, 0.00.0,0,0, ,0
166,20200518_155842_2598946038,1777.445435,-0.210716441,0.024109256000000003,0.0, 0.00.0,0,0, ,0
167,20200518_155842_2598996036,1751.3684079999998,-0.211509213,0.024109256000000003,0.0, 0.00.0,0,0, ,0
168,20200518_155842_2599012702,1712.968628,-0.212698996,0.024109256000000003,0.0, 0.00.0,0,0, ,0
169,20200518_155843_2599046034,1700.3565670000003,-0.213095218,0.024109256000000003,0.0, 0.00.0,0,0, ,0
170,20200518_155843_2599062700,1675.410645,-0.213888451,0.024109256000000003,0.0, 0.00.0,0,0, ,0
171,20200518_155843_2599112698,1663.075195,-0.214284718,0.024109256000000003,0.0, 0.00.0,0,0, ,0
172,20200518_155843_2599129364,1626.611084,-0.215474263,0.024109256000000003,0.0, 0.00.0,0,0, ,0
173,20200518_155843_2599179362,1614.63501,-0.215870693,0.024109256000000003,0.0, 0.00.0,0,0, ,0
174,20200518_155843_2599196028,1579.233154,-0.21706005899999997,0.024109256000000003,0.0, 0.00.0,0,0, ,0
175,20200518_155843_2599229360,1567.605835,-0.21745652,0.024109256000000003,0.0, 0.00.0,0,0, ,0
176,20200518_155843_2599262692,1544.607422,-0.218248606,0.024109256000000003,0.0, 0.00.0,0,0, ,0
177,20200518_155843_2599296024,1521.946533,-0.21904210699999999,0.024109256000000003,0.0, 0.00.0,0,0, ,0
178,20200518_155843_2599329356,1499.618042,-0.21983403,0.024109256000000003,0.0, 0.00.0,0,0, ,0
179,20200518_155843_2599346022,1477.6171880000002,-0.220626667,0.024109256000000003,0.0, 0.00.0,0,0, ,0
180,20200518_155843_2599396020,1466.7380369999998,-0.22102282899999998,0.024109256000000003,0.0, 0.00.0,0,0, ,0
181,20200518_155843_2599412686,1434.578857,-0.222212002,0.024109256000000003,0.0, 0.00.0,0,0, ,0
182,20200518_155843_2599462684,1424.016479,-0.222607985,0.024109256000000003,0.0, 0.00.0,0,0, ,0
183,20200518_155843_2599479350,1392.794067,-0.223797098,0.024109256000000003,0.0, 0.00.0,0,0, ,0
184,20200518_155843_2599512682,1382.539429,-0.22419311100000003,0.024109256000000003,0.0, 0.00.0,0,0, ,0
185,20200518_155843_2599546014,1362.256226,-0.224985257,0.024109256000000003,0.0, 0.00.0,0,0, ,0
186,20200518_155843_2599579346,1342.270508,-0.22577773,0.024109256000000003,0.0, 0.00.0,0,0, ,0
187,20200518_155843_2599596012,1322.5780029999999,-0.226569921,0.024109256000000003,0.0, 0.00.0,0,0, ,0
188,20200518_155843_2599646010,1312.840332,-0.226966262,0.024109256000000003,0.0, 0.00.0,0,0, ,0
189,20200518_155843_2599679342,1284.05542,-0.22815448,0.024109256000000003,0.0, 0.00.0,0,0, ,0
190,20200518_155843_2599712674,1265.217041,-0.22896346399999998,0.024109256000000003,0.0, 0.00.0,0,0, ,0
191,20200518_155843_2599729340,1246.655151,-0.23072122,0.024109256000000003,0.0, 0.00.0,0,0, ,0
192,20200518_155843_2599762672,1237.4765630000002,-0.231231138,0.024109256000000003,0.0, 0.00.0,0,0, ,0
193,20200518_155843_2599796004,1219.321533,-0.23213762,0.024109256000000003,0.0, 0.00.0,0,0, ,0
194,20200518_155843_2599829336,1201.432861,-0.232928932,0.024109256000000003,0.0, 0.00.0,0,0, ,0
195,20200518_155843_2599846002,1183.8066410000001,-0.233956188,0.024109256000000003,0.0, 0.00.0,0,0, ,0
196,20200518_155843_2599896000,1175.090698,-0.23446974199999998,0.024109256000000003,0.0, 0.00.0,0,0, ,0
197,20200518_155843_2599912666,1149.326172,-0.23600979100000002,0.024109256000000003,0.0, 0.00.0,0,0, ,0
198,20200518_155843_2599945998,1140.864014,-0.236524135,0.024109256000000003,0.0, 0.00.0,0,0, ,0
199,20200518_155843_2599962664,1124.126465,-0.23755229999999997,0.024109256000000003,0.0, 0.00.0,0,0, ,0
200,20200518_155843_2600012662,1115.8498539999998,-0.23806583899999997,0.024109256000000003,0.0, 0.00.0,0,0, ,0
201,20200518_155844_2600029328,1091.384155,-0.23961186399999998,0.024109256000000003,0.0, 0.00.0,0,0, ,0
202,20200518_155844_2600079326,1083.348755,-0.24012778699999998,0.024109256000000003,0.0, 0.00.0,0,0, ,0
203,20200518_155844_2600095992,1059.595703,-0.241682664,0.023773557,0.0, 0.00.0,0,0, ,0
204,20200518_155844_2600129324,1051.794189,-0.242202267,0.023620967000000003,0.0, 0.00.0,0,0, ,0
205,20200518_155844_2600162656,1036.3632810000001,-0.24324217399999998,0.023590447,0.0, 0.00.0,0,0, ,0
206,20200518_155844_2600195988,1030.688354,-0.244295746,0.023590447,0.035713732000000005, 0.00.0,0,0, ,0
207,20200518_155844_2600229320,1056.7144779999999,-0.24533550399999998,0.023590447,0.063492805, 0.00.0,0,0, ,0
208,20200518_155844_2600262652,1104.036377,-0.24636603899999998,0.023529412000000003,0.079362184, 0.00.0,0,0, ,0
209,20200518_155844_2600295984,1161.0627439999998,-0.24740070100000003,0.023498893,0.079362184, 0.00.0,0,0, ,0
210,20200518_155844_2600329316,1216.8598630000001,-0.248438448,0.023498893,0.079362184, 0.00.0,0,0, ,0
211,20200518_155844_2600362648,1269.334961,-0.249480352,0.023498893,0.079362184, 0.00.0,0,0, ,0
212,20200518_155844_2600395980,1318.388672,-0.250525087,0.023498893,0.079362184, 0.00.0,0,0, ,0
213,20200518_155844_2600429312,1364.310425,-0.251571417,0.023498893,0.079362184, 0.00.0,0,0, ,0
214,20200518_155844_2600445978,1407.423584,-0.25262534600000003,0.023498893,0.079362184, 0.00.0,0,0, ,0
215,20200518_155844_2600479310,1428.018311,-0.253132701,0.023498893,0.079362184, 0.00.0,0,0, ,0
216,20200518_155844_2600512642,1469.3127439999998,-0.254140437,0.023498893,0.083329529, 0.00.0,0,0, ,0
217,20200518_155844_2600545974,1509.8344730000001,-0.25514385100000003,0.023498893,0.08729687300000001, 0.00.0,0,0, ,0
218,20200518_155844_2600579306,1551.685913,-0.25614944100000003,0.023498893,0.09127184699999999, 0.00.0,0,0, ,0
219,20200518_155844_2600595972,1597.599976,-0.257156819,0.023498893,0.103173882, 0.00.0,0,0, ,0
220,20200518_155844_2600629304,1621.182373,-0.257660478,0.023346303,0.10714122699999999, 0.00.0,0,0, ,0
221,20200518_155844_2600662636,1667.595459,-0.258669168,0.023315785,0.10714122699999999, 0.00.0,0,0, ,0
222,20200518_155844_2600695968,1710.660522,-0.25967747,0.023315785,0.103173882, 0.00.0,0,0, ,0
223,20200518_155844_2600729300,1754.164795,-0.260685742,0.023315785,0.115075916, 0.00.0,0,0, ,0
224,20200518_155844_2600745966,1798.136475,-0.261693269,0.023315785,0.119043261, 0.00.0,0,0, ,0
225,20200518_155844_2600795964,1820.022095,-0.262197018,0.023315785,0.119043261, 0.00.0,0,0, ,0
226,20200518_155844_2600812630,1885.755493,-0.263709217,0.022919051,0.12698558, 0.00.0,0,0, ,0
227,20200518_155844_2600862628,1907.446411,-0.264213204,0.022552835,0.12698558, 0.00.0,0,0, ,0
228,20200518_155844_2600879294,1972.062988,-0.26572582100000003,0.021728847000000003,0.134920269, 0.00.0,0,0, ,0
229,20200518_155844_2600929292,1994.2169190000002,-0.266229898,0.021301594,0.142854959, 0.00.0,0,0, ,0
230,20200518_155844_2600945958,2062.1245120000003,-0.267742753,0.020294499,0.15872433800000002, 0.00.0,0,0, ,0
231,20200518_155844_2600979290,2085.351318,-0.268247008,0.019562066,0.15872433800000002, 0.00.0,0,0, ,0
232,20200518_155844_2600995956,2131.356201,-0.269258916,0.018768596999999998,0.16269931199999998, 0.00.0,0,0, ,0
233,20200518_155845_2601045954,2153.557129,-0.269765228,0.018310826000000002,0.16269931199999998, 0.00.0,0,0, ,0
234,20200518_155845_2601062620,2216.11792,-0.271283716,0.017761502,0.16269931199999998, 0.00.0,0,0, ,0
235,20200518_155845_2601112618,2236.32666,-0.271789551,0.017517358,0.170634001, 0.00.0,0,0, ,0
236,20200518_155845_2601129284,2294.299072,-0.273307025,0.017120622,0.170634001, 0.00.0,0,0, ,0
237,20200518_155845_2601179282,2312.4533690000003,-0.273813099,0.016937515,0.170634001, 0.00.0,0,0, ,0
238,20200518_155845_2601195948,2365.567627,-0.275330782,0.016571298,0.182536036, 0.00.0,0,0, ,0
239,20200518_155845_2601229280,2382.753906,-0.275836915,0.016388188999999997,0.182536036, 0.00.0,0,0, ,0
240,20200518_155845_2601262612,2415.834717,-0.276848763,0.016174562,0.18650338100000002, 0.00.0,0,0, ,0
241,20200518_155845_2601295944,2445.704834,-0.277860194,0.015777828,0.190470755, 0.00.0,0,0, ,0
242,20200518_155845_2601312610,2472.176025,-0.27887201300000003,0.01513695,0.198413074, 0.00.0,0,0, ,0
243,20200518_155845_2601345942,2484.4379879999997,-0.27937817600000003,0.014526589,0.20238041899999998, 0.00.0,0,0, ,0
244,20200518_155845_2601379274,2507.463379,-0.280390143,0.013794156,0.222217143, 0.00.0,0,0, ,0
245,20200518_155845_2601412606,2528.286621,-0.28140223,0.012970168,0.23412680600000002, 0.00.0,0,0, ,0
246,20200518_155845_2601445938,2541.06543,-0.282410324,0.011963073000000001,0.26189822, 0.00.0,0,0, ,0
247,20200518_155845_2601479270,2540.9609379999997,-0.283418387,0.011535821000000002,0.269840539, 0.00.0,0,0, ,0
248,20200518_155845_2601512602,2540.817139,-0.284425825,0.011413748,0.269840539, 0.00.0,0,0, ,0
249,20200518_155845_2601545934,2540.618408,-0.285433441,0.011413748,0.269840539, 0.00.0,0,0, ,0
250,20200518_155845_2601562600,2540.3442379999997,-0.286440849,0.011413748,0.269840539, 0.00.0,0,0, ,0
251,20200518_155845_2601595932,2542.508789,-0.286945045,0.011413748,0.269840539, 0.00.0,0,0, ,0
