Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Label
-8.32,-0.836601333,0,0.235185185,-32,-32,0
-8.32,-0.836601333,-0.177777781,0.117592593,-32,-32,0
-8.32,-0.836601333,-0.177777781,0.117592593,-32,-32,0
-8.32,-0.836601333,-0.88888896,0.117592593,-32,-32,0
-8.32,-0.836601333,-0.88888896,0.117592593,-32,-32,0
-8.32,-0.836601333,0.088194446,0.117592593,-32,-32,0
-8.32,-0.836601333,0.088194446,0.117592593,-32,-32,0
-8.32,-0.836601333,0.440972258,0.117592593,-32,-32,0
-8.96,-0.836601333,0.440972258,0.117592593,-32,-32,0
-8.96,-1.673202667,0.088194446,0.235185185,-32,-32,0
-8.96,-1.673202667,0.088194446,0.235185185,-32,-32,0
-8.96,-0.836601333,-2.4,0.823148148,-32,-32,0
-8.96,-0.836601333,-2.4,0.823148148,-32,-32,0
-8.96,-1.673202667,-3.3777776,1.411111111,-29.84873938,-32,0
-8.96,-1.673202667,-3.3777776,1.411111111,-29.84873938,-32,6
-8.96,-1.673202667,-3.3777776,1.411111111,-29.84873938,-32,6
-8.96,-0.836601333,-3.644444533,1.881481481,-29.84873938,-32,6
-9.6,-0.836601333,-3.644444533,1.881481481,-29.84873938,-32,6
-9.6,0,-2.933333333,1.999074074,-28.41456585,-32,6
-9.6,0,-2.933333333,1.999074074,-28.41456585,-32,6
-9.6,0,-3.555555733,1.999074074,-32,-32,6
-9.6,0,-3.555555733,1.999074074,-32,-32,6
-9.6,0,-3.822222133,1.999074074,-32,-32,6
-9.6,0,-3.822222133,1.999074074,-32,-32,6
-9.6,0,-3.822222133,1.999074074,-32,-32,6
-9.6,-0.836601333,-2.75555552,1.999074074,-32,-32,6
-9.6,-0.836601333,-2.75555552,1.999074074,-32,-32,6
-9.6,-0.836601333,-3.822222133,1.881481481,-32,-32,6
-9.6,-0.836601333,-3.822222133,1.881481481,-32,-32,6
-9.6,-0.836601333,-2.75555552,1.763888889,-32,-32,6
-10.24,-0.836601333,-2.75555552,1.763888889,-32,-32,6
-10.24,-2.509803947,0.176388892,0.705555556,-32,-26.88,6
-10.24,-2.509803947,0.176388892,0.705555556,-32,-26.88,6
-10.24,-6.692810667,2.028472258,0,-32,-15.36,6
-10.24,-6.692810667,2.028472258,0,-32,-15.36,6
-11.52,-6.692810667,2.028472258,0,-32,-15.36,6
-11.52,-9.2026144,3.527777954,-0.711111111,-32,-12.8,6
-12.16,-9.2026144,3.527777954,-0.711111111,-32,-12.8,6
-12.16,-9.2026144,3.527777954,-0.711111111,-32,-12.8,6
-12.16,-9.2026144,3.351388713,-1.540740741,-32,-16.64,6
-13.44,-9.2026144,3.351388713,-1.540740741,-32,-16.64,6
-13.44,-5.856209067,6.438194621,-2.37037037,-32,-24.32,6
-13.44,-5.856209067,6.438194621,-2.37037037,-32,-24.32,6
-13.44,-3.346405333,4.850694621,-2.488888889,-32,-32,6
-14.08,-3.346405333,4.850694621,-2.488888889,-32,-32,6
-14.08,-1.673202667,6.614583333,-2.607407407,-32,-32,6
-14.08,-1.673202667,6.614583333,-2.607407407,-32,-32,6
-14.08,-1.673202667,6.614583333,-2.607407407,-32,-32,6
-14.08,-1.673202667,3.263194462,-2.488888889,-32,-32,6
-14.08,-1.673202667,3.263194462,-2.488888889,-32,-32,6
-14.08,-2.509803947,5.027083333,-2.133333333,-32,-32,6
-14.72,-2.509803947,5.027083333,-2.133333333,-32,-32,6
-14.72,-2.509803947,1.5875,-1.185185185,-32,-32,6
-14.72,-2.509803947,1.5875,-1.185185185,-32,-32,6
-14.72,-2.509803947,0.440972258,-0.237037037,-32,-32,6
-15.36,-2.509803947,0.440972258,-0.237037037,-32,-32,6
-15.36,-2.509803947,0.440972258,-0.237037037,-32,-32,6
-15.36,-2.509803947,1.499305591,0,-32,-32,6
-15.36,-2.509803947,1.499305591,0,-32,-32,6
-15.36,-0.836601333,0.705555591,0,-32,-32,0
-15.36,-0.836601333,0.705555591,0,-32,-32,0
-15.36,-0.836601333,1.852083333,0,-32,-32,0
-15.36,-0.836601333,1.852083333,0,-32,-32,0
-15.36,-0.836601333,1.058333333,0,-32,-32,0
-16,-0.836601333,1.058333333,0,-32,-32,0
-16,-0.836601333,1.058333333,0,-32,-32,0
-16,-0.836601333,1.499305591,0,-32,-32,0
-16,-0.836601333,1.499305591,0,-32,-32,0
-16,-0.836601333,1.852083333,0,-32,-32,0
-16,-0.836601333,1.852083333,0,-32,-32,0
-16,-0.836601333,6.702777954,0,-32,-32,0
-16,-0.836601333,6.702777954,0,-32,-32,0
-16,-0.836601333,2.82222231,0,-32,-32,0
-16,-0.836601333,2.82222231,0,-32,-32,0
-16,-0.836601333,2.82222231,0,-32,-32,0
-16,-0.836601333,0.970138871,0,-32,-32,0
-16,-0.836601333,0.970138871,0,-32,-32,0
-16,-0.836601333,0.970138871,0.117592593,-32,-32,0
-16,-0.836601333,0.970138871,0.117592593,-32,-32,0
-16,-0.836601333,0.705555591,0,-32,-32,0
-16.64,-0.836601333,0.705555591,0,-32,-32,0
-16.64,-0.836601333,0.705555591,0,-32,-32,0
-16.64,-0.836601333,2.38125,0,-32,-32,0
-16.64,-0.836601333,2.38125,0,-32,-32,0
-16.64,-0.836601333,5.291666667,0,-32,-32,0
-16.64,-0.836601333,5.291666667,0,-32,-32,0
-16.64,0,0.440972258,0,-32,-32,0
-16.64,0,0.440972258,0,-32,-32,0
-16.64,-0.836601333,2.028472258,0,-32,-32,0
-16.64,-0.836601333,2.028472258,0,-32,-32,0
-16.64,-0.836601333,1.763888977,0,-32,-32,0
-16.64,-0.836601333,1.763888977,0,-32,-32,0
-16.64,-0.836601333,0.970138871,0,-32,-32,0
-16.64,-0.836601333,0.970138871,0,-32,-32,0
-16.64,-0.836601333,0.970138871,0,-32,-32,0
-16.64,-0.836601333,1.675694409,0,-32,-32,0
-16.64,-0.836601333,1.675694409,0,-32,-32,0
-16.64,-0.836601333,2.38125,0,-32,-32,0
-17.28,-0.836601333,2.38125,0,-32,-32,0
-17.28,-0.836601333,1.94027769,0,-32,-32,0
-17.28,-0.836601333,1.94027769,0,-32,-32,0
-17.28,-0.836601333,1.94027769,0,-32,-32,0
-17.28,-0.836601333,2.028472258,0,-32,-32,0
-17.28,-0.836601333,2.028472258,0,-32,-32,0
-17.28,-0.836601333,2.38125,0,-32,-32,0
-17.28,-0.836601333,2.38125,0,-32,-32,0
-17.28,-0.836601333,0.529166667,0,-32,-32,0
-17.28,-0.836601333,0.529166667,0,-32,-32,0
-17.28,-0.836601333,5.644444621,0,-32,-32,0
-17.28,-0.836601333,5.644444621,0,-32,-32,0
-17.28,-0.836601333,1.5875,0,-32,-26.88,0
-17.92,-0.836601333,1.5875,0,-32,-26.88,0
-17.92,-8.366013333,0.970138871,0,-32,-3.84,0
-18.56,-8.366013333,0.970138871,0,-32,-3.84,0
-18.56,-8.366013333,0.970138871,0,-32,-3.84,0
-18.56,-15.058824,2.293055538,0,-32,5.08,0
-20.48,-15.058824,2.293055538,0,-32,5.08,0
-20.48,-15.8954256,2.469444462,0,-32,2.54,0
-21.76,-15.8954256,2.469444462,0,-32,2.54,0
-21.76,-14.22222293,0.705555591,0,-32,-6.4,0
-23.04,-14.22222293,0.705555591,0,-32,-6.4,0
-23.04,-10.039216,-0.44444448,0.235185185,-32,-11.52,0
-23.68,-10.039216,-0.44444448,0.235185185,-32,-11.52,0
-23.68,-10.039216,-0.44444448,0.235185185,-32,-11.52,0
-24.32,-9.2026144,1.675694409,0,-32,-14.08,0
-24.32,-9.2026144,1.675694409,0,-32,-14.08,0
-24.32,-6.692810667,0.529166667,0,-32,-20.48,0
-24.96,-6.692810667,0.529166667,0,-32,-20.48,0
-24.96,-5.856209067,1.5875,0,-32,-20.48,0
-25.6,-5.856209067,1.5875,0,-32,-20.48,0
-25.6,-8.366013333,1.499305591,0,-32,-11.52,0
-26.88,-8.366013333,1.499305591,0,-32,-11.52,0
-26.88,-11.71241813,3.527777954,0,-32,-7.68,0
-28.16,-11.71241813,3.527777954,0,-32,-7.68,0
-28.16,-11.71241813,3.527777954,0,-32,-7.68,0
-28.16,-12.54901973,1.234722205,0,-32,-8.96,0
-28.8,-12.54901973,1.234722205,0,-32,-8.96,0
-28.8,-12.54901973,1.94027769,0,-32,-8.96,0
-30.08,-12.54901973,1.94027769,0,-32,-8.96,0
-30.08,-12.54901973,2.028472258,0,-32,-10.24,0
-31.36,-12.54901973,2.028472258,0,-32,-10.24,0
-31.36,-11.71241813,2.557638818,0,-32,-11.52,0
-32,-11.71241813,2.557638818,0,-32,-11.52,0
-32,-4.183006667,1.94027769,0,-32,-12.8,7
-32,-4.183006667,1.94027769,0,-32,-12.8,7
-32,0,1.5875,0.117592593,-32,-12.8,7
-32,0,1.5875,0.117592593,-32,-12.8,7
-32,0,1.5875,0.117592593,-32,-12.8,7
-32,0,1.763888977,0.117592593,-32,-12.8,7
-32,0,1.763888977,0.117592593,-32,-12.8,7
-32,0,2.028472258,0.117592593,-32,-12.8,7
-32,0,2.028472258,0.117592593,-32,-12.8,7
-32,0,1.852083333,0.117592593,-32,-12.8,7
-32,0,1.852083333,0.117592593,-32,-12.8,7
-32,0,1.852083333,0.117592593,-32,-12.8,7
-32,0,1.94027769,0.117592593,-32,-10.24,7
-32,0,1.94027769,0.117592593,-32,-10.24,7
-32,0,1.852083333,0.117592593,-32,-7.68,7
-32,0,1.852083333,0.117592593,-32,-7.68,7
-32,0,1.94027769,0.117592593,-32,-7.68,7
-32,0,1.94027769,0.117592593,-32,-7.68,7
-32,0,1.852083333,0.117592593,-32,-7.68,7
-32,0,1.852083333,0.117592593,-32,-7.68,7
-32,0,1.852083333,0.117592593,-32,-7.68,7
-32,0,1.852083333,0.117592593,-32,-7.68,7
-32,0,1.852083333,0.117592593,-32,-7.68,7
-32,0,1.852083333,0.117592593,-32,-7.68,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.852083333,0.117592593,-32,-6.4,7
-32,0,1.852083333,0.117592593,-32,-6.4,7
-32,0,1.852083333,0.117592593,-32,-6.4,7
-32,0,1.852083333,0.117592593,-32,-6.4,7
-32,0,1.852083333,0.117592593,-32,-6.4,7
-32,0,1.852083333,0.117592593,-32,-6.4,7
-32,0,1.852083333,0.117592593,-32,-6.4,7
-32,0,2.028472258,0.117592593,-32,-6.4,7
-32,0,2.028472258,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,2.028472258,0.117592593,-32,-6.4,7
-32,0,2.028472258,0.117592593,-32,-6.4,7
-32,0,2.028472258,0.117592593,-32,-6.4,7
-32,0,2.028472258,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.94027769,0.117592593,-32,-6.4,7
-32,0,1.852083333,0.117592593,-32,-15.36,7
-32,0,1.852083333,0.117592593,-32,-15.36,7
-32,0,1.852083333,0.117592593,-32,-15.36,7
-32,0,1.94027769,0.117592593,-32,-32,7
-32,0,1.94027769,0.117592593,-32,-32,7
-32,0,1.763888977,0.117592593,-32,-32,7
-32,0,1.763888977,0.117592593,-32,-32,7
-32,0,1.763888977,0.117592593,-32,-32,7
-32,0.830065385,2.028472258,0.117592593,-19.8095232,-32,7
-32,0.830065385,2.028472258,0.117592593,-19.8095232,-32,7
-32,4.150326927,1.763888977,0.117592593,-18.37534994,-32,7
-31.36,4.150326927,1.763888977,0.117592593,-18.37534994,-32,7
-31.36,4.150326927,1.763888977,0.117592593,-18.37534994,-32,7
-31.36,4.150326927,1.763888977,0.117592593,-18.37534994,-32,7
-31.36,7.470588733,1.763888977,0.117592593,-18.37534994,-32,7
-30.08,7.470588733,1.763888977,0.117592593,-18.37534994,-32,7
-30.08,9.960784625,1.411111129,0,-18.37534994,-32,7
-28.8,9.960784625,1.411111129,0,-18.37534994,-32,7
-28.8,10.79084975,2.469444462,-0.118518519,-17.29971931,-32,7
-27.52,10.79084975,2.469444462,-0.118518519,-17.29971931,-32,0
-27.52,10.79084975,1.94027769,-0.237037037,-17.29971931,-32,0
-26.88,10.79084975,1.94027769,-0.237037037,-17.29971931,-32,0
-26.88,10.79084975,1.94027769,-0.237037037,-17.29971931,-32,0
-26.88,10.79084975,1.411111129,-0.237037037,-32,-32,0
-25.6,10.79084975,1.411111129,-0.237037037,-32,-32,0
-25.6,5.810457433,1.5875,-0.237037037,-32,-32,0
-24.96,5.810457433,1.5875,-0.237037037,-32,-32,0
-24.96,0.830065385,1.94027769,-0.237037037,-32,-32,0
-24.96,0.830065385,1.94027769,-0.237037037,-32,-32,0
-24.96,0,3.880555379,-0.118518519,-32,-32,0
-24.96,0,3.880555379,-0.118518519,-32,-32,0
-24.96,0,0.440972258,0,-32,-32,0
-24.96,0,0.440972258,0,-32,-32,0
-24.96,0,0.440972258,0,-32,-32,0
-24.96,0,0.440972258,0,-32,-32,0
-24.96,0,1.322916667,0,-32,-32,0
-24.96,0,1.322916667,0,-32,-32,0
-24.96,0,1.763888977,0,-21.60224091,-32,0
-24.96,0,1.763888977,0,-21.60224091,-32,0
-24.96,0.830065385,0.529166667,-0.118518519,-15.50700343,-32,0
-24.96,0.830065385,0.529166667,-0.118518519,-15.50700343,-32,0
-24.96,3.320261542,2.82222231,-0.118518519,-15.86554697,-32,0
-24.32,3.320261542,2.82222231,-0.118518519,-15.86554697,-32,0
-24.32,3.320261542,2.82222231,-0.118518519,-15.86554697,-32,0
-24.32,5.810457433,0.440972258,-0.118518519,-17.29971931,-32,0
-23.68,5.810457433,0.440972258,-0.118518519,-17.29971931,-32,0
-23.68,5.810457433,3.96875,-0.237037037,-17.29971931,-32,0
-23.04,5.810457433,3.96875,-0.237037037,-17.29971931,-32,0
-23.04,6.640523083,-0.711111147,-0.237037037,-17.29971931,-32,0
-22.4,6.640523083,-0.711111147,-0.237037037,-17.29971931,-32,0
-22.4,7.470588733,0.529166667,-0.237037037,-17.29971931,-32,0
-21.76,7.470588733,0.529166667,-0.237037037,-17.29971931,-32,0
-21.76,7.470588733,0.529166667,-0.237037037,-17.29971931,-32,0
-21.76,8.300653854,3.351388713,-0.237037037,-17.29971931,-32,0
-20.48,8.300653854,3.351388713,-0.237037037,-17.29971931,-32,0
-20.48,7.470588733,0.617361129,-0.118518519,-17.29971931,-32,0
-20.48,7.470588733,0.617361129,-0.118518519,-17.29971931,-32,0
-19.2,6.640523083,0.088194446,0,-21.60224091,-32,0
-19.2,6.640523083,0.088194446,0,-21.60224091,-32,0
-19.2,6.640523083,0.088194446,0,-21.60224091,-32,0
-18.56,4.980392313,1.499305591,0.117592593,-22.31932709,-32,0
-18.56,4.980392313,1.499305591,0.117592593,-22.31932709,-32,0
-18.56,4.150326927,1.146527743,0.117592593,-24.47058834,-32,0
-17.92,4.150326927,1.146527743,0.117592593,-24.47058834,-32,0
-17.92,2.490196103,4.321527425,0.117592593,-32,-32,0
-17.92,2.490196103,4.321527425,0.117592593,-32,-32,0
-17.92,0.830065385,3.263194462,0.117592593,-32,-32,0
-17.92,0.830065385,3.263194462,0.117592593,-32,-32,0
-17.92,0.830065385,3.263194462,0.117592593,-32,-32,0
-17.92,0,-2.4,0,-32,-32,0
-17.28,0,-2.4,0,-32,-32,0
-17.28,0,1.94027769,0,-32,-32,0
-17.28,0,1.94027769,0,-32,-32,0
-17.28,0,2.469444462,0,-26.98039223,-32,0
-17.92,0,2.469444462,0,-26.98039223,-32,0
-17.92,0,-0.97777776,0,-20.52661029,-32,0
-17.28,0,-0.97777776,0,-20.52661029,-32,0
-17.28,0.830065385,1.058333333,0.235185185,-20.52661029,-32,0
-17.28,0.830065385,1.058333333,0.235185185,-20.52661029,-32,0
-17.28,0.830065385,1.058333333,0.235185185,-20.52661029,-32,0
-17.28,2.490196103,1.763888977,0.235185185,-20.52661029,-32,0
-16.64,2.490196103,1.763888977,0.235185185,-20.52661029,-32,0
-16.64,3.320261542,0.881944515,0.235185185,-23.03641417,-32,0
-16.64,3.320261542,0.881944515,0.235185185,-23.03641417,-32,0
-16.64,2.490196103,1.411111129,0.235185185,-26.98039223,-32,0
-16,2.490196103,1.411111129,0.235185185,-26.98039223,-32,0
-16,0.830065385,3.96875,0.235185185,-21.60224091,-32,0
-16,0.830065385,3.96875,0.235185185,-21.60224091,-32,0
-16,0.830065385,0.440972258,0.235185185,-17.29971931,-32,0
-16,0.830065385,0.440972258,0.235185185,-17.29971931,-32,0
-16,2.490196103,1.146527743,0.235185185,-17.29971931,-32,0
-15.36,2.490196103,1.146527743,0.235185185,-17.29971931,-32,0
-15.36,2.490196103,1.146527743,0.235185185,-17.29971931,-32,0
-15.36,3.320261542,0.440972258,0.235185185,-32,-32,0
-15.36,3.320261542,0.440972258,0.235185185,-32,-32,0
-15.36,0.830065385,2.293055538,0.235185185,-32,-32,0
-14.72,0.830065385,2.293055538,0.235185185,-32,-32,0
-14.72,0.830065385,5.379861288,0.235185185,-32,-32,0
-14.72,0.830065385,5.379861288,0.235185185,-32,-32,0
-14.72,0,3.439583333,0.235185185,-17.29971931,-32,0
-14.72,0,3.439583333,0.235185185,-17.29971931,-32,0
-14.72,0,3.439583333,0.235185185,-17.29971931,-32,0
-14.72,0,3.439583333,0.235185185,-17.29971931,-32,0
-14.72,1.660130771,1.94027769,0.235185185,-17.29971931,-32,0
-14.08,1.660130771,1.94027769,0.235185185,-17.29971931,-32,0
-14.08,3.320261542,1.322916667,0.117592593,-17.29971931,-32,0
-14.08,3.320261542,1.322916667,0.117592593,-17.29971931,-32,0
-14.08,3.320261542,-0.533333333,0.117592593,-17.29971931,-32,0
-13.44,3.320261542,-0.533333333,0.117592593,-17.29971931,-32,0
-13.44,3.320261542,-0.533333333,0.117592593,-17.29971931,-32,0
-13.44,4.150326927,1.411111129,0.117592593,-17.29971931,-32,0
-12.8,4.150326927,1.411111129,0.117592593,-17.29971931,-32,0
-12.8,4.150326927,1.234722205,0,-17.29971931,-32,0
-12.8,4.150326927,1.234722205,0,-17.29971931,-32,0
-12.16,4.150326927,1.234722205,0,-17.29971931,-32,0
-12.16,4.980392313,1.763888977,0,-13.35574217,-32,0
-12.16,4.980392313,1.763888977,0,-13.35574217,-32,0
-12.16,5.810457433,0.529166667,0,-13.35574217,-32,0
-11.52,5.810457433,0.529166667,0,-13.35574217,-32,0
-11.52,5.810457433,2.38125,0,-13.35574217,-32,0
-10.88,5.810457433,2.38125,0,-13.35574217,-32,0
-10.88,5.810457433,2.38125,0,-13.35574217,-32,0
-10.88,5.810457433,6.614583333,0,-13.71428571,-32,0
-10.88,5.810457433,6.614583333,0,-13.71428571,-32,0
-9.6,5.810457433,6.614583333,0,-13.71428571,-32,0
-9.6,4.150326927,6.702777954,0,-15.50700343,-32,0
-9.6,4.150326927,6.702777954,0,-15.50700343,-32,0
-9.6,3.320261542,3.792361023,0,-15.86554697,-32,0
-8.96,3.320261542,3.792361023,0,-15.86554697,-32,0
-8.96,2.490196103,-1.6,0,-17.29971931,-32,0
-8.96,2.490196103,-1.6,0,-17.29971931,-32,0
-8.96,2.490196103,-1.6,0,-17.29971931,-32,0
-8.96,2.490196103,0.440972258,0,-16.58263314,-32,0
-8.32,2.490196103,0.440972258,0,-16.58263314,-32,0
-8.32,2.490196103,-0.266666667,0,-16.58263314,-32,0
-7.68,2.490196103,-0.266666667,0,-16.58263314,-32,0
-7.68,2.490196103,2.293055538,0,-16.58263314,-32,0
-7.68,2.490196103,2.293055538,0,-16.58263314,-32,0
-7.68,3.320261542,0.881944515,0,-16.58263314,-32,0
-7.04,3.320261542,0.881944515,0,-16.58263314,-32,0
-7.04,3.320261542,1.5875,0,-16.58263314,-32,0
-7.04,3.320261542,1.5875,0,-16.58263314,-32,0
-7.04,3.320261542,1.5875,0,-17.29971931,-32,0
-6.4,3.320261542,1.5875,0,-17.29971931,-32,0
-6.4,3.320261542,1.5875,0,-17.29971931,-32,0
-5.76,3.320261542,1.5875,0,-17.29971931,-32,0
-5.76,2.490196103,1.94027769,0,-26.26330514,-32,0
-5.76,2.490196103,1.94027769,0,-26.26330514,-32,0
-5.76,1.660130771,2.204861182,0,-26.98039223,-32,0
-5.76,1.660130771,2.204861182,0,-26.98039223,-32,0
-5.76,1.660130771,2.204861182,0,-26.98039223,-32,0
-5.76,0.830065385,1.5875,0,-26.98039223,-32,0
-5.12,0.830065385,1.5875,0,-26.98039223,-32,0
-5.12,0,2.028472258,0,-32,-32,0
-5.12,0,2.028472258,0,-32,-32,0
-5.12,0,1.94027769,0,-32,-32,0
-5.12,0,1.94027769,0,-32,-32,0
-5.12,0,1.94027769,0,-32,-32,0
-5.12,0,2.38125,-0.118518519,-18.37534994,-32,0
-5.12,0,2.38125,-0.118518519,-18.37534994,-32,0
-5.12,0.830065385,2.557638818,-0.118518519,-17.65826286,-32,0
-5.12,0.830065385,2.557638818,-0.118518519,-17.65826286,-32,0
-5.12,1.660130771,4.321527425,-0.237037037,-18.37534994,-32,0
-4.48,1.660130771,4.321527425,-0.237037037,-18.37534994,-32,0
-4.48,1.660130771,3.263194462,-0.237037037,-20.16806766,-32,0
-4.48,1.660130771,3.263194462,-0.237037037,-20.16806766,-32,0
-4.48,1.660130771,2.469444462,-0.237037037,-19.45097966,-32,0
-4.48,1.660130771,2.469444462,-0.237037037,-19.45097966,-32,0
-4.48,1.660130771,2.38125,-0.237037037,-19.45097966,-32,0
-3.84,1.660130771,2.38125,-0.237037037,-19.45097966,-32,0
-3.84,1.660130771,2.38125,-0.237037037,-19.45097966,-32,0
-3.84,1.660130771,1.763888977,-0.237037037,-19.45097966,-32,0
-3.84,1.660130771,1.763888977,-0.237037037,-19.45097966,-32,0
-3.84,2.490196103,2.028472258,-0.237037037,-19.45097966,-32,0
-3.84,2.490196103,2.028472258,-0.237037037,-19.45097966,-32,0
-3.84,2.490196103,2.028472258,-0.237037037,-20.16806766,-32,0
-3.2,2.490196103,2.028472258,-0.237037037,-20.16806766,-32,0
-3.2,1.660130771,2.998611288,-0.237037037,-20.16806766,-32,0
-3.2,1.660130771,2.998611288,-0.237037037,-20.16806766,-32,0
-3.2,1.660130771,2.469444462,-0.237037037,-20.16806766,-32,0
-2.56,1.660130771,2.469444462,-0.237037037,-20.16806766,-32,0
-2.56,1.660130771,2.469444462,-0.237037037,-20.16806766,-32,0
-2.56,0.830065385,3.351388713,-0.237037037,-24.1120448,-32,0
-2.56,0.830065385,3.351388713,-0.237037037,-24.1120448,-32,0
-2.56,0.830065385,3.527777954,-0.237037037,-24.82913161,-32,0
-2.56,0.830065385,3.527777954,-0.237037037,-24.82913161,-32,0
-2.56,0.830065385,3.527777954,-0.237037037,-24.82913161,-32,0
-2.56,0.830065385,2.469444462,-0.237037037,-25.9047616,-32,0
-1.92,0.830065385,2.469444462,-0.237037037,-25.9047616,-32,0
-1.92,0,2.293055538,-0.237037037,-30.20728293,-32,0
-1.92,0,2.293055538,-0.237037037,-30.20728293,-32,0
-1.92,0,2.469444462,-0.118518519,-32,-32,0
-1.92,0,2.469444462,-0.118518519,-32,-32,0
-1.92,0,2.469444462,-0.118518519,-32,-32,0
-1.92,-0.836601333,0.440972258,0,-32,-32,0
-1.92,-0.836601333,0.440972258,0,-32,-32,0
-1.92,-0.836601333,2.116666667,0,-32,-32,0
-1.92,-0.836601333,2.116666667,0,-32,-32,0
-1.92,-0.836601333,1.322916667,0,-32,-32,0
-2.56,-0.836601333,1.322916667,0,-32,-32,0
-2.56,-0.836601333,1.322916667,0,-32,-32,0
-2.56,-0.836601333,1.322916667,0,-32,-32,0
-2.56,-0.836601333,1.322916667,0,-32,-32,0
-2.56,-0.836601333,1.322916667,0,-32,-32,0
-2.56,-0.836601333,1.852083333,0,-32,-32,0
-2.56,-0.836601333,1.852083333,0,-32,-32,0
-2.56,-0.836601333,1.322916667,0,-32,-32,0
-2.56,-0.836601333,1.322916667,0,-32,-32,0
-2.56,-0.836601333,0.881944515,0,-32,-32,0
-2.56,-0.836601333,0.881944515,0,-32,-32,0
-2.56,-0.836601333,0.881944515,0,-32,-32,0
-2.56,-0.836601333,1.5875,0,-32,-32,0
-3.2,-0.836601333,1.5875,0,-32,-32,0
-3.2,-0.836601333,1.322916667,0,-32,-32,0
-3.2,-0.836601333,1.322916667,0,-32,-32,0
-3.2,-0.836601333,1.763888977,0,-32,-32,0
-3.2,-0.836601333,1.763888977,0,-32,-32,0
-3.2,-0.836601333,0.79375,0.117592593,-32,-32,0
-3.2,-0.836601333,0.79375,0.117592593,-32,-32,0
-3.2,-0.836601333,0.970138871,0.117592593,-32,-32,0
-3.2,-0.836601333,0.970138871,0.117592593,-32,-32,0
-3.2,-0.836601333,0.529166667,0.117592593,-32,-32,0
-3.84,-0.836601333,0.529166667,0.117592593,-32,-32,0
-3.84,-0.836601333,0.617361129,0.117592593,-32,-32,0
-3.84,-0.836601333,0.617361129,0.117592593,-32,-32,0
-3.84,-0.836601333,0.440972258,0.117592593,-32,-32,0
-3.84,-0.836601333,0.440972258,0.117592593,-32,-32,0
-3.84,-0.836601333,0.529166667,0.117592593,-32,-32,0
-3.84,-0.836601333,0.529166667,0.117592593,-32,-32,0
-3.84,-0.836601333,0.529166667,0.117592593,-32,-32,0
-3.84,-0.836601333,0.705555591,0.117592593,-32,-32,0
-3.84,-0.836601333,0.705555591,0.117592593,-32,-32,0
-3.84,-0.836601333,1.146527743,0.117592593,-32,-32,0
-3.84,-0.836601333,1.146527743,0.117592593,-32,-32,0
-3.84,-0.836601333,1.499305591,0.117592593,-32,-32,0
-4.48,-0.836601333,1.499305591,0.117592593,-32,-32,0
-4.48,-0.836601333,1.499305591,0.117592593,-32,-32,0
-4.48,-0.836601333,1.234722205,0.117592593,-32,-32,0
-4.48,-0.836601333,1.234722205,0.117592593,-32,-32,0
-4.48,-2.509803947,0.79375,0,-32,-32,0
-4.48,-2.509803947,0.79375,0,-32,-32,0
-4.48,-2.509803947,1.499305591,0,-32,-32,0
-5.12,-2.509803947,1.499305591,0,-32,-32,0
-5.12,-1.673202667,2.557638818,0,-32,-32,0
-5.12,-1.673202667,2.557638818,0,-32,-32,0
-5.12,-0.836601333,0.881944515,0,-32,-32,0
-5.12,-0.836601333,0.881944515,0,-32,-32,0
-5.12,-1.673202667,1.058333333,0,-32,-32,0
-5.76,-1.673202667,1.058333333,0,-32,-32,0
-5.76,-1.673202667,1.058333333,0,-32,-32,0
-5.76,-0.836601333,2.204861182,0,-32,-32,0
-5.76,-0.836601333,2.204861182,0,-32,-32,0
-5.76,-0.836601333,2.028472258,0,-32,-32,0
-5.76,-0.836601333,2.028472258,0,-32,-32,0
-5.76,-0.836601333,1.5875,0,-32,-32,0
-5.76,-0.836601333,1.5875,0,-32,-32,0
-5.76,-0.836601333,1.234722205,0,-32,-32,0
-6.4,-0.836601333,1.234722205,0,-32,-32,0
-6.4,-0.836601333,1.234722205,0,-32,-32,0
-6.4,-0.836601333,1.5875,0,-32,-32,0
-6.4,-0.836601333,1.5875,0,-32,-32,0
-6.4,-0.836601333,2.469444462,0,-32,-32,0
-6.4,-0.836601333,2.469444462,0,-32,-32,0
-6.4,-0.836601333,0.440972258,0,-32,-32,0
-6.4,-0.836601333,0.440972258,0,-32,-32,0
-6.4,-0.836601333,0.529166667,0,-32,-32,0
-7.04,-0.836601333,0.529166667,0,-32,-32,0
-7.04,-0.836601333,1.94027769,0,-32,-32,0
