Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20200518_155318_2307591026,132909.2344,0,592.1237183,271.1888123,0.314677626,-0.006717551,-0.003602515,0.000930378,0.00429401,-34011.32031,60.3964386,-8263.274414,0.577284694,0.039173298,-0.445008129,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307607692,132909.2344,0,592.1237183,271.1885986,0.314677626,-0.003651021,-0.004873951,0.003214604,-0.000592134,-34011.32031,60.39647675,-8263.274414,0.577292621,0.039182972,-0.445035756,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307641024,132909.2344,0,592.1237183,271.1885071,0.314677626,-0.003674494,0.002939331,-0.001695345,-0.002815315,-34011.32031,60.39649582,-8263.274414,0.577292681,0.039186388,-0.445046186,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307674356,132909.2344,0,592.1237183,271.188385,0.314677626,-0.007434114,-0.011866599,0.003074358,0.006678582,-34011.32031,60.39651871,-8263.274414,0.577297449,0.039192762,-0.44506529,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307707688,132909.2344,0,592.1237183,271.1882629,0.314677626,-0.005754067,0.001752384,-0.000744112,-0.001454912,-34011.32422,60.39654541,-8263.274414,0.57730037,0.039199289,-0.445085466,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307741020,132909.2344,0,592.1237183,271.1881104,0.314677626,-0.006284097,-0.002061289,-0.00035575,-0.000737677,-34011.32422,60.39657593,-8263.274414,0.57730341,0.039206196,-0.445105493,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307774352,132909.2344,0,592.1237183,271.1879883,0.314677626,-0.007337941,-0.00059918,0.000455751,0.002180811,-34011.32422,60.39660263,-8263.274414,0.577308834,0.039212722,-0.445125312,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307791018,132909.2344,0,592.1237183,271.1878662,0.314677626,-0.006575668,-0.006121003,0.001395745,0.00482026,-34011.32422,60.39662552,-8263.274414,0.57731241,0.039220881,-0.445145339,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307824350,132909.2344,0,592.1237183,271.1878052,0.314677626,-0.005591956,-0.001485711,0.00026175,-0.000579284,-34011.32422,60.39663696,-8263.274414,0.57731384,0.039224066,-0.445156395,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307841016,132909.2344,0,592.1237183,271.1876526,0.314677626,-0.006075057,-0.003388289,0.000730507,0.001391352,-34011.32422,60.39666748,-8263.274414,0.57731539,0.039231505,-0.44517827,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155319_2307857682,132909.2344,0,592.1237183,271.1875916,0.314677626,-0.003029919,0.005551795,-0.002392463,-0.004555651,-34011.32422,60.39668655,-8263.274414,0.577316105,0.039235413,-0.445189893,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2307957678,132909.2344,0,592.1237183,271.1875305,0.314677626,-0.006178653,-0.002347309,0.001056951,0.000583544,-34011.32422,60.39670181,-8263.274414,0.577317059,0.039239131,-0.445200771,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2307991010,132909.2344,0,592.1237183,271.1871033,0.314677626,-0.006146266,-0.001154673,-0.000684602,0.000908662,-34011.32422,60.39678955,-8263.274414,0.577322125,0.039263226,-0.445270211,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308024342,132909.2344,0,592.1237183,271.1869812,0.314677626,-0.006878477,-0.00248832,-0.000237698,0.001323862,-34011.32422,60.39682388,-8263.274414,0.577324688,0.039271574,-0.445293874,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308057674,132909.2344,0,592.1237183,271.1868286,0.314677626,-0.00669469,-0.001370882,0.00039166,0.000844871,-34011.32422,60.3968544,-8263.274414,0.577329934,0.03928015,-0.445316553,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308091006,132909.2344,0,592.1237183,271.1867065,0.314677626,-0.006442857,-0.001048205,0.000142986,-0.000172287,-34011.32422,60.3968811,-8263.274414,0.577335715,0.039287549,-0.445340574,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308107672,132909.2344,0,592.1237183,271.1865845,0.314677626,-0.00657867,-0.000857658,-0.000876391,0.000368096,-34011.32422,60.39691162,-8263.274414,0.57733959,0.039296012,-0.445364863,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308157670,132909.2344,0,592.1237183,271.1864929,0.314677626,-0.006853415,-0.006070625,0.000632389,0.002710707,-34011.32422,60.39693069,-8263.274414,0.577340662,0.0393003,-0.445377409,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308174336,132909.2344,0,592.1237183,271.1863098,0.314677626,-0.007043435,-0.002662329,0.001282321,0.000259716,-34011.32422,60.39698029,-8263.274414,0.577344298,0.039313164,-0.445415974,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308207668,132909.2344,0,592.1237183,271.1862183,0.314677626,-0.007426675,-0.006306253,0.000529737,0.0022785,-34011.32422,60.39699936,-8263.274414,0.577345669,0.039317794,-0.445429176,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308241000,132909.2344,0,592.1237183,271.1860657,0.314677626,-0.007680979,-0.003080918,-0.000486182,-0.001269587,-34011.32422,60.39703751,-8263.274414,0.577347994,0.039327167,-0.445456445,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308274332,132909.2344,0,592.1237183,271.1859436,0.314677626,-0.007746417,-0.003230494,0.000370177,0.000844341,-34011.32422,60.39707184,-8263.274414,0.577350616,0.039336614,-0.445484042,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308290998,132909.2344,0,592.1237183,271.1858215,0.314677626,-0.008074559,-0.004081571,0.001285938,0.002020098,-34011.32813,60.39710617,-8263.274414,0.577353537,0.039346632,-0.445512235,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308340996,132909.2344,0,592.1237183,271.1857605,0.314677626,-0.011169188,-0.004966487,4.82E-05,0.006249227,-34011.32813,60.39712524,-8263.274414,0.577359021,0.039350007,-0.445525736,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308374328,132909.2344,0,592.1237183,271.1855469,0.314677626,-0.008159108,-0.001794608,0.001565024,0.001205547,-34011.32813,60.39717102,-8263.273438,0.577367961,0.0393642,-0.445567757,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308390994,132909.2344,0,592.1237183,271.1853943,0.314677626,-0.007983199,-0.002389256,0.000103355,0.000488497,-34011.32813,60.39720917,-8263.273438,0.577372611,0.039374217,-0.445596695,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308440992,132909.2344,0,592.1237183,271.1853333,0.314677626,-0.006470209,-0.0027078,0.000367013,0.000562144,-34011.32813,60.39722824,-8263.273438,0.577375472,0.039379377,-0.445611537,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155320_2308457658,132909.2344,0,592.1237183,271.1851196,0.314677626,-0.008812165,-0.001558692,-0.001562797,0.001214169,-34011.32813,60.39728928,-8263.273438,0.577379405,0.039395086,-0.44565767,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308490990,132909.2344,0,592.1237183,271.1850586,0.314677626,-0.00889854,-0.002344892,0.000799599,-0.003799786,-34011.32813,60.39730835,-8263.273438,0.577381432,0.039400477,-0.445673555,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308540988,132909.2344,0,592.1237183,271.1849365,0.314677626,-0.009582957,-0.004389765,0.000663141,-0.001659171,-34011.32813,60.3973465,-8263.273438,0.577385128,0.03941144,-0.445705533,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308557654,132909.2344,0,592.1237183,271.1847229,0.314677626,-0.009381142,-0.005458958,0.000704379,0.002314773,-34011.32813,60.39741135,-8263.273438,0.577390611,0.039428744,-0.445755392,-0.023636226,0, 0.00.0,0,0,0, 
