Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20200518_160920_3089276424,133040.5469,0,1068.786255,204.4501648,0.314779073,92.56552887,0.002773156,0.024972811,-1.221862316,-29661.125,42.44425201,3711.556641,0.640268385,-0.001724395,-3.04E-07,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089293090,133040.5625,0,1070.445679,204.4281921,0.314779162,92.71459198,0.000366795,0.023414386,-1.228786349,-29660.46289,42.44423676,3712.102539,0.640268385,-0.001725306,-1.52E-07,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089326422,133040.5625,0,1071.278931,204.4171753,0.314779222,92.78940582,-0.000343369,0.021825917,-1.232139587,-29660.13281,42.44423294,3712.375977,0.640268385,-0.001725685,-3.79E-08,0.000579843,1, 0.00.0,0,0,0, 
20200518_160920_3089359754,133040.5781,0,1073.009888,204.3951416,0.314779341,92.93960571,-0.00056164,0.021500641,-1.238903284,-29659.46875,42.44422531,3712.923096,0.640268385,-0.001726558,2.28E-07,0.002166781,1, 0.00.0,0,0,0, 
20200518_160920_3089393086,133040.5938,0,1074.678345,204.3730774,0.314779401,93.09076691,-0.115776993,0.024305273,-1.245769978,-29658.80273,42.44423294,3713.470703,0.640331745,-0.001726899,-2.15E-05,0.00436408,1, 0.00.0,0,0,0, 
20200518_160920_3089426418,133040.6094,0,1076.387817,204.3509827,0.31477949,93.24375153,-0.245460838,0.044125803,-1.254090309,-29658.13672,42.44434738,3714.018066,0.64050144,-0.001726027,-7.10E-05,0.007507439,1, 0.00.0,0,0,0, 
20200518_160920_3089459750,133040.625,0,1078.079956,204.3288422,0.314779609,93.3969574,-0.376322359,0.060721647,-1.261746645,-29657.4668,42.44456482,3714.564697,0.64077121,-0.001724054,-0.000147608,0.0081178,1, 0.00.0,0,0,0, 
20200518_160920_3089493082,133040.6406,0,1079.763672,204.3066711,0.314779699,93.55027008,-0.412253231,0.065867223,-1.268178463,-29656.79492,42.44486618,3715.11084,0.641058385,-0.001722688,-0.000216707,0.009155413,1, 0.00.0,0,0,0, 
20200518_160920_3089526414,133040.6563,0,1081.453125,204.2844696,0.314779818,93.70192719,-0.44197163,0.041239802,-1.270616055,-29656.12109,42.44507599,3715.656738,0.64133364,-0.001721891,-0.000259851,0.009002823,1, 0.00.0,0,0,0, 
20200518_160920_3089543080,133040.6719,0,1083.137817,204.2622375,0.314779907,93.85347748,-0.301319003,0.000796907,-1.271256924,-29655.44531,42.44510651,3716.202148,0.641593635,-0.001719917,-0.000253286,0.00857557,1, 0.00.0,0,0,0, 
20200518_160920_3089576412,133040.6875,0,1083.996948,204.2510986,0.314779967,93.93044281,-0.217464343,-0.017067499,-1.272126675,-29655.10547,42.44508743,3716.475098,0.641716361,-0.001718058,-0.000233137,0.007934691,1, 0.00.0,0,0,0, 
20200518_160920_3089609744,133040.7031,0,1085.718872,204.2288055,0.314780056,94.08596802,-0.017400594,-0.034492545,-1.276406765,-29654.42773,42.44506836,3717.020996,0.64193517,-0.001712518,-0.000175384,0.007537957,1, 0.00.0,0,0,0, 
20200518_160920_3089643076,133040.7188,0,1087.451782,204.2064667,0.314780146,94.24137878,0.08848124,-0.060201474,-1.279210567,-29653.74805,42.4450531,3717.567139,0.642133355,-0.001704663,-0.000113723,0.007293812,1, 0.00.0,0,0,0, 
20200518_160920_3089676408,133040.7344,0,1089.176636,204.1841125,0.314780235,94.39625549,0.118542299,-0.070057012,-1.283685327,-29653.06445,42.44498825,3718.113037,0.642333567,-0.001695253,-7.51E-05,0.007507439,1, 0.00.0,0,0,0, 
20200518_160920_3089709740,133040.75,0,1090.923584,204.1616974,0.314780354,94.55168915,0.088933766,-0.056046199,-1.290060043,-29652.38086,42.44485474,3718.65918,0.642555952,-0.001690244,-7.08E-05,0.008545052,1, 0.00.0,0,0,0, 
20200518_160920_3089743072,133040.7656,0,1092.660767,204.1392517,0.314780444,94.70872498,0.004737064,-0.026002109,-1.297201514,-29651.69531,42.44474792,3719.20459,0.642814577,-0.001688574,-8.72E-05,0.008514535,1, 0.00.0,0,0,0, 
20200518_160920_3089759738,133040.7813,0,1094.460938,204.1167908,0.314780563,94.86629486,-0.054891698,-0.017758276,-1.300611973,-29651.00781,42.44467545,3719.75,0.643079877,-0.001691003,-0.000104426,0.006958114,1, 0.00.0,0,0,0, 
20200518_160920_3089809736,133040.7969,0,1095.357056,204.105545,0.314780593,94.94535828,-0.025864135,-0.010214351,-1.302923799,-29650.66211,42.44465256,3720.022461,0.643192232,-0.001693166,-0.000105564,0.005493248,1, 0.00.0,0,0,0, 
