Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20190517_141752_682167608,109704.2422,0,592.1233521,359.8542175,0.305248857,-0.000185992,-3.05E-07,-1.52E-05,-3.15E-06,-26402.62695,8.416531563,-2150.999756,0.241044715,-0.00181721,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_682200940,109704.2422,0,592.1233521,359.854187,0.305248857,-0.000185149,-4.44E-07,-0.000263341,-5.97E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0.011902034, 0.00.0,0,0,0, 
20190517_141752_682217606,109704.2422,0,592.1233521,359.8541565,0.305248857,-0.000186289,-5.45E-07,6.53E-06,-2.87E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0.051583111, 0.00.0,0,0,0, 
20190517_141752_682250938,109704.2422,0,592.1233521,359.8541565,0.305248857,-0.000184977,-4.73E-07,6.51E-05,-2.22E-06,-26402.62695,8.416532516,-2150.999756,0.241044745,-0.001817248,-8.73E-07,0.000518807,0.063492805, 0.00.0,0,0,0, 
20190517_141752_682284270,109704.2422,0,613.5039673,359.8540344,0.305248857,-0.000184153,-3.53E-07,-0.000126927,-4.36E-06,-26402.62695,8.416531563,-2150.999756,0.241044745,-0.001817248,-8.73E-07,0.000518807,0.138887614, 0.00.0,0,0,0, 
20190517_141752_682317602,109704.2422,0,592.8554077,359.8539734,0.305248857,0.0032386,-4.73E-07,0.000380386,-0.005707426,-26402.62695,8.416531563,-2150.999756,0.241044745,-0.001816754,-8.73E-07,0.000518807,0.202380419, 0.00.0,0,0,0, 
20190517_141752_682350934,109704.2422,0,587.2141113,359.8537598,0.305248857,0.012947602,-3.71E-07,0.000791693,-0.021889597,-26402.62695,8.41653347,-2150.999756,0.241044745,-0.001815502,-8.73E-07,0.000518807,0.25396353, 0.00.0,0,0,0, 
20190517_141752_682384266,109704.2422,0,601.8674316,359.8534241,0.305248857,0.03489121,-4.66E-07,0.003135053,-0.058463946,-26402.62891,8.416540146,-2150.999756,0.24104476,-0.001812315,-8.73E-07,0.000518807,0.273807883, 0.00.0,0,0,0, 
20190517_141752_682400932,109704.2422,0,613.8108521,359.8530579,0.305248857,0.061958931,-4.43E-07,0.007410304,-0.103579186,-26402.62891,8.416563988,-2150.999756,0.24104476,-0.001807192,-8.73E-07,0.000518807,0.273807883, 0.00.0,0,0,0, 
20190517_141753_682434264,109704.2422,0,643.3041992,359.8527222,0.305248857,0.08729703,-3.10E-07,0.008500711,-0.14581205,-26402.62891,8.416578293,-2151,0.241044745,-0.00180336,-8.73E-07,0.000518807,0.273807883, 0.00.0,0,0,0, 
20190517_141753_682484262,109704.2422,0,657.8065186,359.8519897,0.305248857,0.163203791,5.21E-08,0.014594894,-0.269324094,-26402.63086,8.416619301,-2151,0.24104473,-0.001791103,-8.73E-07,0.000518807,0.273807883, 0.00.0,0,0,0, 
20190517_141753_682500928,109704.2422,0,619.0428467,359.8508606,0.305248857,0.319882631,2.83E-07,0.025729815,-0.511580706,-26402.63477,8.416743279,-2151.000244,0.24104476,-0.001765414,-8.73E-07,0.000518807,0.273807883, 0.00.0,0,0,0, 
20190517_141753_682534260,109704.2422,0,599.4310303,359.8504944,0.305248857,0.380965859,3.05E-07,0.028194902,-0.605152309,-26402.63672,8.416797638,-2151.000244,0.241044745,-0.001755776,-8.73E-07,0.000518807,0.273807883, 0.00.0,0,0,0, 
20190517_141753_682567592,109704.2422,0,555.6922607,359.8497925,0.305248857,0.514157951,7.51E-07,0.028015051,-0.773436725,-26402.64063,8.416909218,-2151.000488,0.24104476,-0.001736576,-8.73E-07,0.000518807,0.277775228, 0.00.0,0,0,0, 
20190517_141753_682600924,109704.2422,0,548.02771,359.8490906,0.305248857,0.660738707,1.48E-06,0.023689013,-0.955776215,-26402.64648,8.417010307,-2151.000977,0.24104476,-0.001719766,-8.73E-07,0.000518807,0.289677262, 0.00.0,0,0,0, 
20190517_141753_682634256,109704.2422,0,531.0462646,359.8483582,0.305248857,0.819128871,2.06E-06,0.012916982,-1.093254089,-26402.6543,8.417081833,-2151.001221,0.24104473,-0.001707585,-8.73E-07,0.000518807,0.31348896, 0.00.0,0,0,0, 
20190517_141753_682667588,109704.2422,0,551.8139038,359.8476563,0.305248857,0.988276541,3.31E-06,-0.001583571,-1.208942175,-26402.66211,8.417108536,-2151.001709,0.24104476,-0.001701324,-9.11E-07,0.000518807,0.317456305, 0.00.0,0,0,0, 
20190517_141753_682700920,109704.2422,0,541.7325439,359.8469238,0.305248857,1.167658925,5.75E-06,-0.013547957,-1.311209321,-26402.67188,8.417092323,-2151.002441,0.24104476,-0.001700489,-9.49E-07,0.000396735,0.329358339, 0.00.0,0,0,0, 
20190517_141753_682717586,109704.2422,0,544.7977905,359.8461914,0.305248857,1.358304024,8.19E-06,-0.01413276,-1.406968236,-26402.68555,8.417064667,-2151.00293,0.24104476,-0.001700376,-1.18E-06,0.000183108,0.365072101, 0.00.0,0,0,0, 
20190517_141753_682767584,109704.2422,0,560.6237793,359.8457947,0.305248857,1.457965255,-1.81E-05,-0.013135178,-1.453575015,-26402.69141,8.417048454,-2151.003418,0.24104476,-0.001700869,-1.52E-06,0.000122072,0.396818489, 0.00.0,0,0,0, 
20190517_141753_682784250,109704.2422,0,535.9244385,359.8446045,0.305248857,1.776682019,-1.02E-05,-0.000511018,-1.595987558,-26402.71484,8.417010307,-2151.004639,0.241044834,-0.001699996,-1.90E-06,-0.000289921,0.511718929, 0.00.0,0,0,0, 
20190517_141753_682817582,109704.2422,0,573.272583,359.8441772,0.305248857,1.88966918,2.27E-05,0.005510226,-1.645538449,-26402.72266,8.416999817,-2151.005127,0.241044864,-0.001699427,-1.97E-06,-0.000320439,0.531250477, 0.00.0,0,0,0, 
20190517_141753_682850914,109704.2422,0,579.7531738,359.8433228,0.305248857,2.125790119,5.75E-05,0.018265793,-1.748693109,-26402.74219,8.416987419,-2151.006348,0.241044879,-0.001697112,-2.01E-06,-0.000320439,0.546875715, 0.00.0,0,0,0, 
20190517_141753_682884246,109704.2422,0,584.0454712,359.8424377,0.305248857,2.375294447,7.18E-05,0.025185598,-1.856211066,-26402.76367,8.416985512,-2151.007568,0.241044924,-0.001693469,-2.09E-06,-0.000320439,0.589845121, 0.00.0,0,0,0, 
20190517_141753_682917578,109704.2422,0,596.2284546,359.8414917,0.305248857,2.638542414,0.000115628,0.031578459,-1.967708945,-26402.78711,8.416999817,-2151.008789,0.241044998,-0.001687512,-2.16E-06,-0.000320439,0.683596551, 0.00.0,0,0,0, 
20190517_141753_682950910,109704.2422,0,602.4044189,359.8405151,0.305248857,2.91647768,-0.000144065,0.034638163,-2.082166433,-26402.81445,8.417034149,-2151.010254,0.241044998,-0.001678936,-2.35E-06,-0.000320439,0.742191195, 0.00.0,0,0,0, 
20190517_141753_682967576,109704.2422,0,611.5735474,359.839447,0.305248857,3.209489346,-0.000244381,0.038667239,-2.199790001,-26402.84375,8.417088509,-2151.011963,0.241044864,-0.00166778,-2.54E-06,-0.000320439,0.761715114, 0.00.0,0,0,0, 
20190517_141753_683000908,109704.2422,0,533.5162354,359.8389893,0.305248857,3.361318111,-0.000151747,0.039344259,-2.258892775,-26402.85742,8.417120934,-2151.012695,0.241044804,-0.001661481,-2.62E-06,-0.000320439,0.769527733, 0.00.0,0,0,0, 
20190517_141753_683034240,109704.2422,0,538.8130493,359.8379211,0.305248857,3.676496983,-3.70E-05,0.039438691,-2.3795228,-26402.89258,8.417193413,-2151.014648,0.241044804,-0.001648087,-2.85E-06,-0.000320439,0.777340353, 0.00.0,0,0,0, 
20190517_141753_683067572,109704.2422,0,542.3795776,359.8368225,0.305248857,4.005899429,-9.62E-05,0.036473799,-2.501496077,-26402.92773,8.417263985,-2151.016602,0.241044804,-0.001634692,-3.38E-06,-4.58E-05,0.785152972, 0.00.0,0,0,0, 
20190517_141753_683100904,109704.2422,0,549.4519043,359.8356628,0.305248857,4.349175453,-0.000205416,0.030431325,-2.622902393,-26402.9668,8.417324066,-2151.019043,0.241044834,-0.001622663,-4.21E-06,0.000762951,0.80077821, 0.00.0,0,0,0, 
20190517_141753_683134236,109704.2422,0,556.4962769,359.8345337,0.305248857,4.70627737,0.000158636,0.023726158,-2.742422819,-26403.00977,8.417367935,-2151.02124,0.241044894,-0.001613367,-4.82E-06,0.001953155,0.828122377, 0.00.0,0,0,0, 
