Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200715_152015_1317380636,30.0,0.014001,0.010953,-1.096296,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317413968,30.0,0.006773,0.01192,-1.096623,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317447300,30.0,-0.002098,0.014353,-1.096657,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317497298,30.0,-0.005689,0.007862,-1.096817,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317513964,30.0,-0.00528,0.010727,-1.097229,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317547296,30.0,-0.004749,0.011688,-1.09716,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317580628,30.0,-0.004188,0.013538,-1.097017,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317597294,30.0,0.00111,0.009485,-1.097012,6.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317630626,30.0,0.005127,0.009459,-1.096336,6.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317647292,31.0,0.020104,0.012859,-1.095833,5.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152015_1317680624,31.0,0.037486,0.016292,-1.095913,5.0,20.63477635383606,0.0, 0.0, 0.0,0
20200715_152015_1317713956,31.0,0.088631,0.01284,-1.096068,3.0,22.22171425819397,0.0, 0.0, 0.0,0
20200715_152015_1317730622,31.0,0.145986,0.01476,-1.097933,2.0,22.618448734283447,0.0, 0.0, 0.0,0
20200715_152015_1317763954,31.0,0.166607,0.016697,-1.099369,1.0,22.618448734283447,0.0, 0.0, 0.0,0
20200715_152015_1317797286,31.0,0.224641,0.019841,-1.103358,-0.0,23.015183210372925,0.0, 0.0, 0.0,0
20200715_152015_1317847284,31.0,0.223314,0.012056,-1.108331,-1.0,23.015183210372925,0.0, 0.0, 0.0,0
20200715_152015_1317863950,31.0,0.171284,0.008153,-1.117234,-1.0,23.015183210372925,0.0, 0.0, 0.0,0
20200715_152015_1317913948,32.0,0.138334,0.006194,-1.120113,-1.0,23.015183210372925,0.0, 0.0, 0.0,0
20200715_152015_1317930614,32.0,0.054666,0.007053,-1.129589,-1.0,23.015183210372925,0.0, 0.0, 0.0,0
20200715_152015_1317963946,32.0,0.011416,0.001634,-1.132181,-1.0,23.015183210372925,0.0, 0.0, 0.0,0
20200715_152015_1317997278,32.0,-0.033303,0.0034,-1.137571,-1.0,23.015183210372925,0.0, 0.0, 0.0,0
20200715_152015_1318030610,32.0,-0.048964,0.008221,-1.143093,-1.0,23.412680625915527,0.0, 0.0, 0.0,0
20200715_152015_1318063942,32.0,-0.036669,0.008519,-1.148358,-1.0,23.809415102005005,0.0, 0.0, 0.0,0
20200715_152015_1318097274,32.0,-0.028578,0.004536,-1.152839,-1.0,25.396353006362915,0.0, 0.0, 0.0,0
20200715_152015_1318113940,33.0,-0.022913,0.022203,-1.160152,-0.0,26.98405385017395,0.0, 0.0, 0.0,0
20200715_152015_1318147272,33.0,-0.003012,0.023195,-1.163763,-0.0,27.777522802352905,0.0, 0.0, 0.0,0
20200715_152015_1318180604,33.0,0.010405,0.014514,-1.171253,-0.0,29.364460706710815,0.0, 0.0, 0.0,0
20200715_152015_1318213936,33.0,0.003188,0.014998,-1.171339,0.0,29.761195182800293,0.0, 0.0, 0.0,0
20200715_152015_1318247268,33.0,-0.001834,0.016505,-1.158961,1.0,30.15792965888977,0.0, 0.0, 0.0,0
20200715_152015_1318263934,33.0,-0.001771,0.015669,-1.135105,1.0,30.15792965888977,0.0, 0.0, 0.0,0
20200715_152015_1318313932,33.0,-0.024581,0.006345,-1.117973,1.0,30.15792965888977,0.0, 0.0, 0.0,0
20200715_152016_1318330598,33.0,-0.057964,0.015628,-1.053185,1.0,30.15792965888977,0.0, 0.0, 0.0,0
20200715_152016_1318347264,33.0,-0.060426,0.015292,-1.029312,2.0,30.15792965888977,0.0, 0.0, 0.0,0
20200715_152016_1318380596,33.0,-0.061435,0.013352,-1.006188,2.0,30.15792965888977,0.0, 0.0, 0.0,0
20200715_152016_1318430594,34.0,-0.067532,0.010393,-0.962647,2.0,30.555427074432373,0.0, 0.0, 0.0,0
20200715_152016_1318447260,34.0,-0.053648,0.013627,-0.902403,2.0,30.95216155052185,0.0, 0.0, 0.0,0
20200715_152016_1318480592,34.0,-0.036678,0.011117,-0.883148,2.0,30.95216155052185,0.0, 0.0, 0.0,0
20200715_152016_1318497258,34.0,-0.018108,0.008551,-0.845953,2.0,31.348896026611328,0.0, 0.0, 0.0,0
20200715_152016_1318547256,34.0,-0.015048,0.010439,-0.827956,2.0,31.745630502700806,0.0, 0.0, 0.0,0
20200715_152016_1318563922,34.0,-0.008412,0.013755,-0.776181,2.0,33.332568407058716,0.0, 0.0, 0.0,0
20200715_152016_1318597254,34.0,-0.003781,0.013611,-0.759758,2.0,33.332568407058716,0.0, 0.0, 0.0,0
20200715_152016_1318613920,34.0,0.000621,0.011374,-0.72761,2.0,33.72930288314819,0.0, 0.0, 0.0,0
20200715_152016_1318680584,34.0,0.000725,0.014725,-0.712149,2.0,34.52353775501251,0.0, 0.0, 0.0,0
20200715_152016_1318697250,34.0,-0.001256,0.006435,-0.652912,2.0,35.31700670719147,0.0, 0.0, 0.0,0
20200715_152016_1318730582,34.0,-0.001244,0.008234,-0.639173,2.0,35.31700670719147,0.0, 0.0, 0.0,0
20200715_152016_1318747248,34.0,-0.000898,0.014324,-0.612164,2.0,36.90394461154938,0.0, 0.0, 0.0,0
20200715_152016_1318780580,34.0,-0.000757,0.012028,-0.599094,2.0,37.300679087638855,0.0, 0.0, 0.0,0
20200715_152016_1318813912,35.0,-0.00079,0.009828,-0.573836,2.0,38.88837993144989,0.0, 0.0, 0.0,0
20200715_152016_1318847244,35.0,-0.00105,0.007533,-0.549396,2.0,42.063018679618835,0.0, 0.0, 0.0,0
20200715_152016_1318880576,35.0,-0.000714,0.012085,-0.526186,2.0,44.44342851638794,0.0, 0.0, 0.0,0
20200715_152016_1318930574,35.0,0.000399,0.007657,-0.503767,2.0,45.23766040802002,0.0, 0.0, 0.0,0
20200715_152016_1318947240,35.0,0.003766,0.015003,-0.471527,2.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1318980572,35.0,0.004852,0.011188,-0.460895,2.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1318997238,35.0,0.010882,0.009269,-0.440513,2.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1319047236,35.0,0.014531,0.005268,-0.430378,2.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1319080568,35.0,0.0272,0.009532,-0.401698,1.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1319097234,35.0,0.040917,0.00622,-0.384154,1.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1319130566,35.0,0.048139,0.000609,-0.375645,1.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1319163898,35.0,0.08311,0.008743,-0.359726,-0.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1319197230,35.0,0.073,0.009835,-0.345105,-0.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1319230562,35.0,0.055081,0.002167,-0.335646,-1.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1319263894,35.0,0.040192,0.009895,-0.342936,-1.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152016_1319297226,35.0,0.024298,0.007626,-0.365928,-1.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152017_1319313892,35.0,-0.013023,0.002338,-0.404514,-1.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152017_1319347224,35.0,-0.014275,-0.000762,-0.42936,-1.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152017_1319380556,35.0,-0.003904,0.003885,-0.489221,-1.0,47.618067264556885,0.0, 0.0, 0.0,0
20200715_152017_1319397222,35.0,0.002136,0.004718,-0.550958,-1.0,47.618067264556885,0.0, 0.0, 0.0,0
