Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200714_154910_1834748404,15.0,0.011715,0.002119,-0.07085,7.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1834781736,15.0,0.014225,0.001699,-0.059855,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1834815068,15.0,0.022096,0.001549,-0.038682,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1834848400,15.0,0.028563,0.001572,-0.01848,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1834881732,15.0,0.031015,0.001065,0.000804,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1834898398,15.0,0.026773,0.002807,0.019264,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1834931730,15.0,0.022486,0.003972,0.028197,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1834965062,15.0,0.013921,0.003264,0.045389,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1834998394,15.0,0.008201,0.001837,0.061727,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835015060,15.0,0.001465,0.000284,0.077285,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835048392,15.0,-0.000488,0.000265,0.084784,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835081724,15.0,-0.001449,-0.002583,0.099205,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835115056,15.0,0.000101,-0.003307,0.112929,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835148388,15.0,0.001007,-0.001289,0.126036,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835181720,15.0,0.000889,-0.000541,0.138502,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835198386,15.0,0.00059,0.0015,0.150387,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835231718,15.0,0.000576,0.002409,0.156101,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835265050,15.0,0.000555,0.000246,0.167071,5.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835298382,15.0,0.00057,0.000482,0.177531,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835331714,15.0,-0.000681,-0.000894,0.187465,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835348380,15.0,-0.000809,-0.001099,0.196935,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835381712,15.0,-0.000586,-0.001658,0.201487,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1835415044,15.0,-0.000239,-0.001756,0.210274,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835431710,15.0,-0.000206,-0.002074,0.218617,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835481708,14.0,-0.000235,-0.00221,0.222634,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835498374,14.0,0.001126,-0.009429,0.227312,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835531706,14.0,0.000657,-0.017919,0.226365,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835548372,14.0,-0.000535,-0.045977,0.224045,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835581704,14.0,-0.00084,-0.063721,0.2227,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835631702,14.0,-0.000674,-0.090633,0.219883,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835648368,14.0,0.001081,-0.0918,0.215114,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835681700,14.0,0.001689,-0.079728,0.218385,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835698366,14.0,0.002517,-0.04784,0.224851,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835731698,14.0,0.002634,-0.028115,0.228043,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835781696,14.0,0.00211,0.007775,0.232415,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835815028,14.0,0.001245,0.034235,0.240167,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835831694,14.0,0.00043,0.046007,0.242912,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835881692,14.0,0.000385,0.043157,0.243934,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835898358,14.0,0.000853,0.056108,0.247865,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835931690,14.0,0.001165,0.065311,0.250162,6.0,0.0,0.0, 0.0, 0.0,0
20200714_154911_1835965022,14.0,0.001222,0.068926,0.254225,6.0,1.5869379043579102,0.0, 0.0, 0.0,0
20200714_154911_1835998354,14.0,0.00107,0.065437,0.255981,6.0,3.571373224258423,0.0, 0.0, 0.0,0
20200714_154911_1836031686,14.0,0.000406,0.056214,0.2504,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836065018,14.0,0.00046,0.046461,0.2385,6.0,4.7615766525268555,0.0, 0.0, 0.0,0
20200714_154911_1836098350,14.0,0.000538,0.04628,0.220452,6.0,4.7615766525268555,0.0, 0.0, 0.0,0
20200714_154911_1836115016,14.0,0.000733,0.048413,0.19643,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836165014,14.0,0.000559,0.050365,0.18293,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836181680,14.0,0.000464,0.066777,0.143787,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836215012,14.0,0.000619,0.074825,0.131638,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836248344,14.0,0.001134,0.06764,0.103744,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836281676,14.0,-0.000311,0.023177,0.069931,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836315008,14.0,-0.002135,-0.06359,0.035975,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836348340,14.0,-0.001964,-0.098764,0.003886,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836381672,14.0,1.3e-05,-0.132796,-0.027289,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836398338,14.0,0.000421,-0.128927,-0.052686,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154911_1836431670,14.0,0.000645,-0.110335,-0.061611,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154912_1836465002,14.0,0.001472,-0.04677,-0.077185,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154912_1836481668,14.0,0.002196,0.01196,-0.092569,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154912_1836515000,14.0,0.001661,0.006948,-0.101832,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154912_1836531666,14.0,-0.000547,0.012368,-0.120678,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154912_1836581664,14.0,-0.001284,0.004609,-0.129911,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154912_1836631662,14.0,-0.001125,-0.005174,-0.156563,6.0,4.364842176437378,0.0, 0.0, 0.0,0
20200714_154912_1836664994,14.0,-0.000703,-0.000521,-0.181174,6.0,4.7615766525268555,0.0, 0.0, 0.0,0
20200714_154912_1836681660,14.0,-0.000503,0.026944,-0.193536,6.0,4.7615766525268555,0.0, 0.0, 0.0,0
20200714_154912_1836714992,14.0,-0.000363,0.03149,-0.199475,6.0,4.7615766525268555,0.0, 0.0, 0.0,0
20200714_154912_1836748324,14.0,-0.000184,0.045531,-0.211901,6.0,5.158311128616333,0.0, 0.0, 0.0,0
20200714_154912_1836781656,14.0,-0.000899,0.034358,-0.226922,6.0,5.5558085441589355,0.0, 0.0, 0.0,0
20200714_154912_1836814988,14.0,-0.001994,0.009156,-0.244296,6.0,5.952543020248413,0.0, 0.0, 0.0,0
20200714_154912_1836831654,14.0,-0.002035,-0.017011,-0.262631,6.0,7.539483904838562,0.0, 0.0, 0.0,0
20200714_154912_1836864986,14.0,-0.001758,-0.022082,-0.272739,6.0,8.332952857017517,0.0, 0.0, 0.0,0
20200714_154912_1836898318,14.0,-0.00114,-0.022246,-0.29622,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1836931650,14.0,-0.000968,-0.020272,-0.32358,6.0,10.31738817691803,0.0, 0.0, 0.0,0
20200714_154912_1836964982,14.0,-0.000344,0.00396,-0.354609,6.0,10.31738817691803,0.0, 0.0, 0.0,0
20200714_154912_1836998314,14.0,0.00031,0.02833,-0.390442,6.0,10.31738817691803,0.0, 0.0, 0.0,0
20200714_154912_1837031646,15.0,-0.000779,0.030253,-0.431855,6.0,10.31738817691803,0.0, 0.0, 0.0,0
20200714_154912_1837048312,15.0,-0.00265,0.0083,-0.475189,6.0,10.31738817691803,0.0, 0.0, 0.0,0
20200714_154912_1837081644,15.0,-0.003098,0.000709,-0.496547,6.0,10.31738817691803,0.0, 0.0, 0.0,0
20200714_154912_1837098310,15.0,-0.002794,-0.015341,-0.537544,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1837148308,15.0,-0.002438,-0.018227,-0.557418,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1837164974,15.0,-0.001988,-0.014698,-0.611908,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1837214972,15.0,-0.001965,-0.002298,-0.628051,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1837231638,15.0,-0.000833,0.035219,-0.672129,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1837264970,15.0,-0.001044,0.033356,-0.686633,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1837281636,15.0,-0.002638,0.016289,-0.714654,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1837331634,15.0,-0.003576,0.002993,-0.727867,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1837364966,15.0,-0.003564,-0.009223,-0.766538,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154912_1837398298,15.0,-0.003212,-0.017095,-0.790532,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154913_1837431630,16.0,-0.003176,-0.000665,-0.811927,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154913_1837448296,16.0,-0.002236,0.028889,-0.830222,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154913_1837481628,16.0,-0.001716,0.041154,-0.83938,6.0,9.920653700828552,0.0, 0.0, 0.0,0
20200714_154913_1837514960,16.0,-0.002028,0.032039,-0.857428,6.0,9.920653700828552,0.0, 0.0, 0.0,0
