Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200714_152414_415521842,59.0,0.394427,0.023893,0.580869,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415538508,59.0,0.505087,0.013933,0.569481,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415588506,59.0,0.529868,0.00954,0.566929,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415605172,58.0,0.563556,0.007756,0.563954,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415638504,58.0,0.567567,0.006171,0.563748,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415655170,58.0,0.563609,0.004932,0.565132,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415688502,58.0,0.557449,0.004529,0.56622,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415721834,58.0,0.538028,0.005376,0.568921,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415755166,58.0,0.518792,-0.000242,0.571793,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415771832,58.0,0.491431,-0.003598,0.57541,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415821830,58.0,0.47724,-0.005916,0.577058,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415838496,58.0,0.428307,-0.008336,0.581704,89.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415871828,58.0,0.412561,-0.008185,0.582459,88.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415905160,58.0,0.386203,-0.006843,0.581269,86.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415938492,58.0,0.370139,-0.007669,0.575341,83.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415971824,58.0,0.357794,-0.006507,0.564549,81.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415988490,58.0,0.347066,-0.005779,0.549396,79.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_416021822,58.0,0.340242,-0.005699,0.540504,77.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_416038488,58.0,0.321538,-0.005811,0.520802,73.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_416071820,58.0,0.310724,-0.004867,0.509409,72.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_416105152,57.0,0.279657,-0.005093,0.485879,69.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_416138484,57.0,0.241841,-0.007264,0.460604,64.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_416155150,57.0,0.204892,-0.010339,0.431632,59.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_416188482,57.0,0.190617,-0.011335,0.415157,55.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_416238480,57.0,0.306244,-0.013604,0.368544,52.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_416255146,57.0,0.61718,-0.003249,0.291911,38.0,4.364842176437378,0.0, 0.0, 0.0,1
20200714_152414_416288478,57.0,0.807886,0.00995,0.261188,35.0,5.952543020248413,0.0, 0.0, 0.0,1
20200714_152414_416321810,57.0,0.985933,0.022642,0.210798,25.0,9.523919224739075,0.0, 0.0, 0.0,1
20200714_152414_416338476,57.0,0.987302,-0.020624,0.169443,18.0,11.507591605186462,0.0, 0.0, 0.0,1
20200714_152414_416388474,57.0,0.907873,-0.044622,0.15457,15.0,12.69855797290802,0.0, 0.0, 0.0,1
20200714_152414_416421806,57.0,1.255675,-0.111077,0.130365,9.0,17.460134625434875,0.0, 0.0, 0.0,1
20200714_152415_416438472,57.0,1.055669,-0.107225,0.142668,4.0,20.63477635383606,0.0, 0.0, 0.0,1
20200714_152415_416471804,57.0,1.093188,-0.148793,0.141432,1.0,22.618448734283447,0.0, 0.0, 0.0,1
20200714_152415_416488470,57.0,1.234453,-0.145966,0.139281,-6.0,27.380788326263428,0.0, 0.0, 0.0,1
20200714_152415_416521802,57.0,1.417469,-0.126266,0.136168,-8.0,28.967726230621338,0.0, 0.0, 0.0,1
20200714_152415_416571800,57.0,1.705997,-0.059191,0.127527,-12.0,30.95216155052185,0.0, 0.0, 0.0,1
20200714_152415_416605132,57.0,1.333974,-0.029331,0.09515,-15.0,33.332568407058716,0.0, 0.0, 0.0,1
20200714_152415_416621798,57.0,1.16125,0.0065,0.066344,-17.0,38.094910979270935,0.0, 0.0, 0.0,1
20200714_152415_416655130,57.0,1.047075,0.031114,0.05098,-17.0,41.66628420352936,0.0, 0.0, 0.0,1
20200714_152415_416671796,57.0,0.753349,0.051745,0.014501,-17.0,48.01480174064636,0.0, 0.0, 0.0,1
20200714_152415_416705128,57.0,0.560476,0.056496,-0.006723,-16.0,49.999237060546875,0.0, 0.0, 0.0,1
20200714_152415_416755126,57.0,0.120422,0.057393,-0.053417,-14.0,51.17189288139343,0.0, 0.0, 0.0,1
20200714_152415_416788458,57.0,-0.236942,0.050114,-0.120408,-12.0,52.343785762786865,0.0, 0.0, 0.0,1
20200714_152415_416821790,57.0,-0.43045,0.021633,-0.165322,-11.0,54.29694056510925,0.0, 0.0, 0.0,1
20200714_152415_416838456,57.0,-0.488381,0.002394,-0.209246,-10.0,56.64072632789612,0.0, 0.0, 0.0,1
20200714_152415_416871788,57.0,-0.470033,-0.003488,-0.230355,-10.0,58.98451209068298,0.0, 0.0, 0.0,1
20200714_152415_416905120,57.0,-0.350757,-0.013906,-0.270389,-10.0,61.718928813934326,0.0, 0.0, 0.0,1
20200714_152415_416938452,57.0,-0.188174,-0.016801,-0.309958,-9.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152415_416971784,57.0,-0.145771,-0.006338,-0.352789,-9.0,66.40650033950806,0.0, 0.0, 0.0,1
20200714_152415_417021782,57.0,-0.079087,0.019023,-0.396525,-9.0,67.57839322090149,0.0, 0.0, 0.0,1
20200714_152415_417038448,58.0,-0.022413,0.02431,-0.462846,-9.0,67.96902418136597,0.0, 0.0, 0.0,1
20200714_152415_417071780,58.0,-0.023313,0.024253,-0.485163,-9.0,67.96902418136597,0.0, 0.0, 0.0,1
20200714_152415_417105112,58.0,-0.010029,0.019447,-0.529075,-9.0,66.79713129997253,0.0, 0.0, 0.0,1
20200714_152415_417121778,58.0,0.013155,0.01863,-0.571792,-10.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152415_417155110,58.0,0.042674,0.017494,-0.592106,-10.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152415_417171776,58.0,0.09655,0.019144,-0.631172,-11.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152415_417221774,58.0,0.125917,0.020044,-0.649752,-11.0,64.06271457672119,0.0, 0.0, 0.0,1
