Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200715_154513_2760889560,27.0,-0.015613,0.037546,-2.32075,-8.0,26.18982195854187,0.0, 0.0, 0.0,2
20200715_154513_2760906226,27.0,-0.046989,0.03595,-2.175696,-7.0,24.999618530273438,0.0, 0.0, 0.0,0
20200715_154513_2760939558,27.0,-0.061813,0.036075,-2.129478,-6.0,24.206149578094482,0.0, 0.0, 0.0,0
20200715_154513_2760956224,27.0,-0.097965,0.035665,-2.039738,-5.0,23.809415102005005,0.0, 0.0, 0.0,0
20200715_154513_2761006222,28.0,-0.100375,0.035477,-1.996289,-5.0,23.412680625915527,0.0, 0.0, 0.0,0
20200715_154513_2761022888,28.0,-0.144371,0.027714,-1.869972,-3.0,23.015183210372925,0.0, 0.0, 0.0,0
20200715_154513_2761072886,28.0,-0.139872,0.027033,-1.829736,-3.0,22.618448734283447,0.0, 0.0, 0.0,0
20200715_154513_2761122884,28.0,-0.113379,0.025271,-1.714012,-3.0,21.824979782104492,0.0, 0.0, 0.0,0
20200715_154513_2761139550,29.0,-0.063147,0.028512,-1.605718,-3.0,20.63477635383606,0.0, 0.0, 0.0,0
20200715_154513_2761156216,29.0,-0.047728,0.028655,-1.571001,-3.0,20.63477635383606,0.0, 0.0, 0.0,0
20200715_154513_2761206214,29.0,-0.024933,0.029504,-1.536968,-3.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_154513_2761239546,29.0,0.003641,0.023382,-1.437846,-2.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_154513_2761289544,29.0,-0.007576,0.021972,-1.375176,-2.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_154513_2761306210,29.0,-0.020054,0.019082,-1.300171,-2.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_154513_2761339542,29.0,-0.019467,0.018851,-1.281013,-2.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_154514_2761389540,30.0,-0.016708,0.01878,-1.250919,-2.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_154514_2761406206,30.0,-0.007649,0.020861,-1.226079,-2.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_154514_2761439538,30.0,0.001971,0.020556,-1.22284,-2.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_154514_2761456204,30.0,0.009413,0.018895,-1.216065,-2.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_154514_2761489536,30.0,0.009026,0.018731,-1.212838,-2.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154514_2761522868,30.0,0.005289,0.018568,-1.20612,-2.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154514_2761556200,30.0,0.003409,0.017923,-1.198818,-2.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154514_2761589532,30.0,0.000379,0.017624,-1.19107,-2.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154514_2761639530,31.0,0.000636,0.017152,-1.182819,-2.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154514_2761656196,31.0,0.001784,0.016661,-1.169366,-2.0,17.856869101524353,0.0, 0.0, 0.0,0
