Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Label
43,-0.03137255,0,0,0,0,0
43,-0.015686275,0,0,23.92157,0,0
43,-0.015686275,0,0,23.92157,0,0
43,0.047058824,-0.3125,0,21.960785,0,0
44,0.047058824,-0.3125,0,21.960785,0,0
44,0.0627451,-0.0625,0,21.960785,0,0
44,0.0627451,-0.0625,0,21.960785,0,0
44,0.0627451,-0.0625,0,18.431374,0,0
45,0.0627451,-0.0625,0,18.431374,0,0
45,0.0627451,0,0,17.254902,0,0
45,0.0627451,0,0,17.254902,0,0
45,0.0627451,0,0,17.254902,0,0
45,0.047058824,-0.0625,0,15.686275,0,0
46,0.047058824,-0.0625,0,15.686275,0,0
46,0.047058824,0,0,3.5294118,0,0
46,0.047058824,0,0,3.5294118,0,0
46,0,-0.125,0,4.3137255,0,0
46,0,-0.125,0,4.3137255,0,0
46,0,-1,0,4.3137255,0,0
46,0,-1,0,4.3137255,0,0
46,0,-1,0,4.3137255,0,0
46,0,-1,0,4.3137255,0,0
46,0,0.3125,0,0.39215687,0,0
46,0,0.3125,0,0.39215687,0,0
46,0,0,0,0,0,0
46,0,0,0,0,0,0
46,0,0.25,0,0,0,0
46,0,0.25,0,0,0,0
46,-0.015686275,-0.1875,0,0,0,0
46,-0.015686275,-0.1875,0,0,0,0
46,-0.015686275,-0.1875,0,0,0,0
46,-0.015686275,0,0,0,0,0
45,-0.015686275,0,0,0,0,0
45,-0.015686275,-0.125,0,0,0,0
45,-0.015686275,-0.125,0,0,0,0
45,-0.015686275,-0.125,0,0,0,0
45,-0.015686275,-0.0625,0,0,0,0
45,-0.015686275,-0.0625,0,0,0,0
45,-0.015686275,-0.0625,0,0,0,0
45,-0.015686275,-0.0625,0,0,0,0
45,-0.015686275,-0.1875,0,0,0,0
45,-0.015686275,-0.1875,0,0,0,0
45,-0.015686275,-0.1875,0,0,0,0
45,-0.015686275,0.125,0,0,0,0
44,-0.015686275,0.125,0,0,0,0
44,-0.015686275,-0.25,0,0,0,0
44,-0.015686275,-0.25,0,0,0,0
44,-0.015686275,-0.1875,0,0,0,0
44,-0.015686275,-0.1875,0,0,0,0
44,-0.015686275,-0.0625,0,0,0,0
43,-0.015686275,-0.0625,0,0,0,0
43,-0.015686275,-0.0625,0,0,0,0
43,-0.015686275,-0.0625,0,0,0,0
43,-0.015686275,-0.0625,0,0,0,0
43,-0.015686275,0,0,0,0,0
43,-0.015686275,0,0,0,0,0
43,-0.047058824,-0.5625,0,0,0,0
43,-0.047058824,-0.5625,0,0,0,0
43,-0.03137255,-0.125,0,0,0,0
42,-0.03137255,-0.125,0,0,0,0
42,-0.03137255,-0.125,0,0,0,0
42,-0.03137255,-0.25,0,0,0,0
42,-0.03137255,-0.25,0,0,0,0
42,-0.015686275,0.125,0,5.490196,0,0
42,-0.015686275,0.125,0,5.490196,0,0
42,-0.015686275,0.125,0,5.490196,0,0
42,-0.015686275,-0.125,0,11.372549,0,0
42,-0.015686275,-0.125,0,11.372549,0,0
42,0,0,0,10.980392,0,0
42,0,0,0,10.980392,0,0
42,0,-0.0625,0,7.4509807,0,0
42,0,-0.0625,0,7.4509807,0,0
42,0,-0.375,0,2.3529413,0,0
42,0,-0.375,0,2.3529413,0,0
42,0,-0.375,0,2.3529413,0,0
42,0,0.25,0,0,0,0
42,0,0.25,0,0,0,0
42,0,-0.625,0,0,0,0
42,0,-0.625,0,0,0,0
42,0,-0.625,0,0,0,0
42,0,-0.3125,0,0,0,0
42,0,-0.3125,0,0,0,0
42,-0.015686275,0,0,0,0,0
42,-0.015686275,0,0,0,0,0
42,-0.03137255,-0.4375,0,0,0,0
42,-0.03137255,-0.4375,0,0,0,0
42,-0.015686275,0.25,0,0,0,0
41,-0.015686275,0.25,0,0,0,0
41,-0.03137255,0.0625,0,0,0,0
41,-0.03137255,0.0625,0,0,0,0
41,-0.03137255,0.0625,0,0,0,0
41,-0.03137255,-0.1875,0,0,0,0
41,-0.03137255,-0.1875,0,0,0,0
41,-0.03137255,0,0,0,0,0
41,-0.03137255,0,0,0,0,0
41,-0.015686275,0,0,0,0,0
41,-0.015686275,0,0,0,0,0
40,-0.015686275,0.4375,0,0,0,0
40,-0.015686275,0.4375,0,0,0,0
40,-0.015686275,0.4375,0,0,0,0
40,-0.015686275,0.4375,0,0,0,0
40,-0.03137255,0.25,0,0,0,0
40,-0.03137255,0.25,0,0,0,0
40,-0.015686275,0.3125,0,0,0,0
40,-0.015686275,0.3125,0,0,0,0
40,-0.015686275,0.25,0,0,0,0
39,-0.015686275,0.25,0,0,0,0
39,-0.015686275,0.0625,0,0,0,0
39,-0.015686275,0.0625,0,0,0,0
39,-0.015686275,0.0625,0,0,0,0
39,-0.015686275,0,0,0,0,0
39,-0.015686275,0,0,0,0,0
39,-0.015686275,0.0625,0,0,0,0
39,-0.015686275,0.0625,0,0,0,0
39,-0.03137255,0.0625,0,0,0,0
38,-0.03137255,0.0625,0,0,0,0
38,-0.015686275,-0.625,0,0,0,0
38,-0.015686275,-0.625,0,0,0,0
38,-0.03137255,-0.1875,0,5.098039,0,0
38,-0.03137255,-0.1875,0,5.098039,0,0
38,-0.03137255,-0.1875,0,5.098039,0,0
38,0,-0.5,0,4.3137255,0,0
38,0,-0.5,0,4.3137255,0,0
38,0,-0.0625,1,0,0,0
38,0,-0.0625,1,0,0,0
38,0,-1,1,0,0,0
38,0,-1,1,0,0,0
38,-0.015686275,-0.3125,1,0,0,0
38,-0.015686275,-0.3125,1,0,0,0
38,-0.015686275,-0.5,1,3.9215686,0,0
38,-0.015686275,-0.5,1,3.9215686,0,0
38,0,0,0,12.941176,0,0
38,0,0,0,12.941176,0,0
38,0,-0.1875,0,12.941176,0,0
39,0,-0.1875,0,12.941176,0,0
39,0.015686275,0,0,12.941176,0,0
39,0.015686275,0,0,12.941176,0,0
39,0.015686275,0,0,12.941176,0,0
39,0.015686275,0,0,12.54902,0,0
39,0.015686275,0,0,12.54902,0,0
39,0.015686275,-0.375,0,10.980392,0,0
40,0.015686275,-0.375,0,10.980392,0,0
40,0.015686275,0.1875,0,10.588236,0,0
40,0.015686275,0.1875,0,10.588236,0,0
40,0.015686275,-0.125,0,0,0,0
40,0.015686275,-0.125,0,0,0,0
40,0,0.125,0,0,0,0
41,0,0.125,0,0,0,0
41,0,-0.125,0,0,0,0
41,0,-0.125,0,0,0,0
41,0,-0.0625,0,0,0,0
41,0,-0.0625,0,0,0,0
41,0,-0.0625,0,0,0,0
40,-0.015686275,-0.1875,0,0,0,0
40,-0.015686275,-0.1875,0,0,0,0
40,-0.015686275,-0.1875,0,0,0,0
40,-0.015686275,-0.1875,0,0,0,0
40,-0.015686275,0,0,0,0,0
40,-0.015686275,0,0,0,0,0
40,-0.015686275,0,0,0,0,0
40,-0.03137255,0.25,0,0,0,0
40,-0.03137255,0.25,0,0,0,0
40,-0.03137255,0,0,0,0,0
40,-0.03137255,0,0,0,0,0
40,-0.015686275,0.25,0,10.196078,0,0
40,-0.015686275,0.25,0,10.196078,0,0
40,0,0.0625,0,14.509804,0,0
40,0,0.0625,0,14.509804,0,0
40,0,0.0625,0,14.509804,0,0
40,0.015686275,0.1875,0,14.117647,0,0
40,0.015686275,0.1875,0,14.117647,0,0
40,0.015686275,0.0625,0,0,0,0
40,0.015686275,0.0625,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
41,0,-0.1875,0,0,0,0
41,0,-0.1875,0,0,0,0
41,0,-0.375,0,0,0,0
41,0,-0.375,0,0,0,0
41,-0.015686275,-0.4375,0,0,0,0
40,-0.015686275,-0.4375,0,0,0,0
40,-0.03137255,-0.25,0,0,0,0
40,-0.03137255,-0.25,0,0,0,0
40,-0.03137255,-0.25,0,0,8,0
39,-0.03137255,-0.25,0,0,8,0
39,-0.21960784,-0.375,0,0,25,0
38,-0.21960784,-0.375,0,0,25,0
38,-0.21960784,-0.375,0,0,25,0
38,-0.21960784,-0.375,0,0,25,0
36,-0.26666668,-0.25,0,0,26,0
36,-0.2509804,-0.125,0,0,23,0
34,-0.2509804,-0.125,0,0,23,0
34,-0.1882353,-0.1875,-1,0,17,0
33,-0.1882353,-0.1875,-1,0,17,0
33,-0.1882353,-0.1875,-1,0,17,0
33,-0.1254902,0.0625,-1,0,11,0
32,-0.1254902,0.0625,-1,0,11,0
32,-0.09411765,0.1875,-1,0,4,0
31,-0.09411765,0.1875,-1,0,4,0
31,-0.047058824,0.1875,-1,0,3,0
31,-0.047058824,0.1875,-1,0,3,0
31,-0.015686275,1.125,-1,0,0,0
31,-0.015686275,1.125,-1,0,0,0
31,0,0.625,-1,12.54902,0,0
31,0,0.625,-1,12.54902,0,0
31,-0.015686275,0.25,0,20,0,0
31,-0.015686275,0.25,0,20,0,0
31,-0.015686275,0.25,0,20,0,0
31,0.047058824,0.5,0,20.392157,0,0
31,0.047058824,0.5,0,20.392157,0,0
31,0.09411765,-0.125,0,21.176472,0,0
32,0.09411765,-0.125,0,21.176472,0,0
32,0.09411765,-0.5,0,21.960785,0,0
33,0.09411765,-0.5,0,21.960785,0,0
33,0.09411765,-0.375,0,21.960785,0,0
34,0.09411765,-0.375,0,21.960785,0,0
34,0.09411765,-0.375,0,21.960785,0,0
34,0.10980392,-0.5,0,20.392157,0,0
35,0.10980392,-0.5,0,20.392157,0,0
35,0.09411765,-0.6875,0,20.392157,0,0
36,0.09411765,-0.6875,0,20.392157,0,0
36,0.047058824,0.0625,0,22.352942,0,0
37,0.047058824,0.0625,0,22.352942,0,0
37,0.047058824,0.0625,0,22.352942,0,0
37,0.078431375,0,0,25.490196,0,0
37,0.078431375,0,0,25.490196,0,0
37,0.0627451,0,0,24.705883,0,0
38,0.0627451,0,0,24.705883,0,0
38,0.078431375,0.4375,0,0,0,0
39,0.078431375,0.4375,0,0,0,0
39,0.015686275,0.8125,0,0,0,0
39,0.015686275,0.8125,0,0,0,0
39,0,-0.375,0,0,0,0
39,0,-0.375,0,0,0,0
39,0,0.125,0,0,0,0
39,0,0.125,0,0,0,0
39,0,-0.1875,0,0,0,0
39,0,-0.1875,0,0,0,0
39,0,-0.1875,0,0,0,0
39,-0.015686275,0.1875,0,0,0,0
39,-0.015686275,0.1875,0,0,0,0
39,-0.03137255,0,0,0,0,0
39,-0.03137255,0,0,0,0,0
39,-0.047058824,0.4375,0,9.803922,0,0
39,-0.047058824,0.4375,0,9.803922,0,0
39,0,0,0,16.862745,0,0
39,0,0,0,16.862745,0,0
39,0,0,0,16.862745,0,0
39,0.015686275,-1,0,16.862745,0,0
39,0.015686275,-1,0,16.862745,0,0
39,0.03137255,0,1,20.392157,0,0
39,0.03137255,0,1,20.392157,0,0
40,0.03137255,0,1,20.392157,0,0
40,0.047058824,-0.5625,1,20.392157,0,0
40,0.047058824,-0.5625,1,20.392157,0,0
40,0.0627451,-0.5625,2,22.352942,0,0
41,0.0627451,-0.5625,2,22.352942,0,0
41,0.0627451,-0.5625,2,22.352942,0,0
41,0.0627451,-1.125,4,27.058825,0,0
41,0.09411765,-0.75,3,30.980392,0,0
42,0.09411765,-0.75,3,30.980392,0,0
42,0.09411765,-0.4375,3,30.980392,0,0
42,0.09411765,-0.4375,3,30.980392,0,0
43,0.09411765,-0.4375,3,30.980392,0,0
43,0.10980392,-0.625,2,30.19608,0,0
44,0.10980392,-0.625,2,30.19608,0,0
44,0.10980392,-0.5625,2,30.19608,0,0
45,0.10980392,-0.5625,2,30.19608,0,0
45,0.10980392,-0.25,2,24.313726,0,0
46,0.10980392,-0.25,2,24.313726,0,0
46,0.10980392,-0.625,2,22.352942,0,0
47,0.10980392,-0.625,2,22.352942,0,0
47,0.10980392,-0.125,2,18.82353,0,0
48,0.10980392,-0.125,2,18.82353,0,0
48,0.078431375,-0.5,2,12.54902,0,0
49,0.078431375,-0.5,2,12.54902,0,0
49,0.078431375,-0.5,2,12.54902,0,0
49,0.047058824,-0.75,2,6.666667,0,0
49,0.047058824,-0.75,2,6.666667,0,0
49,0.015686275,-0.75,2,0,0,0
50,0.015686275,-0.75,2,0,0,0
50,0,-0.8125,2,0,0,0
50,0,-0.8125,2,0,0,0
50,-0.015686275,-0.5,2,0,0,0
49,-0.015686275,-0.5,2,0,0,0
49,-0.015686275,-0.5,2,0,0,0
49,-0.015686275,-1.0625,2,0,0,0
49,-0.015686275,-1.0625,2,0,0,0
49,-0.03137255,-0.8125,2,0,0,2
49,-0.03137255,-0.8125,2,0,0,2
49,-0.015686275,-0.6875,2,0,0,2
49,-0.015686275,-0.6875,2,0,0,2
49,-0.015686275,-1.3125,5,0,0,2
49,-0.015686275,-1.3125,5,0,0,2
49,-0.03137255,-2,8,0,0,2
49,-0.03137255,-2,8,0,0,2
49,-0.015686275,-2,10,0,0,2
49,-0.015686275,-2,10,0,0,2
49,-0.03137255,-3.9375,14,0,0,2
49,-0.03137255,-3.9375,14,0,0,2
48,-0.03137255,-3.9375,14,0,0,2
48,-0.015686275,-4.375,14,0,0,2
48,-0.015686275,-4.375,14,0,0,2
48,-0.03137255,-3.75,14,0,0,2
48,-0.03137255,-3.75,14,0,0,2
48,-0.03137255,-3.5,14,2.745098,0,2
48,-0.03137255,-3.5,14,2.745098,0,2
48,-0.03137255,-3.5,14,2.745098,0,2
48,-0.015686275,-3.8125,16,9.411765,0,2
48,-0.015686275,-3.8125,16,9.411765,0,2
48,0,-4.4375,18,9.411765,0,2
48,0,-4.4375,18,9.411765,0,2
48,0,-4,17,10.196078,0,2
48,0,-4,17,10.196078,0,2
48,0,-5.3125,18,10.196078,0,2
48,0,-5.3125,18,10.196078,0,2
48,0,-5.3125,18,10.196078,0,2
48,0,-5.1875,19,10.196078,0,2
48,0,-5.1875,19,10.196078,0,2
48,0,-5.75,19,10.588236,0,2
48,0,-5.75,19,10.588236,0,2
48,0,-5.5,20,11.372549,0,2
49,0,-5.5,20,11.372549,0,2
49,0.015686275,-5.625,20,14.117647,0,2
49,0.015686275,-5.625,20,14.117647,0,2
49,0,-5.6875,20,14.509804,0,2
49,0,-5.6875,20,14.509804,0,2
49,0.015686275,-5.625,19,15.294118,0,2
50,0.015686275,-5.625,19,15.294118,0,2
50,0.015686275,-5.625,19,15.294118,0,2
50,0.015686275,-5.5625,18,16.078432,0,2
50,0.03137255,-4.6875,14,16.078432,0,2
51,0.03137255,-4.6875,14,16.078432,0,2
51,0.03137255,-3.75,11,15.294118,0,2
51,0.03137255,-3.75,11,15.294118,0,2
51,0.03137255,-3.75,11,15.294118,0,2
51,0.047058824,-2.3125,5,14.509804,0,2
52,0.047058824,-2.3125,5,14.509804,0,2
52,0.015686275,-1.3125,3,6.666667,0,2
52,0.015686275,-1.3125,3,6.666667,0,2
52,0,-1.0625,3,0,0,2
52,0,-1.0625,3,0,0,2
52,0,-1.0625,3,0,0,2
52,0,-0.625,1,0,0,2
52,0,-0.625,1,0,0,2
52,0,-0.3125,0,0,0,2
52,0,-0.3125,0,0,0,2
52,0,-0.0625,0,0,0,0
52,0,-0.0625,0,0,0,0
52,-0.015686275,0.375,0,0,0,0
52,-0.015686275,0.375,0,0,0,0
52,-0.03137255,0.3125,-1,0,0,0
52,-0.03137255,0.3125,-1,0,0,0
52,-0.015686275,0.5,-1,0,0,0
52,-0.015686275,0.5,-1,0,0,0
51,-0.015686275,0.5,-1,0,0,0
51,-0.03137255,0.4375,-1,0,0,0
51,-0.03137255,0.4375,-1,0,0,0
51,-0.03137255,0.4375,-1,0,0,0
51,-0.015686275,0.625,-1,0,0,0
51,-0.015686275,0.625,-1,0,0,0
51,-0.015686275,0.4375,-1,0,0,0
51,-0.015686275,0.4375,-1,0,0,0
51,-0.015686275,0,-1,0,0,0
51,-0.015686275,0,-1,0,0,0
50,-0.015686275,0,-1,0,0,0
50,-0.015686275,0.625,0,0,0,0
50,-0.015686275,0.625,0,0,0,0
50,-0.015686275,-0.0625,0,0,0,0
50,-0.015686275,-0.0625,0,0,0,0
50,-0.03137255,0.3125,0,0,0,0
50,-0.03137255,0.3125,0,0,0,0
50,-0.015686275,-0.5,0,0,0,0
50,-0.015686275,-0.5,0,0,0,0
50,-0.015686275,0.375,0,0,0,0
49,-0.015686275,0.375,0,0,0,0
49,-0.015686275,0.0625,0,0,0,0
49,-0.015686275,0.0625,0,0,0,0
49,-0.015686275,0.0625,0,0,0,0
49,-0.015686275,0.0625,0,0,0,0
49,-0.015686275,-0.0625,0,0,0,0
49,-0.015686275,-0.0625,0,0,0,0
49,-0.015686275,-0.3125,0,6.27451,0,0
49,-0.015686275,-0.3125,0,6.27451,0,0
49,0,0.25,0,11.764706,0,0
49,0,0.25,0,11.764706,0,0
49,0,0.25,0,11.764706,0,0
49,0,0.125,0,11.764706,0,0
49,0,0.125,0,11.764706,0,0
49,0,-0.75,0,15.686275,0,0
50,0,-0.75,0,15.686275,0,0
50,0.015686275,-1,1,20.784313,0,0
50,0.015686275,-1,1,20.784313,0,0
50,0.047058824,-0.1875,1,22.745098,0,0
51,0.047058824,-0.1875,1,22.745098,0,0
51,0.047058824,-0.1875,1,22.745098,0,0
51,0.047058824,-0.75,1,32.941177,0,0
51,0.047058824,-0.75,1,32.941177,0,0
51,0.0627451,0.375,0,39.215687,0,0
52,0.0627451,0.375,0,39.215687,0,0
52,0.078431375,0.3125,0,43.52941,0,0
52,0.078431375,0.3125,0,43.52941,0,0
52,0.09411765,-0.5625,0,44.705883,0,0
53,0.09411765,-0.5625,0,44.705883,0,0
53,0.10980392,-1.0625,0,43.92157,0,0
55,0.10980392,-1.0625,0,43.92157,0,0
55,0.10980392,-0.0625,0,49.80392,0,0
55,0.10980392,-0.0625,0,49.80392,0,0
56,0.10980392,-0.0625,0,49.80392,0,0
56,0.1254902,0,0,54.11765,0,0
57,0.1254902,0,0,54.11765,0,0
57,0.15686275,0.5,0,54.11765,0,0
58,0.15686275,0.5,0,54.11765,0,0
58,0.15686275,0.5625,0,53.333336,0,0
59,0.15686275,0.5625,0,53.333336,0,0
59,0.15686275,0.5625,0,53.333336,0,0
59,0.17254902,0.5,0,47.058823,0,0
61,0.17254902,0.5,0,47.058823,0,0
61,0.15686275,0.375,0,26.27451,0,0
62,0.15686275,0.375,0,26.27451,0,0
62,0.0627451,-0.375,0,23.92157,0,0
62,0.0627451,-0.375,0,23.92157,0,0
62,0.0627451,-0.25,0,32.156864,0,0
63,0.0627451,-0.25,0,32.156864,0,0
63,0.0627451,-0.375,0,34.509804,0,0
64,0.0627451,-0.375,0,34.509804,0,0
64,0.10980392,0.375,0,34.509804,0,0
64,0.10980392,0.375,0,34.509804,0,0
64,0.10980392,0.1875,0,29.803923,0,0
65,0.10980392,0.1875,0,29.803923,0,0
65,0.09411765,-0.125,0,25.09804,0,0
66,0.09411765,-0.125,0,25.09804,0,0
66,0.0627451,-0.25,0,18.82353,0,0
66,0.0627451,-0.25,0,18.82353,0,0
66,0.0627451,-0.25,0,18.82353,0,0
66,0.047058824,-0.25,0,20.392157,0,0
67,0.047058824,-0.25,0,20.392157,0,0
67,0.03137255,-0.6875,0,20.392157,0,0
67,0.03137255,-0.6875,0,20.392157,0,0
67,0.03137255,0.25,0,20,0,0
68,0.03137255,0.25,0,20,0,0
68,0.03137255,0.25,0,20,0,0
68,0.015686275,0.1875,0,0,0,0
68,0.015686275,0.1875,0,0,0,0
68,0,0.3125,0,0,0,0
68,0,0.3125,0,0,0,0
68,0,-0.0625,0,0,0,0
67,0,-0.0625,0,0,0,0
67,-0.015686275,-0.4375,0,0,0,0
67,-0.015686275,-0.4375,0,0,0,0
67,-0.015686275,-0.125,0,0,0,0
67,-0.015686275,-0.125,0,0,0,0
67,-0.03137255,-0.125,0,0,0,0
67,-0.03137255,-0.125,0,0,0,0
67,-0.03137255,-0.125,0,0,0,0
67,-0.015686275,0.1875,0,0,0,0
66,-0.015686275,0.1875,0,0,0,0
66,-0.015686275,-0.0625,0,0,0,0
66,-0.015686275,-0.0625,0,0,0,0
66,-0.015686275,-0.0625,0,0,0,0
66,-0.015686275,-1,0,0,0,0
66,-0.015686275,-1,0,0,0,0
66,-0.03137255,-0.375,1,0,0,0
66,-0.03137255,-0.375,1,0,0,0
65,-0.03137255,-0.375,1,0,0,0
65,-0.03137255,-0.3125,0,1.9607843,0,0
65,-0.03137255,-0.3125,0,1.9607843,0,0
65,0,-0.3125,0,9.411765,0,0
65,0,-0.3125,0,9.411765,0,0
65,0,0.4375,-1,13.725491,0,0
65,0,0.4375,-1,13.725491,0,0
65,0,1.1875,-1,9.803922,0,0
65,0,1.1875,-1,9.803922,0,0
65,0,1.3125,-1,11.372549,0,0
65,0,1.3125,-1,11.372549,0,0
65,0,1.3125,-1,11.372549,0,0
65,0,0.4375,0,11.764706,0,0
65,0,0.4375,0,11.764706,0,0
65,0,-0.0625,0,12.54902,0,0
65,0,-0.0625,0,12.54902,0,0
65,0,-0.0625,0,12.54902,0,0
65,0,-0.0625,0,12.54902,0,0
65,0,-0.25,2,11.764706,0,0
65,0,-0.25,2,11.764706,0,0
65,0,-0.25,2,11.764706,0,0
65,0,-0.25,2,11.764706,0,0
65,0,-1,1,11.764706,0,0
65,0,-1,1,11.764706,0,0
65,0,-0.1875,0,8.627451,0,0
65,0,-0.1875,0,8.627451,0,0
65,0,0.5625,0,8.627451,0,0
66,0,0.5625,0,8.627451,0,0
66,0,0.1875,0,8.627451,0,0
65,0,0.1875,0,8.627451,0,0
65,0,0.1875,0,8.627451,0,0
65,0,-0.6875,0,8.627451,0,0
65,0,-0.6875,0,8.627451,0,0
65,0,0.875,0,10.588236,0,0
65,0,0.875,0,10.588236,0,0
65,0,1.8125,-7,15.686275,0,0
66,0,1.8125,-7,15.686275,0,0
66,0.015686275,2.9375,-9,15.686275,0,5
66,0.015686275,2.9375,-9,15.686275,0,5
66,0.015686275,3.5,-10,0.39215687,0,5
66,0.015686275,3.5,-10,0.39215687,0,5
66,0,3.5625,-9,0,0,5
66,0,3.5625,-9,0,0,5
66,0,3,-6,0,0,5
66,0,3,-6,0,0,5
66,-0.015686275,0.8125,1,0,0,5
65,-0.015686275,0.8125,1,0,0,5
65,-0.015686275,-2.0625,8,0,0,5
65,-0.015686275,-2.0625,8,0,0,5
65,-0.015686275,-2.0625,8,0,0,5
65,-0.015686275,-2.0625,8,0,0,5
65,-0.03137255,-3.3125,11,0,0,5
65,-0.03137255,-3.3125,11,0,0,5
65,-0.03137255,-3.9375,11,0,0,5
65,-0.015686275,-2.5625,7,0,0,5
64,-0.015686275,-2.5625,7,0,0,5
64,-0.015686275,-2.5625,7,0,0,5
64,-0.03137255,-1.8125,5,0,0,5
64,-0.03137255,-1.8125,5,0,0,5
64,-0.015686275,-1.3125,3,0,0,5
64,-0.015686275,-1.3125,3,0,0,5
64,-0.015686275,-1.25,3,0,0,5
63,-0.015686275,-1.25,3,0,0,5
63,-0.015686275,-1,3,0,0,5
63,-0.015686275,-1,3,0,0,5
63,-0.015686275,-0.9375,3,0,0,5
63,-0.015686275,-0.9375,3,0,0,5
63,-0.015686275,-0.75,2,0,0,5
63,-0.015686275,-0.75,2,0,0,5
63,-0.015686275,-0.75,2,0,0,5
63,-0.015686275,-0.9375,2,0,0,5
62,-0.015686275,-0.9375,2,0,0,5
62,-0.03137255,-0.9375,1,0,0,5
62,-0.03137255,-0.9375,1,0,0,5
62,-0.03137255,-0.9375,1,0,0,0
62,-0.03137255,-0.4375,1,0,0,0
62,-0.03137255,-0.4375,1,0,0,0
62,-0.015686275,-0.375,1,0,0,0
61,-0.015686275,-0.375,1,0,0,0
61,-0.03137255,-0.0625,1,0,0,0
61,-0.03137255,-0.0625,1,0,0,0
61,-0.03137255,-0.0625,1,0,0,0
61,-0.03137255,-0.125,1,0,0,0
61,-0.03137255,-0.125,1,0,0,0
61,-0.03137255,-0.1875,1,0,1,0
60,-0.03137255,-0.1875,1,0,1,0
60,-0.047058824,-0.4375,1,0,2,0
60,-0.047058824,-0.4375,1,0,2,0
60,-0.047058824,-0.3125,1,0,1,0
60,-0.047058824,-0.3125,1,0,1,0
60,-0.047058824,-0.3125,1,0,1,0
60,-0.03137255,-0.125,1,0,0,0
59,-0.03137255,-0.125,1,0,0,0
59,-0.015686275,-0.3125,0,0,0,0
59,-0.015686275,-0.3125,0,0,0,0
59,-0.015686275,-0.1875,0,0,0,0
59,-0.015686275,-0.1875,0,0,0,0
59,-0.015686275,-0.375,0,0,0,0
59,-0.015686275,-0.375,0,0,0,0
59,-0.015686275,-0.375,0,0,0,0
59,-0.015686275,-0.25,0,0,0,0
58,-0.015686275,-0.25,0,0,0,0
58,-0.015686275,-0.25,0,0,0,0
58,-0.015686275,-0.375,0,0,0,0
58,-0.015686275,-0.375,0,0,0,0
58,-0.015686275,-0.125,0,0,0,0
58,-0.015686275,-0.125,0,0,0,0
58,-0.015686275,-0.25,0,0,0,0
58,-0.015686275,-0.25,0,0,0,0
58,-0.015686275,-0.25,0,0,0,0
58,-0.03137255,-0.4375,0,0,0,0
57,-0.03137255,-0.4375,0,0,0,0
57,-0.015686275,-0.125,0,0,0,0
57,-0.015686275,-0.125,0,0,0,0
57,-0.015686275,-0.0625,0,0,0,0
57,-0.015686275,-0.0625,0,0,0,0
57,-0.015686275,0,0,0,0,0
56,-0.015686275,0,0,0,0,0
56,-0.015686275,0.1875,0,0,0,0
56,-0.015686275,0.1875,0,0,0,0
56,-0.015686275,0,0,0,0,0
56,-0.015686275,0,0,0,0,0
56,-0.015686275,0.375,0,0,0,0
56,-0.015686275,0.375,0,0,0,0
56,-0.015686275,0,0,0,0,0
56,-0.015686275,0,0,0,0,0
56,-0.03137255,0.25,-1,7.0588236,0,0
55,-0.03137255,0.25,-1,7.0588236,0,0
55,-0.03137255,0.25,-1,7.0588236,0,0
55,0,1.5,-3,13.725491,0,0
56,0,1.5,-3,13.725491,0,0
56,0,1.625,-4,14.117647,0,1
56,0,1.625,-4,14.117647,0,1
56,0,1.75,-4,13.725491,0,1
56,0,1.75,-4,13.725491,0,1
56,0,2.3125,-4,13.725491,0,1
56,0,2.3125,-4,13.725491,0,1
56,0,2.25,-3,14.117647,0,1
56,0,2.25,-3,14.117647,0,1
56,0,2.25,-3,14.117647,0,1
56,0.015686275,1.9375,-2,14.117647,0,1
56,0.015686275,1.9375,-2,14.117647,0,1
56,0.015686275,1.8125,-2,14.117647,0,1
56,0.015686275,1.8125,-2,14.117647,0,1
56,0.015686275,1.1875,-2,14.901961,0,1
56,0.015686275,1.1875,-2,14.901961,0,1
56,0.015686275,1.125,-2,16.078432,0,1
56,0.015686275,1.125,-2,16.078432,0,1
56,0.015686275,1.25,-2,16.470589,0,1
56,0.015686275,1.25,-2,16.470589,0,1
56,0.015686275,0.75,0,16.078432,0,1
57,0.015686275,0.75,0,16.078432,0,0
57,0.015686275,0.3125,0,13.725491,0,0
57,0.015686275,0.3125,0,13.725491,0,0
57,0.015686275,0.3125,0,13.725491,0,0
57,0.015686275,-0.1875,0,13.725491,0,0
57,0.015686275,-0.1875,0,13.725491,0,0
57,0,-0.125,0,12.941176,0,0
57,0,-0.125,0,12.941176,0,0
57,0.015686275,0.3125,0,12.156863,0,0
57,0.015686275,0.3125,0,12.156863,0,0
57,0.015686275,0.25,0,12.156863,0,0
57,0.015686275,0.25,0,12.156863,0,0
58,0.015686275,0.25,0,12.156863,0,0
58,0,0.25,0,12.156863,0,0
58,0,0.25,0,12.156863,0,0
58,0.015686275,0.125,0,10.196078,0,0
58,0.015686275,0.125,0,10.196078,0,0
58,0.015686275,0,0,0,0,0
58,0.015686275,0,0,0,0,0
58,0,0.0625,0,0,0,0
58,0,0.0625,0,0,0,0
58,0,0.1875,0,0,0,0
58,0,0.1875,0,0,0,0
58,-0.015686275,0.125,0,0,0,0
58,-0.015686275,0.125,0,0,0,0
