Timestamp,Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200722_135357_982271606,86,-0.419383,2.3909,10,17,0,0,0,2,0:01:24
20200722_135357_982354936,86,-0.164956,2.6478,10,17,0,0,0,2,0:01:24
20200722_135357_982438266,86,-0.008786,2.8804,9,17,0,0,0,2,0:01:24
20200722_135357_982538262,86,-0.246986,2.0756,7,17,0,0,0,2,0:01:24
20200722_135357_982638258,87,-0.312388,1.3395,6,17,0,0,0,2,0:01:24
20200722_135357_982738254,87,-0.10028,1.5812,6,17,0,0,0,2,0:01:24
20200722_135358_982804918,87,0.067713,2.051,7,17,0,0,0,2,0:01:25
20200722_135358_982904914,87,0.051225,2.1257,7,17,0,0,0,2,0:01:25
20200722_135358_982988244,87,0.026178,2.076,7,17,0,0,0,2,0:01:25
20200722_135358_983054908,87,0.016493,2.0289,7,17,0,0,0,2,0:01:25
20200722_135358_983154904,87,-0.007942,1.9682,7,17,0,0,0,2,0:01:25
20200722_135358_983238234,87,-0.079319,1.7645,6,17,0,0,0,2,0:01:25
20200722_135358_983338230,87,-0.102722,1.5345,6,17,0,0,0,2,0:01:25
20200722_135358_983454892,87,-0.027213,1.621,6,17,0,0,0,2,0:01:25
20200722_135358_983538222,87,0.009785,1.6783,6,17,0,0,0,2,0:01:25
20200722_135358_983638218,87,0.056778,1.7683,6,17,0,0,0,2,0:01:25
20200722_135358_983721548,87,0.111877,2.1481,7,17,0,0,0,2,0:01:25
20200722_135359_983821544,87,0.060345,2.2164,7,17,0,0,0,2,0:01:26
20200722_135359_983904874,87,0.016305,2.128,7,17,0,0,0,2,0:01:26
20200722_135359_984004870,87,0.014696,2.1014,7,17,0,0,0,2,0:01:26
20200722_135359_984088200,87,-0.027305,2.0066,7,17,0,0,0,2,0:01:26
20200722_135359_984188196,87,-0.117255,1.6768,6,17,0,0,0,2,0:01:26
20200722_135359_984271526,88,-0.094294,1.536,6,17,0,0,0,2,0:01:26
20200722_135359_984354856,88,-0.011157,1.6927,6,17,0,0,0,2,0:01:26
20200722_135359_984471518,88,-0.000458,1.6829,6,17,0,0,0,2,0:01:26
20200722_135359_984538182,88,-0.004078,1.6362,6,17,0,0,0,2,0:01:26
20200722_135359_984621512,88,0.015737,1.6867,6,17,0,0,0,2,0:01:26
20200722_135359_984721508,88,0.028243,1.7629,6,17,0,0,0,2,0:01:26
20200722_135400_984821504,88,0.009467,1.7538,6,17,0,0,0,2,0:01:27
20200722_135400_984904834,88,0.003368,1.7455,6,17,0,0,0,2,0:01:27
20200722_135400_984988164,88,0.018972,1.7876,6,17,0,0,0,2,0:01:27
20200722_135400_985104826,88,0.017178,1.8506,6,17,0,0,0,2,0:01:27
20200722_135400_985188156,88,0.005539,1.835,6,17,0,0,0,2,0:01:27
20200722_135400_985288152,88,-0.005096,1.8009,6,17,0,0,0,2,0:01:27
20200722_135400_985371482,88,-0.014368,1.7762,6,17,0,0,0,2,0:01:27
20200722_135400_985471478,88,-0.014119,1.7242,6,17,0,0,0,2,0:01:27
20200722_135400_985554808,88,-0.026348,1.6962,6,17,0,0,0,2,0:01:27
20200722_135400_985638138,88,-0.062471,1.5023,5,17,0,0,0,2,0:01:27
20200722_135400_985738134,88,-0.11227,1.2291,5,17,0,0,0,2,0:01:27
20200722_135401_985854796,88,-0.055169,1.3402,5,17,0,0,0,2,0:01:28
20200722_135401_985938126,89,0.041819,1.5376,5,17,0,0,0,2,0:01:28
20200722_135401_986021456,89,0.104371,1.8199,6,17,0,0,0,2,0:01:28
20200722_135401_986121452,89,0.0874,1.9489,6,17,0,0,0,2,0:01:28
20200722_135401_986221448,89,0.035394,1.8373,6,17,0,0,0,2,0:01:28
20200722_135401_986288112,89,0.011832,1.8108,6,17,0,0,0,2,0:01:28
20200722_135401_986371442,89,0.011062,1.8316,6,17,0,0,0,2,0:01:28
20200722_135401_986488104,89,0.008619,1.8589,6,17,0,0,0,2,0:01:28
20200722_135401_986588100,89,0.009702,1.8555,6,17,0,0,0,2,0:01:28
20200722_135401_986654764,89,0.027621,1.9079,6,17,0,0,0,2,0:01:28
20200722_135402_986754760,89,0.055157,2.0236,7,17,0,0,0,2,0:01:29
20200722_135402_986838090,89,0.046141,2.098,7,17,0,0,0,2,0:01:29
20200722_135402_986938086,89,-0.000296,2.0331,7,17,0,0,0,2,0:01:29
20200722_135402_987021416,89,-0.027841,1.9591,7,17,0,0,0,2,0:01:29
20200722_135402_987121412,89,-0.033914,1.8923,6,17,0,0,0,2,0:01:29
20200722_135402_987204742,89,-0.008371,1.9102,6,17,0,0,0,2,0:01:29
20200722_135402_987304738,89,0.013584,1.9443,7,17,0,0,0,2,0:01:29
20200722_135402_987371402,89,0.015861,1.9921,7,17,0,0,0,2,0:01:29
20200722_135402_987471398,90,0.005904,2.0092,7,17,0,0,0,2,0:01:29
20200722_135402_987554728,90,-0.005749,1.9785,7,17,0,0,0,2,0:01:29
20200722_135402_987671390,90,-0.032842,1.895,6,17,0,0,0,0,0:01:29
20200722_135403_987738054,90,-0.092928,1.6184,5,17,0,0,0,0,0:01:30
20200722_135403_987838050,90,-0.085773,1.4822,5,17,0,0,0,0,0:01:30
20200722_135403_987921380,90,-0.020371,1.6442,5,17,0,0,0,0,0:01:30
20200722_135403_988021376,90,-0.001386,1.6468,5,17,0,0,0,0,0:01:30
20200722_135403_988088040,90,-0.039956,1.5322,5,17,0,0,0,0,0:01:30
20200722_135403_988188036,90,-0.100031,1.1824,4,17,0,0,0,0,0:01:30
20200722_135403_988288032,90,-0.164096,0.8215,3,17,0,0,0,0,0:01:30
20200722_135403_988388028,90,-0.105497,0.7813,3,17,0,0,0,0,0:01:30
20200722_135403_988471358,90,-0.137757,0.4682,1,17,0,0,0,0,0:01:30
20200722_135403_988571354,90,-0.284428,-0.4136,-1,17,0,0,0,0,0:01:30
20200722_135404_988654684,90,-0.455862,-1.648,-3,17,0,0,0,0,0:01:31
20200722_135404_988754680,90,-0.276929,-1.6419,-3,17,0,0,0,0,0:01:31
20200722_135404_988854676,90,0.038851,-0.9141,-3,17,0,0,0,0,0:01:31
20200722_135404_988938006,90,0.078488,-0.7183,-3,17,0,0,0,0,0:01:31
20200722_135404_989038002,90,0.033464,-0.7058,-3,17,0,0,0,0,0:01:31
20200722_135404_989137998,91,0.021104,-0.6386,-2,17,0,0,0,0,0:01:31
20200722_135404_989254660,91,0.297727,0.3639,0,17,0,0,0,0,0:01:31
20200722_135404_989337990,91,0.429167,1.5193,2,17,0,0,0,0,0:01:31
20200722_135404_989421320,91,0.200211,1.3251,3,17,0,0,0,0,0:01:31
20200722_135404_989521316,91,0.035301,0.9384,3,17,0,0,0,0,0:01:31
20200722_135404_989604646,91,-0.016665,0.7896,3,17,0,0,0,0,0:01:31
20200722_135405_989704642,91,-0.060201,0.595,2,17,0,0,0,0,0:01:32
20200722_135405_989821304,91,-0.039852,0.5301,2,17,0,0,0,0,0:01:32
20200722_135405_989904634,91,0.006181,0.565,2,17,0,0,0,0,0:01:32
20200722_135405_989987964,91,-0.001229,0.4808,2,17,0,0,0,0,0:01:32
20200722_135405_990087960,91,-0.010415,0.4015,2,17,0,0,0,0,0:01:32
20200722_135405_990187956,91,-0.080573,0.1302,1,17,0,0,0,0,0:01:32
20200722_135405_990287952,91,-0.197206,-0.2846,1,17,0,0,0,0,0:01:32
20200722_135405_990387948,91,-0.099646,-0.2421,1,17,0,0,0,0,0:01:32
20200722_135405_990471278,91,0.019091,-0.085,1,17,0,0,0,0,0:01:32
20200722_135406_990571274,91,-0.002224,-0.0171,0,17,0,0,0,0,0:01:33
20200722_135406_990654604,91,-0.082791,-0.0998,-1,17,0,0,0,0,0:01:33
20200722_135406_990754600,91,-0.102009,-0.359,-1,17,0,0,0,0,0:01:33
20200722_135406_990837930,91,0.174532,0.8579,1,17,0,0,0,0,0:01:33
20200722_135406_990921260,91,0.274369,1.4628,2,17,0,0,0,0,0:01:33
20200722_135406_991037922,91,0.146336,1.1839,3,17,0,0,0,0,0:01:33
20200722_135406_991121252,91,-0.004571,0.894,3,17,0,0,0,0,0:01:33
20200722_135406_991204582,91,0.005155,1.1008,3,17,0,0,0,0,0:01:33
20200722_135406_991304578,91,-0.000667,1.1516,3,17,0,0,0,0,0:01:33
20200722_135406_991387908,91,-0.000923,1.1425,3,17,0,0,0,0,0:01:33
20200722_135406_991487904,91,-0.001234,1.1251,3,17,0,0,0,0,0:01:33
20200722_135407_991571234,91,-0.025841,1.0397,2,17,0,0,0,0,0:01:34
20200722_135407_991654564,91,-0.069707,0.8473,2,17,0,0,0,0,0:01:34
20200722_135407_991737894,91,-0.058533,0.8109,2,17,0,0,0,0,0:01:34
20200722_135407_991837890,91,-0.013475,0.9889,2,17,0,0,0,0,0:01:34
20200722_135407_991937886,90,0.000243,1.094,2,17,0,0,0,0,0:01:34
20200722_135407_992021216,90,-0.002035,1.0124,2,17,0,0,0,0,0:01:34
20200722_135407_992104546,90,0.001969,1.0166,2,17,0,0,0,0,0:01:34
20200722_135407_992204542,90,-0.0002,1.0575,2,17,0,0,0,0,0:01:34
20200722_135407_992287872,90,-0.000293,0.9976,2,16,0,0,0,0,0:01:34
20200722_135407_992404534,90,0.000384,0.9752,2,15,0,0,0,0,0:01:34
20200722_135408_992504530,90,-0.000815,0.9809,2,14,0,0,0,0,0:01:35
20200722_135408_992587860,90,-0.000301,0.9445,2,8,0,0,0,0,0:01:35
20200722_135408_992687856,90,-0.000185,0.935,2,0,0,0,0,0,0:01:35
20200722_135408_992754520,90,-0.000438,0.8667,2,0,0,0,0,0,0:01:35
20200722_135408_992854516,90,-0.00022,0.7893,2,0,0,0,0,0,0:01:35
20200722_135408_992954512,90,-4.30E-05,0.7388,2,0,0,0,0,0,0:01:35
20200722_135408_993037842,90,-0.000341,0.6906,2,0,0,0,0,0,0:01:35
20200722_135408_993137838,90,-0.000501,0.6341,2,0,0,0,0,0,0:01:35
20200722_135408_993221168,90,-0.063946,0.4117,1,0,0,0,0,0,0:01:35
20200722_135408_993321164,90,-0.247186,-0.5457,-2,0,0,0,0,0,0:01:35
20200722_135408_993421160,90,-0.362826,-1.9724,-3,0,0,0,0,0,0:01:35
20200722_135409_993504490,89,-0.106023,-1.4347,-3,0,0,0,0,0,0:01:36
20200722_135409_993604486,89,0.118374,-0.2618,-1,0,0,0,0,0,0:01:36
20200722_135409_993687816,89,0.272022,0.8044,1,0,0,0,0,0,0:01:36
20200722_135409_993771146,89,0.354828,1.1695,2,0,0,0,0,0,0:01:36
20200722_135409_993871142,89,0.253591,1.2291,3,0,1,0,0,0,0:01:36
20200722_135409_993971138,89,0.001076,0.8496,3,0,4,0,0,0,0:01:36
20200722_135409_994071134,89,-0.086623,0.4804,2,0,6,0,0,0,0:01:36
20200722_135409_994137798,89,-0.128334,0.1969,1,0,7,0,0,0,0:01:36
20200722_135409_994237794,88,-0.043344,0.3146,1,0,12,0,0,0,0:01:36
20200722_135409_994321124,88,0.008743,0.4815,1,0,12,0,0,0,0:01:36
20200722_135409_994421120,88,-0.002652,0.4739,1,0,12,0,0,0,0:01:36
20200722_135410_994504450,88,-0.003306,0.4455,1,0,12,0,0,0,0:01:37
20200722_135410_994604446,87,-0.008678,0.4155,1,0,12,0,0,0,0:01:37
20200722_135410_994687776,87,-0.124196,0.1104,0,0,12,0,0,0,0:01:37
20200722_135410_994771106,86,-0.15192,-0.2182,-1,0,12,0,0,0,0:01:37
20200722_135410_994854436,86,-0.110483,-0.458,-1,0,12,0,0,0,0:01:37
20200722_135410_994954432,85,-0.074643,-0.5339,-1,0,14,0,0,0,0:01:37
20200722_135410_995054428,84,0.006195,-0.3943,-1,0,14,0,0,0,0:01:37
20200722_135410_995137758,83,-0.00728,-0.3977,-2,0,14,0,0,0,0:01:37
20200722_135410_995237754,83,-0.035244,-0.5054,-2,0,14,0,0,0,0:01:37
20200722_135410_995337750,82,-0.116033,-0.8075,-3,0,14,0,0,0,0:01:37
20200722_135410_995404414,81,-0.154753,-1.2974,-4,0,14,0,0,0,0:01:37
20200722_135411_995504410,80,-0.048686,-1.1562,-4,0,14,0,0,0,0:01:38
20200722_135411_995604406,79,0.05942,-0.806,-3,0,17,0,0,0,0:01:38
20200722_135411_995687736,78,0.234278,-0.1131,0,0,20,0,0,0,0:01:38
20200722_135411_995771066,77,0.383753,0.8917,2,0,21,0,0,0,0:01:38
20200722_135411_995871062,76,0.20831,1.0291,2,0,21,0,0,0,0:01:38
20200722_135411_995954392,75,0.026062,0.6489,2,0,27,0,0,0,0:01:38
20200722_135411_996071054,73,-0.209264,-0.4166,0,0,40,0,0,0,0:01:38
20200722_135411_996171050,71,-0.053306,-0.1184,0,0,51,0,0,0,0:01:38
20200722_135411_996254380,70,0.009504,0.0789,0,0,55,0,0,0,0:01:38
20200722_135411_996354376,68,0.026207,0.1085,1,0,57,0,0,0,0:01:38
20200722_135412_996437706,66,-0.004144,0.0121,0,0,59,0,0,0,0:01:39
20200722_135412_996521036,63,-0.137125,-0.2888,-2,0,64,0,0,0,0:01:39
20200722_135412_996637698,61,-0.107365,-0.4239,-2,0,64,0,0,0,0:01:39
20200722_135412_996721028,58,0.134038,0.0304,0,0,63,0,0,0,0:01:39
20200722_135412_996804358,55,0.25641,0.4485,3,0,63,0,0,0,0:01:39
20200722_135412_996887688,52,0.230297,0.7437,5,0,63,0,0,0,0:01:39
20200722_135412_996987684,48,0.073688,0.5935,5,0,63,0,0,0,0:01:39
20200722_135412_997071014,45,-0.054863,0.2903,4,0,62,0,0,0,0:01:39
20200722_135412_997171010,41,-0.175867,-0.0588,2,0,60,0,0,0,0:01:39
20200722_135412_997287672,37,-0.171853,-0.1594,0,0,55,0,0,0,0:01:39
20200722_135413_997387668,32,-0.032884,-0.0011,0,0,41,0,0,0,0:01:40
20200722_135413_997487664,29,0.004176,0.0114,0,0,18,0,0,0,0:01:40
20200722_135413_997620992,23,0.000658,-0.0011,0,0,13,0,0,0,0:01:40
20200722_135413_997704322,20,-2.00E-05,-0.0004,0,0,18,0,0,0,0:01:40
20200722_135413_997787652,18,8.30E-05,-0.0011,0,0,17,0,0,0,0:01:40
20200722_135413_997887648,15,3.20E-05,-0.0015,0,0,17,0,0,0,0:01:40
20200722_135413_997987644,12,8.20E-05,0.0011,0,0,15,0,0,0,0:01:40
20200722_135413_998070974,9,8.00E-06,0,0,0,15,0,0,0,0:01:40
20200722_135413_998154304,7,9.00E-06,0.0004,0,0,13,0,0,0,0:01:40
20200722_135413_998287632,4,1.40E-05,0.0004,0,0,12,0,0,0,0:01:40
20200722_135414_998370962,1,2.80E-05,0,0,0,6,0,0,0,0:01:41
20200722_135414_998487624,0,9.60E-05,-0.0008,0,0,0,0,0,7,0:01:41
20200722_135414_998570954,0,-8.00E-06,-0.0004,0,0,0,0,0,7,0:01:41
20200722_135414_998654284,0,-3.60E-05,-0.0008,0,0,0,0,0,7,0:01:41
20200722_135414_998737614,0,2.70E-05,-0.0008,0,0,0,0,0,7,0:01:41
20200722_135414_998837610,0,2.00E-05,0.0011,0,0,0,0,0,7,0:01:41
20200722_135414_998937606,0,3.10E-05,0.0015,0,0,0,0,0,7,0:01:41
20200722_135414_999037602,0,1.00E-06,0.0008,0,0,0,0,0,7,0:01:41
20200722_135414_999120932,0,2.60E-05,0.0004,0,0,0,0,0,7,0:01:41
20200722_135414_999204262,0,1.80E-05,0.0011,0,0,0,0,0,7,0:01:41
20200722_135415_999304258,0,1.60E-05,0.0008,0,0,0,0,0,7,0:01:42
20200722_135415_999387588,0,1.60E-05,0.0008,0,0,0,0,0,7,0:01:42
20200722_135415_999487584,0,4.50E-05,0.0046,0,0,0,0,0,7,0:01:42
20200722_135415_999587580,0,-1.00E-05,0.0023,0,0,0,0,0,7,0:01:42
20200722_135415_999670910,0,-1.00E-06,0.0008,-1,0,0,0,0,7,0:01:42
20200722_135415_999754240,0,5.40E-05,0.0019,-1,0,0,0,0,7,0:01:42
20200722_135415_999854236,0,-8.00E-06,0.0015,-2,0,0,0,0,7,0:01:42
20200722_135415_999937566,0,2.00E-05,0.0011,-2,0,0,0,0,7,0:01:42
20200722_135415_1000020896,0,4.50E-05,0.0023,-2,0,0,0,0,7,0:01:42
20200722_135415_1000120892,0,-1.10E-05,0.0015,-2,0,0,0,0,7,0:01:42
20200722_135415_1000220888,0,2.10E-05,0.0015,-3,0,0,0,0,7,0:01:42
20200722_135416_1000304218,0,3.50E-05,0.0015,-3,0,0,0,0,7,0:01:43
20200722_135416_1000387548,0,1.90E-05,0.0011,-3,0,0,0,0,7,0:01:43
20200722_135416_1000470878,0,2.60E-05,0.0011,-3,0,0,0,0,7,0:01:43
20200722_135416_1000570874,0,2.20E-05,0.0011,-3,0,0,0,0,7,0:01:43
20200722_135416_1000654204,0,1.90E-05,0.0011,-3,0,0,0,0,7,0:01:43
20200722_135416_1000754200,0,2.00E-05,0.0011,-3,0,0,0,0,7,0:01:43
20200722_135416_1000837530,0,2.00E-05,0.0011,-3,0,0,0,0,7,0:01:43
20200722_135416_1000937526,0,2.40E-05,0.0011,-3,0,0,0,0,7,0:01:43
20200722_135416_1001037522,0,2.60E-05,0.0011,-3,0,0,0,0,7,0:01:43
20200722_135416_1001120852,0,-1.50E-05,0.0015,-3,0,0,0,0,7,0:01:43
20200722_135416_1001220848,0,-1.30E-05,0.0008,-3,0,0,0,0,7,0:01:43
20200722_135417_1001320844,0,5.30E-05,0.0008,-3,0,0,0,0,7,0:01:44
20200722_135417_1001404174,0,1.80E-05,0.0015,-3,0,0,0,0,7,0:01:44
20200722_135417_1001504170,0,1.30E-05,0.0011,-3,0,0,0,0,7,0:01:44
20200722_135417_1001587500,0,2.40E-05,0.0011,-3,0,0,0,0,7,0:01:44
20200722_135417_1001704162,0,1.90E-05,0.0011,-3,0,0,0,0,7,0:01:44
20200722_135417_1001804158,0,1.90E-05,0.0011,-3,0,0,0,0,7,0:01:44
20200722_135417_1001887488,0,1.90E-05,0.0011,-3,0,0,0,0,7,0:01:44
20200722_135417_1001987484,0,2.80E-05,0.0011,-3,0,0,0,0,7,0:01:44
20200722_135417_1002070814,0,-5.00E-06,0.0015,-3,0,0,0,0,7,0:01:44
20200722_135417_1002154144,0,-1.90E-05,0.0015,-3,0,0,0,0,7,0:01:44
20200722_135418_1002254140,0,1.60E-05,0.0015,-3,0,0,0,0,7,0:01:45
20200722_135418_1002337470,0,1.80E-05,0.0015,-3,0,0,0,0,7,0:01:45
20200722_135418_1002420800,0,1.70E-05,0.0011,-3,0,0,0,0,7,0:01:45
20200722_135418_1002537462,0,1.80E-05,0.0011,-3,0,0,0,0,7,0:01:45
20200722_135418_1002637458,0,1.70E-05,0.0011,-3,0,0,0,0,7,0:01:45
20200722_135418_1002720788,0,1.70E-05,0.0011,-3,0,0,0,0,7,0:01:45
20200722_135418_1002820784,0,1.70E-05,0.0011,-3,0,0,0,0,7,0:01:45
20200722_135418_1002904114,0,1.70E-05,0.0011,-3,0,0,0,0,7,0:01:45
20200722_135418_1003004110,0,1.70E-05,0.0011,-3,0,0,0,0,7,0:01:45
20200722_135418_1003137438,0,2.00E-05,0.0011,-2,0,0,0,0,7,0:01:45
20200722_135419_1003220768,0,2.50E-05,0.0011,-2,0,0,0,0,7,0:01:46
20200722_135419_1003320764,0,2.30E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135419_1003387428,0,1.80E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135419_1003504090,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135419_1003587420,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135419_1003670750,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135419_1003770746,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135419_1003854076,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135419_1003954072,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135419_1004037402,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135419_1004120732,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:46
20200722_135420_1004237394,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135420_1004354056,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135420_1004454052,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135420_1004554048,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135420_1004637378,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135420_1004737374,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135420_1004837370,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135420_1004920700,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135420_1005020696,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135420_1005087360,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:47
20200722_135421_1005187356,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:48
20200722_135421_1005287352,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:48
20200722_135421_1005370682,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:48
20200722_135421_1005470678,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:48
20200722_135421_1005554008,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:48
20200722_135421_1005654004,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:48
20200722_135421_1005737334,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:48
20200722_135421_1005837330,0,1.70E-05,0.0011,-1,0,0,0,0,7,0:01:48
20200722_135421_1005953992,0,1.70E-05,0.0011,-1,1,0,0,0,7,0:01:48
20200722_135421_1006053988,0,1.70E-05,0.0011,-1,2,0,0,0,7,0:01:48
20200722_135422_1006137318,0,1.70E-05,0.0011,-1,3,0,0,0,7,0:01:49
20200722_135422_1006237314,0,1.70E-05,0.0011,-1,4,0,0,0,7,0:01:49
20200722_135422_1006320644,0,1.70E-05,0.0011,-1,5,0,0,0,0,0:01:49
20200722_135422_1006403974,0,1.70E-05,0.0011,-1,5,0,0,0,0,0:01:49
20200722_135422_1006503970,0,1.70E-05,0.0011,-1,5,0,0,0,0,0:01:49
20200722_135422_1006587300,0,1.70E-05,0.0011,-1,6,0,0,0,0,0:01:49
20200722_135422_1006670630,0,1.70E-05,0.0011,-1,6,0,0,0,0,0:01:49
20200722_135422_1006787292,0,1.70E-05,0.0011,-1,6,0,0,0,0,0:01:49
20200722_135422_1006870622,0,1.70E-05,0.0011,-1,7,0,0,0,0,0:01:49
20200722_135422_1006953952,0,1.70E-05,0.0011,-1,8,0,0,0,0,0:01:49
20200722_135422_1007037282,0,1.70E-05,0.0011,-1,9,0,0,0,0,0:01:49
20200722_135423_1007137278,0,1.70E-05,0.0011,-1,10,0,0,0,0,0:01:50
20200722_135423_1007220608,0,1.70E-05,0.0011,-1,11,0,0,0,0,0:01:50
20200722_135423_1007320604,0,-1.50E-05,0.0008,-1,11,0,0,0,0,0:01:50
20200722_135423_1007403934,0,-0.000155,0.0011,-1,11,0,0,0,0,0:01:50
20200722_135423_1007487264,0,-0.000434,0.0008,-1,12,0,0,0,0,0:01:50
20200722_135423_1007553928,1,-0.000716,0.0004,-1,12,0,0,0,0,0:01:50
20200722_135423_1007670590,1,-0.000911,0.0004,-1,12,0,0,0,0,0:01:50
20200722_135423_1007770586,2,-0.001125,0,-1,12,0,0,0,0,0:01:50
20200722_135423_1007887248,2,-0.001292,0,-1,13,0,0,0,0,0:01:50
20200722_135423_1007970578,3,-0.001427,0.0019,-1,13,0,0,0,0,0:01:50
20200722_135423_1008053908,4,-0.001573,0.0008,-1,13,0,0,0,0,0:01:50
20200722_135424_1008137238,4,-0.001672,0.0008,-1,13,0,0,0,0,0:01:51
20200722_135424_1008270566,5,-0.001756,0.0004,-1,12,0,0,0,0,0:01:51
20200722_135424_1008353896,6,-0.001798,0,-1,11,0,0,0,0,0:01:51
20200722_135424_1008437226,7,-0.001876,0.0008,-1,9,0,0,0,0,0:01:51
20200722_135424_1008537222,7,-0.001888,0.0008,-1,6,0,0,0,0,0:01:51
20200722_135424_1008620552,8,-0.001829,-0.0004,-1,4,0,0,0,0,0:01:51
20200722_135424_1008720548,9,-0.001686,0.0015,-1,2,0,0,0,0,0:01:51
20200722_135424_1008820544,9,-0.001536,0,-1,2,0,0,0,0,0:01:51
20200722_135424_1008903874,10,-0.001333,-0.0008,-1,2,0,0,0,0,0:01:51
20200722_135424_1009003870,10,-0.001185,-0.0015,-1,2,0,0,0,0,0:01:51
20200722_135425_1009087200,11,-0.001073,-0.0027,-1,2,0,0,0,0,0:01:52
20200722_135425_1009170530,11,-0.00093,0,-1,2,0,0,0,0,0:01:52
20200722_135425_1009270526,11,-0.000818,-0.0008,-1,2,0,0,0,0,0:01:52
20200722_135425_1009370522,12,-0.000751,0.0004,-1,1,0,0,0,0,0:01:52
20200722_135425_1009453852,12,0.00173,-0.0011,-1,0,0,0,0,0,0:01:52
20200722_135425_1009520516,12,0.021907,0.033,1,0,0,0,0,0,0:01:52
20200722_135425_1009637178,12,0.062946,0.0797,3,0,0,0,0,0,0:01:52
20200722_135425_1009737174,12,0.065136,0.0649,6,0,0,0,0,0,0:01:52
20200722_135425_1009837170,13,0.018148,0.0247,6,0,0,0,0,0,0:01:52
20200722_135425_1009920500,13,-0.008051,0.0057,5,0,0,0,0,0,0:01:52
20200722_135425_1010003830,13,-0.019382,-0.0004,4,0,0,0,0,0,0:01:52
20200722_135426_1010087160,13,-0.035437,-0.0235,3,0,0,0,0,0,0:01:53
20200722_135426_1010187156,13,-0.038478,-0.0285,1,0,0,0,0,0,0:01:53
20200722_135426_1010287152,13,-0.040337,-0.0383,0,0,0,0,0,0,0:01:53
20200722_135426_1010370482,13,-0.030298,-0.0144,-1,0,0,0,0,0,0:01:53
20200722_135426_1010453812,13,-0.009451,-0.0152,-1,0,0,0,0,0,0:01:53
20200722_135426_1010537142,13,0.005308,0,-1,0,0,0,0,0,0:01:53
20200722_135426_1010637138,13,0.002798,-0.0046,-1,0,0,0,0,0,0:01:53
20200722_135426_1010737134,13,5.00E-05,-0.0065,-1,0,0,0,0,0,0:01:53
20200722_135426_1010820464,13,0.010708,0.0178,-1,0,0,0,0,0,0:01:53
20200722_135426_1010903794,13,0.002017,0.0004,-1,0,0,0,0,0,0:01:53
20200722_135427_1011003790,13,0.000151,0.0004,-1,0,0,0,0,0,0:01:54
20200722_135427_1011103786,12,-0.000208,0.0004,-1,0,0,0,0,0,0:01:54
20200722_135427_1011187116,12,4.50E-05,0.0004,0,0,0,0,0,0,0:01:54
20200722_135427_1011287112,12,1.00E-06,-0.0004,0,0,0,0,0,0,0:01:54
20200722_135427_1011370442,12,8.00E-06,-0.0008,0,0,0,0,0,0,0:01:54
20200722_135427_1011470438,12,2.40E-05,-0.0008,0,0,0,0,0,0,0:01:54
20200722_135427_1011537102,12,2.10E-05,-0.0008,0,0,0,0,0,0,0:01:54
20200722_135427_1011637098,12,3.30E-05,0.0019,0,0,0,0,0,0,0:01:54
20200722_135427_1011737094,12,1.20E-05,0.0034,0,0,0,0,0,0,0:01:54
20200722_135427_1011820424,12,-0.025225,-0.0296,-2,0,0,0,0,0,0:01:54
20200722_135427_1011903754,12,-0.039419,-0.0637,-3,0,0,0,0,0,0:01:54
20200722_135428_1012003750,12,-0.025391,-0.0546,-4,0,0,0,0,0,0:01:55
20200722_135428_1012103746,12,-0.004931,-0.0144,-4,0,0,0,0,0,0:01:55
